"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 11002419, SEN S/N: 11002419)","RH, % (LGR S/N: 11002419, SEN S/N: 11002419)"
71,21-06-30,07:30:00 AM,69.300,94.677
72,21-06-30,07:45:00 AM,69.600,94.746
73,21-06-30,08:00:00 AM,69.985,94.828
74,21-06-30,08:15:00 AM,70.630,94.893
75,21-06-30,08:30:00 AM,71.447,94.850
76,21-06-30,08:45:00 AM,72.437,94.857
77,21-06-30,09:00:00 AM,73.342,94.771
78,21-06-30,09:15:00 AM,74.120,94.452
79,21-06-30,09:30:00 AM,75.029,93.663
80,21-06-30,09:45:00 AM,75.463,91.769
81,21-06-30,10:00:00 AM,75.898,89.526
82,21-06-30,10:15:00 AM,76.419,87.879
83,21-06-30,10:30:00 AM,77.117,86.240
84,21-06-30,10:45:00 AM,77.553,85.959
85,21-06-30,11:00:00 AM,78.121,85.384
86,21-06-30,11:15:00 AM,78.690,84.580
87,21-06-30,11:30:00 AM,79.128,83.642
88,21-06-30,11:45:00 AM,80.184,81.829
89,21-06-30,12:00:00 PM,80.890,78.242
90,21-06-30,12:15:00 PM,79.655,77.578
91,21-06-30,12:30:00 PM,78.865,79.343
92,21-06-30,12:45:00 PM,80.757,78.285
93,21-06-30,01:00:00 PM,80.096,78.297
94,21-06-30,01:15:00 PM,81.199,78.859
95,21-06-30,01:30:00 PM,81.288,75.741
96,21-06-30,01:45:00 PM,82.530,73.154
97,21-06-30,02:00:00 PM,83.109,70.582
98,21-06-30,02:15:00 PM,83.109,69.438
99,21-06-30,02:30:00 PM,83.332,70.334
100,21-06-30,02:45:00 PM,82.708,73.500
101,21-06-30,03:00:00 PM,83.736,68.016
102,21-06-30,03:15:00 PM,84.362,64.592
103,21-06-30,03:30:00 PM,84.722,60.847
104,21-06-30,03:45:00 PM,84.094,65.181
105,21-06-30,04:00:00 PM,83.154,66.804
106,21-06-30,04:15:00 PM,82.486,68.650
107,21-06-30,04:30:00 PM,82.575,69.474
108,21-06-30,04:45:00 PM,82.620,68.028
109,21-06-30,05:00:00 PM,81.909,68.563
110,21-06-30,05:15:00 PM,81.997,68.300
111,21-06-30,05:30:00 PM,83.556,66.599
112,21-06-30,05:45:00 PM,83.646,66.272
113,21-06-30,06:00:00 PM,83.467,66.925
114,21-06-30,06:15:00 PM,83.242,65.836
115,21-06-30,06:30:00 PM,83.736,66.188
116,21-06-30,06:45:00 PM,81.864,69.283
117,21-06-30,07:00:00 PM,81.154,70.473
118,21-06-30,07:15:00 PM,80.580,71.878
119,21-06-30,07:30:00 PM,82.575,68.478
120,21-06-30,07:45:00 PM,82.665,68.184
121,21-06-30,08:00:00 PM,82.486,68.106
122,21-06-30,08:15:00 PM,81.775,69.635
123,21-06-30,08:30:00 PM,81.376,70.406
124,21-06-30,08:45:00 PM,80.537,72.735
125,21-06-30,09:00:00 PM,80.537,69.570
126,21-06-30,09:15:00 PM,79.876,69.834
127,21-06-30,09:30:00 PM,79.128,69.908
128,21-06-30,09:45:00 PM,78.602,70.690
129,21-06-30,10:00:00 PM,78.076,71.676
130,21-06-30,10:15:00 PM,77.639,72.696
131,21-06-30,10:30:00 PM,77.072,74.078
132,21-06-30,10:45:00 PM,76.464,76.144
133,21-06-30,11:00:00 PM,76.768,75.274
134,21-06-30,11:15:00 PM,76.550,75.104
135,21-06-30,11:30:00 PM,76.332,74.613
136,21-06-30,11:45:00 PM,75.724,75.509
137,21-07-01,12:00:00 AM,75.333,75.931
138,21-07-01,12:15:00 AM,74.597,77.411
139,21-07-01,12:30:00 AM,74.120,78.737
140,21-07-01,12:45:00 AM,73.602,79.991
141,21-07-01,01:00:00 AM,72.997,81.905
142,21-07-01,01:15:00 AM,72.437,82.964
143,21-07-01,01:30:00 AM,72.221,83.835
144,21-07-01,01:45:00 AM,71.877,84.769
145,21-07-01,02:00:00 AM,71.620,85.820
146,21-07-01,02:15:00 AM,71.577,86.645
147,21-07-01,02:30:00 AM,71.920,86.799
148,21-07-01,02:45:00 AM,71.361,87.003
149,21-07-01,03:00:00 AM,70.930,87.773
150,21-07-01,03:15:00 AM,70.759,88.408
151,21-07-01,03:30:00 AM,70.673,88.943
152,21-07-01,03:45:00 AM,70.372,89.449
153,21-07-01,04:00:00 AM,70.329,89.932
154,21-07-01,04:15:00 AM,70.416,90.297
155,21-07-01,04:30:00 AM,70.243,90.572
156,21-07-01,04:45:00 AM,70.115,90.852
157,21-07-01,05:00:00 AM,69.985,91.132
158,21-07-01,05:15:00 AM,69.685,91.415
159,21-07-01,05:30:00 AM,69.557,91.666
160,21-07-01,05:45:00 AM,69.427,91.971
161,21-07-01,06:00:00 AM,69.256,92.216
162,21-07-01,06:15:00 AM,69.213,92.505
163,21-07-01,06:30:00 AM,69.170,92.687
164,21-07-01,06:45:00 AM,69.085,92.889
165,21-07-01,07:00:00 AM,69.129,93.109
166,21-07-01,07:15:00 AM,69.300,93.239
167,21-07-01,07:30:00 AM,69.557,93.409
168,21-07-01,07:45:00 AM,70.072,93.508
169,21-07-01,08:00:00 AM,70.459,93.589
170,21-07-01,08:15:00 AM,71.317,93.415
171,21-07-01,08:30:00 AM,71.877,93.063
172,21-07-01,08:45:00 AM,72.480,92.230
173,21-07-01,09:00:00 AM,72.955,91.292
174,21-07-01,09:15:00 AM,73.731,88.937
175,21-07-01,09:30:00 AM,74.381,85.502
176,21-07-01,09:45:00 AM,74.813,84.212
177,21-07-01,10:00:00 AM,75.290,83.370
178,21-07-01,10:15:00 AM,75.942,82.913
179,21-07-01,10:30:00 AM,76.942,79.926
180,21-07-01,10:45:00 AM,77.072,77.461
181,21-07-01,11:00:00 AM,77.815,77.196
182,21-07-01,11:15:00 AM,77.464,75.905
183,21-07-01,11:30:00 AM,77.770,76.871
184,21-07-01,11:45:00 AM,78.953,74.575
185,21-07-01,12:00:00 PM,79.435,73.211
186,21-07-01,12:15:00 PM,80.051,71.137
187,21-07-01,12:30:00 PM,79.963,71.873
188,21-07-01,12:45:00 PM,80.580,69.214
189,21-07-01,01:00:00 PM,80.713,68.113
190,21-07-01,01:15:00 PM,80.449,68.870
191,21-07-01,01:30:00 PM,80.757,68.570
192,21-07-01,01:45:00 PM,80.845,68.729
193,21-07-01,02:00:00 PM,81.819,67.465
194,21-07-01,02:15:00 PM,81.597,66.381
195,21-07-01,02:30:00 PM,82.085,67.187
196,21-07-01,02:45:00 PM,82.263,65.132
197,21-07-01,03:00:00 PM,81.952,64.338
198,21-07-01,03:15:00 PM,81.333,68.264
199,21-07-01,03:30:00 PM,80.272,69.724
200,21-07-01,03:45:00 PM,81.154,71.102
201,21-07-01,04:00:00 PM,80.668,70.543
202,21-07-01,04:15:00 PM,80.096,72.392
203,21-07-01,04:30:00 PM,81.023,71.476
204,21-07-01,04:45:00 PM,81.819,69.549
205,21-07-01,05:00:00 PM,83.242,65.714
206,21-07-01,05:15:00 PM,83.021,65.754
207,21-07-01,05:30:00 PM,81.509,69.036
208,21-07-01,05:45:00 PM,82.042,68.455
209,21-07-01,06:00:00 PM,81.244,69.612
210,21-07-01,06:15:00 PM,81.642,69.832
211,21-07-01,06:30:00 PM,81.421,68.545
212,21-07-01,06:45:00 PM,81.333,65.380
213,21-07-01,07:00:00 PM,80.272,67.435
214,21-07-01,07:15:00 PM,80.051,68.168
215,21-07-01,07:30:00 PM,79.831,68.779
216,21-07-01,07:45:00 PM,79.347,70.020
217,21-07-01,08:00:00 PM,78.996,70.969
218,21-07-01,08:15:00 PM,78.822,71.248
219,21-07-01,08:30:00 PM,78.427,72.098
220,21-07-01,08:45:00 PM,78.427,72.572
221,21-07-01,09:00:00 PM,78.382,73.454
222,21-07-01,09:15:00 PM,78.339,74.391
223,21-07-01,09:30:00 PM,78.165,74.695
224,21-07-01,09:45:00 PM,77.902,75.164
225,21-07-01,10:00:00 PM,77.727,75.730
226,21-07-01,10:15:00 PM,77.509,76.173
227,21-07-01,10:30:00 PM,77.247,77.045
228,21-07-01,10:45:00 PM,77.160,77.615
229,21-07-01,11:00:00 PM,77.160,78.020
230,21-07-01,11:15:00 PM,77.029,78.612
231,21-07-01,11:30:00 PM,76.768,79.331
232,21-07-01,11:45:00 PM,76.419,80.065
233,21-07-02,12:00:00 AM,76.246,80.817
234,21-07-02,12:15:00 AM,75.898,81.631
235,21-07-02,12:30:00 AM,76.332,81.597
236,21-07-02,12:45:00 AM,76.203,81.667
237,21-07-02,01:00:00 AM,75.724,82.433
238,21-07-02,01:15:00 AM,75.724,83.536
239,21-07-02,01:30:00 AM,75.898,83.558
240,21-07-02,01:45:00 AM,75.985,83.794
241,21-07-02,02:00:00 AM,75.594,83.689
242,21-07-02,02:15:00 AM,75.117,84.334
243,21-07-02,02:30:00 AM,74.943,84.902
244,21-07-02,02:45:00 AM,74.770,85.328
245,21-07-02,03:00:00 AM,74.683,85.596
246,21-07-02,03:15:00 AM,74.381,85.949
247,21-07-02,03:30:00 AM,74.206,86.372
248,21-07-02,03:45:00 AM,74.338,86.611
249,21-07-02,04:00:00 AM,74.120,86.833
250,21-07-02,04:15:00 AM,74.077,87.354
251,21-07-02,04:30:00 AM,73.990,87.592
252,21-07-02,04:45:00 AM,74.120,87.747
253,21-07-02,05:00:00 AM,74.163,87.698
254,21-07-02,05:15:00 AM,73.904,88.051
255,21-07-02,05:30:00 AM,73.731,88.552
256,21-07-02,05:45:00 AM,73.645,88.898
257,21-07-02,06:00:00 AM,73.645,89.200
258,21-07-02,06:15:00 AM,73.645,89.420
259,21-07-02,06:30:00 AM,73.645,89.611
260,21-07-02,06:45:00 AM,73.818,89.634
261,21-07-02,07:00:00 AM,73.731,89.678
262,21-07-02,07:15:00 AM,73.515,89.977
263,21-07-02,07:30:00 AM,73.299,90.386
264,21-07-02,07:45:00 AM,73.126,90.880
265,21-07-02,08:00:00 AM,72.955,91.374
266,21-07-02,08:15:00 AM,72.912,91.856
267,21-07-02,08:30:00 AM,72.869,92.229
268,21-07-02,08:45:00 AM,72.783,92.541
269,21-07-02,09:00:00 AM,72.696,92.907
270,21-07-02,09:15:00 AM,72.567,93.293
271,21-07-02,09:30:00 AM,72.567,93.589
272,21-07-02,09:45:00 AM,72.480,93.872
273,21-07-02,10:00:00 AM,72.351,94.095
274,21-07-02,10:15:00 AM,72.264,94.324
275,21-07-02,10:30:00 AM,72.307,94.518
276,21-07-02,10:45:00 AM,72.480,94.703
277,21-07-02,11:00:00 AM,72.437,94.830
278,21-07-02,11:15:00 AM,72.567,95.009
279,21-07-02,11:30:00 AM,72.869,95.078
280,21-07-02,11:45:00 AM,72.955,95.251
281,21-07-02,12:00:00 PM,73.126,95.302
282,21-07-02,12:15:00 PM,73.170,95.442
283,21-07-02,12:30:00 PM,73.386,95.579
284,21-07-02,12:45:00 PM,73.731,95.628
285,21-07-02,01:00:00 PM,73.904,95.653
286,21-07-02,01:15:00 PM,73.688,95.676
287,21-07-02,01:30:00 PM,73.990,95.772
288,21-07-02,01:45:00 PM,73.990,95.666
289,21-07-02,02:00:00 PM,74.034,95.725
290,21-07-02,02:15:00 PM,73.990,95.826
291,21-07-02,02:30:00 PM,73.947,95.873
292,21-07-02,02:45:00 PM,74.250,95.916
293,21-07-02,03:00:00 PM,73.947,95.820
294,21-07-02,03:15:00 PM,73.990,95.852
295,21-07-02,03:30:00 PM,74.467,95.840
296,21-07-02,03:45:00 PM,75.074,95.686
297,21-07-02,04:00:00 PM,75.724,95.591
298,21-07-02,04:15:00 PM,75.810,95.228
299,21-07-02,04:30:00 PM,75.420,94.796
300,21-07-02,04:45:00 PM,75.551,94.168
301,21-07-02,05:00:00 PM,76.289,92.917
302,21-07-02,05:15:00 PM,76.899,90.896
303,21-07-02,05:30:00 PM,77.117,88.747
304,21-07-02,05:45:00 PM,77.378,87.223
305,21-07-02,06:00:00 PM,76.854,86.486
306,21-07-02,06:15:00 PM,76.811,86.229
307,21-07-02,06:30:00 PM,76.593,86.257
308,21-07-02,06:45:00 PM,76.725,85.574
309,21-07-02,07:00:00 PM,77.464,84.428
310,21-07-02,07:15:00 PM,77.464,84.259
311,21-07-02,07:30:00 PM,77.770,83.618
312,21-07-02,07:45:00 PM,77.464,83.750
313,21-07-02,08:00:00 PM,77.203,83.888
314,21-07-02,08:15:00 PM,76.854,84.409
315,21-07-02,08:30:00 PM,77.203,84.791
316,21-07-02,08:45:00 PM,76.419,85.816
317,21-07-02,09:00:00 PM,76.507,86.833
318,21-07-02,09:15:00 PM,76.289,87.473
319,21-07-02,09:30:00 PM,76.158,87.734
320,21-07-02,09:45:00 PM,75.810,85.403
321,21-07-02,10:00:00 PM,74.943,86.132
322,21-07-02,10:15:00 PM,74.163,87.365
323,21-07-02,10:30:00 PM,73.386,88.066
324,21-07-02,10:45:00 PM,72.997,88.758
325,21-07-02,11:00:00 PM,72.523,89.079
326,21-07-02,11:15:00 PM,72.050,87.313
327,21-07-02,11:30:00 PM,72.007,85.091
328,21-07-02,11:45:00 PM,71.490,86.468
329,21-07-03,12:00:00 AM,70.587,87.151
330,21-07-03,12:15:00 AM,70.459,87.134
331,21-07-03,12:30:00 AM,70.115,87.282
332,21-07-03,12:45:00 AM,69.514,88.408
333,21-07-03,01:00:00 AM,69.085,89.114
334,21-07-03,01:15:00 AM,68.913,89.281
335,21-07-03,01:30:00 AM,68.742,89.340
336,21-07-03,01:45:00 AM,68.828,88.862
337,21-07-03,02:00:00 AM,68.527,89.474
338,21-07-03,02:15:00 AM,68.400,89.863
339,21-07-03,02:30:00 AM,68.313,89.689
340,21-07-03,02:45:00 AM,68.099,89.254
341,21-07-03,03:00:00 AM,68.142,89.205
342,21-07-03,03:15:00 AM,67.885,89.713
343,21-07-03,03:30:00 AM,66.857,90.221
344,21-07-03,03:45:00 AM,66.814,90.700
345,21-07-03,04:00:00 AM,66.943,91.039
346,21-07-03,04:15:00 AM,66.600,91.261
347,21-07-03,04:30:00 AM,66.043,91.558
348,21-07-03,04:45:00 AM,65.829,91.822
349,21-07-03,05:00:00 AM,65.872,92.122
350,21-07-03,05:15:00 AM,65.829,92.488
351,21-07-03,05:30:00 AM,65.316,92.576
352,21-07-03,05:45:00 AM,65.230,92.670
353,21-07-03,06:00:00 AM,64.974,92.793
354,21-07-03,06:15:00 AM,64.803,92.955
355,21-07-03,06:30:00 AM,64.674,93.122
356,21-07-03,06:45:00 AM,64.674,93.227
357,21-07-03,07:00:00 AM,64.717,93.392
358,21-07-03,07:15:00 AM,64.674,93.544
359,21-07-03,07:30:00 AM,65.059,93.705
360,21-07-03,07:45:00 AM,65.316,93.794
361,21-07-03,08:00:00 AM,65.658,93.842
362,21-07-03,08:15:00 AM,66.301,93.827
363,21-07-03,08:30:00 AM,66.857,93.747
364,21-07-03,08:45:00 AM,67.456,93.460
365,21-07-03,09:00:00 AM,67.971,93.000
366,21-07-03,09:15:00 AM,68.527,91.981
367,21-07-03,09:30:00 AM,69.129,90.502
368,21-07-03,09:45:00 AM,69.985,88.907
369,21-07-03,10:00:00 AM,70.803,87.509
370,21-07-03,10:15:00 AM,71.533,85.864
371,21-07-03,10:30:00 AM,71.317,86.086
372,21-07-03,10:45:00 AM,72.093,82.134
373,21-07-03,11:00:00 AM,72.007,81.503
374,21-07-03,11:15:00 AM,73.256,77.633
375,21-07-03,11:30:00 AM,73.558,78.127
376,21-07-03,11:45:00 AM,74.424,74.871
377,21-07-03,12:00:00 PM,74.770,76.158
378,21-07-03,12:15:00 PM,74.381,73.407
379,21-07-03,12:30:00 PM,73.731,74.417
380,21-07-03,12:45:00 PM,74.813,72.955
381,21-07-03,01:00:00 PM,75.290,66.889
382,21-07-03,01:15:00 PM,75.117,71.397
383,21-07-03,01:30:00 PM,76.811,66.887
384,21-07-03,01:45:00 PM,76.028,66.359
385,21-07-03,02:00:00 PM,75.637,65.749
386,21-07-03,02:15:00 PM,76.507,66.466
387,21-07-03,02:30:00 PM,74.899,66.310
388,21-07-03,02:45:00 PM,74.467,66.898
389,21-07-03,03:00:00 PM,75.767,65.308
390,21-07-03,03:15:00 PM,75.898,64.443
391,21-07-03,03:30:00 PM,76.942,64.723
392,21-07-03,03:45:00 PM,75.724,65.365
393,21-07-03,04:00:00 PM,74.986,67.638
394,21-07-03,04:15:00 PM,75.420,66.751
395,21-07-03,04:30:00 PM,76.071,67.295
396,21-07-03,04:45:00 PM,76.071,66.213
397,21-07-03,05:00:00 PM,76.246,67.942
398,21-07-03,05:15:00 PM,76.854,63.072
399,21-07-03,05:30:00 PM,76.419,62.116
400,21-07-03,05:45:00 PM,76.419,61.412
401,21-07-03,06:00:00 PM,75.985,63.966
402,21-07-03,06:15:00 PM,76.289,62.135
403,21-07-03,06:30:00 PM,75.985,62.657
404,21-07-03,06:45:00 PM,75.594,63.170
405,21-07-03,07:00:00 PM,75.637,62.960
406,21-07-03,07:15:00 PM,75.508,61.024
407,21-07-03,07:30:00 PM,75.029,60.951
408,21-07-03,07:45:00 PM,74.683,62.325
409,21-07-03,08:00:00 PM,74.120,62.669
410,21-07-03,08:15:00 PM,73.472,65.150
411,21-07-03,08:30:00 PM,72.307,64.528
412,21-07-03,08:45:00 PM,71.577,63.766
413,21-07-03,09:00:00 PM,71.060,64.651
414,21-07-03,09:15:00 PM,70.673,65.064
415,21-07-03,09:30:00 PM,70.201,66.720
416,21-07-03,09:45:00 PM,69.771,69.077
417,21-07-03,10:00:00 PM,68.999,69.733
418,21-07-03,10:15:00 PM,68.313,71.272
419,21-07-03,10:30:00 PM,68.227,74.393
420,21-07-03,10:45:00 PM,67.627,74.989
421,21-07-03,11:00:00 PM,67.456,75.457
422,21-07-03,11:15:00 PM,67.199,76.800
423,21-07-03,11:30:00 PM,66.900,77.902
424,21-07-03,11:45:00 PM,66.515,78.932
425,21-07-04,12:00:00 AM,66.301,80.200
426,21-07-04,12:15:00 AM,65.916,80.574
427,21-07-04,12:30:00 AM,65.788,81.843
428,21-07-04,12:45:00 AM,65.403,81.851
429,21-07-04,01:00:00 AM,65.359,82.207
430,21-07-04,01:15:00 AM,65.145,82.902
431,21-07-04,01:30:00 AM,65.059,83.692
432,21-07-04,01:45:00 AM,64.888,84.222
433,21-07-04,02:00:00 AM,64.589,85.199
434,21-07-04,02:15:00 AM,64.204,86.133
435,21-07-04,02:30:00 AM,64.288,86.933
436,21-07-04,02:45:00 AM,64.288,87.448
437,21-07-04,03:00:00 AM,64.288,87.989
438,21-07-04,03:15:00 AM,63.946,88.457
439,21-07-04,03:30:00 AM,63.775,88.757
440,21-07-04,03:45:00 AM,63.518,88.965
441,21-07-04,04:00:00 AM,63.262,89.198
442,21-07-04,04:15:00 AM,63.347,89.585
443,21-07-04,04:30:00 AM,63.133,89.877
444,21-07-04,04:45:00 AM,63.048,90.240
445,21-07-04,05:00:00 AM,62.875,90.510
446,21-07-04,05:15:00 AM,62.919,90.808
447,21-07-04,05:30:00 AM,62.704,91.098
448,21-07-04,05:45:00 AM,62.406,91.375
449,21-07-04,06:00:00 AM,62.490,91.652
450,21-07-04,06:15:00 AM,62.490,91.837
451,21-07-04,06:30:00 AM,62.447,92.017
452,21-07-04,06:45:00 AM,62.319,92.210
453,21-07-04,07:00:00 AM,62.319,92.368
454,21-07-04,07:15:00 AM,62.406,92.539
455,21-07-04,07:30:00 AM,62.791,92.672
456,21-07-04,07:45:00 AM,63.219,92.811
457,21-07-04,08:00:00 AM,63.903,92.908
458,21-07-04,08:15:00 AM,64.589,92.951
459,21-07-04,08:30:00 AM,65.444,92.992
460,21-07-04,08:45:00 AM,66.301,92.900
461,21-07-04,09:00:00 AM,67.372,92.676
462,21-07-04,09:15:00 AM,68.443,91.943
463,21-07-04,09:30:00 AM,69.901,90.634
464,21-07-04,09:45:00 AM,70.803,89.042
465,21-07-04,10:00:00 AM,72.178,86.113
466,21-07-04,10:15:00 AM,72.826,83.489
467,21-07-04,10:30:00 AM,73.990,81.260
468,21-07-04,10:45:00 AM,74.640,78.711
469,21-07-04,11:00:00 AM,75.333,77.264
470,21-07-04,11:15:00 AM,76.071,72.353
471,21-07-04,11:30:00 AM,76.899,69.831
472,21-07-04,11:45:00 AM,77.335,69.397
473,21-07-04,12:00:00 PM,77.902,69.425
474,21-07-04,12:15:00 PM,77.117,68.119
475,21-07-04,12:30:00 PM,76.464,68.024
476,21-07-04,12:45:00 PM,76.636,70.250
477,21-07-04,01:00:00 PM,78.382,67.221
478,21-07-04,01:15:00 PM,78.777,64.073
479,21-07-04,01:30:00 PM,78.645,63.022
480,21-07-04,01:45:00 PM,77.160,66.136
481,21-07-04,02:00:00 PM,78.602,63.171
482,21-07-04,02:15:00 PM,79.173,63.866
483,21-07-04,02:30:00 PM,80.668,57.848
484,21-07-04,02:45:00 PM,81.154,59.355
485,21-07-04,03:00:00 PM,80.580,59.710
486,21-07-04,03:15:00 PM,80.361,60.187
487,21-07-04,03:30:00 PM,78.865,61.569
488,21-07-04,03:45:00 PM,80.096,62.387
489,21-07-04,04:00:00 PM,80.625,58.281
490,21-07-04,04:15:00 PM,80.096,64.806
491,21-07-04,04:30:00 PM,79.655,63.114
492,21-07-04,04:45:00 PM,80.978,57.811
493,21-07-04,05:00:00 PM,81.421,57.629
494,21-07-04,05:15:00 PM,80.580,58.558
495,21-07-04,05:30:00 PM,80.139,57.147
496,21-07-04,05:45:00 PM,79.920,59.094
497,21-07-04,06:00:00 PM,79.304,57.952
498,21-07-04,06:15:00 PM,79.084,58.369
499,21-07-04,06:30:00 PM,79.831,59.459
500,21-07-04,06:45:00 PM,80.580,57.528
501,21-07-04,07:00:00 PM,80.051,58.389
502,21-07-04,07:15:00 PM,79.173,61.072
503,21-07-04,07:30:00 PM,78.076,64.830
504,21-07-04,07:45:00 PM,77.203,65.445
505,21-07-04,08:00:00 PM,76.768,64.646
506,21-07-04,08:15:00 PM,76.550,63.958
507,21-07-04,08:30:00 PM,76.419,66.427
508,21-07-04,08:45:00 PM,76.332,68.460
509,21-07-04,09:00:00 PM,76.332,70.279
510,21-07-04,09:15:00 PM,75.942,70.090
511,21-07-04,09:30:00 PM,75.508,70.846
512,21-07-04,09:45:00 PM,74.899,72.376
513,21-07-04,10:00:00 PM,74.727,72.476
514,21-07-04,10:15:00 PM,74.338,74.687
515,21-07-04,10:30:00 PM,73.731,76.736
516,21-07-04,10:45:00 PM,73.645,75.627
517,21-07-04,11:00:00 PM,73.645,74.582
518,21-07-04,11:15:00 PM,73.342,74.432
519,21-07-04,11:30:00 PM,72.394,77.420
520,21-07-04,11:45:00 PM,71.920,78.139
521,21-07-05,12:00:00 AM,71.533,79.890
522,21-07-05,12:15:00 AM,70.846,81.279
523,21-07-05,12:30:00 AM,70.459,82.469
524,21-07-05,12:45:00 AM,70.372,83.605
525,21-07-05,01:00:00 AM,70.029,84.398
526,21-07-05,01:15:00 AM,69.771,85.364
527,21-07-05,01:30:00 AM,69.557,86.330
528,21-07-05,01:45:00 AM,69.343,86.935
529,21-07-05,02:00:00 AM,68.828,87.279
530,21-07-05,02:15:00 AM,68.999,87.603
531,21-07-05,02:30:00 AM,68.871,87.968
532,21-07-05,02:45:00 AM,68.742,88.142
533,21-07-05,03:00:00 AM,68.443,88.484
534,21-07-05,03:15:00 AM,68.227,88.674
535,21-07-05,03:30:00 AM,68.013,88.863
536,21-07-05,03:45:00 AM,67.885,89.225
537,21-07-05,04:00:00 AM,67.798,89.539
538,21-07-05,04:15:00 AM,67.586,89.726
539,21-07-05,04:30:00 AM,67.586,89.942
540,21-07-05,04:45:00 AM,67.329,90.124
541,21-07-05,05:00:00 AM,67.372,90.318
542,21-07-05,05:15:00 AM,67.028,90.568
543,21-07-05,05:30:00 AM,66.814,90.834
544,21-07-05,05:45:00 AM,66.600,91.100
545,21-07-05,06:00:00 AM,66.344,91.332
546,21-07-05,06:15:00 AM,66.301,91.540
547,21-07-05,06:30:00 AM,66.173,91.683
548,21-07-05,06:45:00 AM,66.043,91.852
549,21-07-05,07:00:00 AM,66.344,92.000
550,21-07-05,07:15:00 AM,66.344,92.134
551,21-07-05,07:30:00 AM,66.772,92.246
552,21-07-05,07:45:00 AM,66.943,92.350
553,21-07-05,08:00:00 AM,67.456,92.368
