"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 21074442, SEN S/N: 21074442)","RH, % (LGR S/N: 21074442, SEN S/N: 21074442)"
276,21-07-13,07:45:00 AM,68.868,99.829
277,21-07-13,08:00:00 AM,68.945,100.000
278,21-07-13,08:15:00 AM,69.177,99.927
279,21-07-13,08:30:00 AM,69.332,99.927
280,21-07-13,08:45:00 AM,69.562,99.756
281,21-07-13,09:00:00 AM,69.717,100.000
282,21-07-13,09:15:00 AM,70.027,99.829
283,21-07-13,09:30:00 AM,70.257,99.536
284,21-07-13,09:45:00 AM,70.644,98.755
285,21-07-13,10:00:00 AM,70.876,98.339
286,21-07-13,10:15:00 AM,71.029,96.947
287,21-07-13,10:30:00 AM,71.184,96.947
288,21-07-13,10:45:00 AM,71.339,96.117
289,21-07-13,11:00:00 AM,71.571,97.509
290,21-07-13,11:15:00 AM,71.956,96.435
291,21-07-13,11:30:00 AM,72.421,95.604
292,21-07-13,11:45:00 AM,72.496,95.824
293,21-07-13,12:00:00 PM,72.651,96.654
294,21-07-13,12:15:00 PM,73.656,95.385
295,21-07-13,12:30:00 PM,74.118,93.748
296,21-07-13,12:45:00 PM,74.660,93.114
297,21-07-13,01:00:00 PM,75.200,93.187
298,21-07-13,01:15:00 PM,75.510,90.842
299,21-07-13,01:30:00 PM,75.277,91.746
300,21-07-13,01:45:00 PM,76.435,87.961
301,21-07-13,02:00:00 PM,75.740,89.084
302,21-07-13,02:15:00 PM,74.890,92.234
303,21-07-13,02:30:00 PM,74.273,93.602
304,21-07-13,02:45:00 PM,74.428,95.092
305,21-07-13,03:00:00 PM,75.200,96.532
306,21-07-13,03:15:00 PM,75.355,95.800
307,21-07-13,03:30:00 PM,76.050,94.530
308,21-07-13,03:45:00 PM,77.131,88.498
309,21-07-13,04:00:00 PM,78.057,80.781
310,21-07-13,04:15:00 PM,77.904,87.424
311,21-07-13,04:30:00 PM,77.749,88.742
312,21-07-13,04:45:00 PM,77.517,90.476
313,21-07-13,05:00:00 PM,77.054,89.988
314,21-07-13,05:15:00 PM,77.284,90.842
315,21-07-13,05:30:00 PM,76.977,90.989
316,21-07-13,05:45:00 PM,76.899,91.648
317,21-07-13,06:00:00 PM,76.667,91.038
318,21-07-13,06:15:00 PM,76.667,90.330
319,21-07-13,06:30:00 PM,76.512,87.912
320,21-07-13,06:45:00 PM,76.282,86.740
321,21-07-13,07:00:00 PM,76.127,87.155
322,21-07-13,07:15:00 PM,75.740,87.155
323,21-07-13,07:30:00 PM,75.432,88.107
324,21-07-13,07:45:00 PM,75.200,87.131
325,21-07-13,08:00:00 PM,75.045,88.181
326,21-07-13,08:15:00 PM,74.737,89.597
327,21-07-13,08:30:00 PM,74.428,91.526
328,21-07-13,08:45:00 PM,74.118,91.868
329,21-07-13,09:00:00 PM,74.118,89.963
330,21-07-13,09:15:00 PM,74.118,90.525
331,21-07-13,09:30:00 PM,73.888,90.647
332,21-07-13,09:45:00 PM,73.578,92.186
333,21-07-13,10:00:00 PM,73.269,93.187
334,21-07-13,10:15:00 PM,73.193,94.750
335,21-07-13,10:30:00 PM,73.116,95.140
336,21-07-13,10:45:00 PM,72.883,94.774
337,21-07-13,11:00:00 PM,72.574,94.579
338,21-07-13,11:15:00 PM,72.574,94.945
339,21-07-13,11:30:00 PM,72.343,94.847
340,21-07-13,11:45:00 PM,72.034,95.726
341,21-07-14,12:00:00 AM,72.034,95.336
342,21-07-14,12:15:00 AM,71.879,95.922
343,21-07-14,12:30:00 AM,71.724,97.460
344,21-07-14,12:45:00 AM,71.262,97.680
345,21-07-14,01:00:00 AM,71.107,97.143
346,21-07-14,01:15:00 AM,71.107,97.411
347,21-07-14,01:30:00 AM,71.262,97.387
348,21-07-14,01:45:00 AM,71.339,98.242
349,21-07-14,02:00:00 AM,71.262,97.875
350,21-07-14,02:15:00 AM,71.184,97.998
351,21-07-14,02:30:00 AM,71.184,98.706
352,21-07-14,02:45:00 AM,71.107,98.486
353,21-07-14,03:00:00 AM,71.184,98.437
354,21-07-14,03:15:00 AM,71.029,98.803
355,21-07-14,03:30:00 AM,70.567,98.901
356,21-07-14,03:45:00 AM,70.335,98.926
357,21-07-14,04:00:00 AM,70.335,98.901
358,21-07-14,04:15:00 AM,70.257,99.023
359,21-07-14,04:30:00 AM,70.027,99.170
360,21-07-14,04:45:00 AM,69.717,99.219
361,21-07-14,05:00:00 AM,69.717,99.121
362,21-07-14,05:15:00 AM,69.485,99.292
363,21-07-14,05:30:00 AM,69.408,99.536
364,21-07-14,05:45:00 AM,69.408,99.585
365,21-07-14,06:00:00 AM,69.255,99.634
366,21-07-14,06:15:00 AM,69.332,99.365
367,21-07-14,06:30:00 AM,69.332,99.756
368,21-07-14,06:45:00 AM,69.332,99.707
369,21-07-14,07:00:00 AM,69.255,99.658
370,21-07-14,07:15:00 AM,69.408,99.951
371,21-07-14,07:30:00 AM,69.332,99.609
372,21-07-14,07:45:00 AM,69.640,99.756
373,21-07-14,08:00:00 AM,69.949,99.536
374,21-07-14,08:15:00 AM,70.257,99.267
375,21-07-14,08:30:00 AM,70.567,99.121
376,21-07-14,08:45:00 AM,71.107,98.559
377,21-07-14,09:00:00 AM,71.724,98.413
378,21-07-14,09:15:00 AM,72.343,98.217
379,21-07-14,09:30:00 AM,72.961,97.460
380,21-07-14,09:45:00 AM,73.656,97.094
381,21-07-14,10:00:00 AM,74.273,96.264
382,21-07-14,10:15:00 AM,75.200,95.360
383,21-07-14,10:30:00 AM,76.359,92.308
384,21-07-14,10:45:00 AM,75.740,95.165
385,21-07-14,11:00:00 AM,76.204,91.429
386,21-07-14,11:15:00 AM,76.204,93.358
387,21-07-14,11:30:00 AM,76.977,91.575
388,21-07-14,11:45:00 AM,77.749,87.741
389,21-07-14,12:00:00 PM,77.826,85.617
390,21-07-14,12:15:00 PM,78.444,87.717
391,21-07-14,12:30:00 PM,78.366,85.958
392,21-07-14,12:45:00 PM,78.366,83.492
393,21-07-14,01:00:00 PM,77.671,86.740
394,21-07-14,01:15:00 PM,77.362,89.133
395,21-07-14,01:30:00 PM,76.667,88.694
396,21-07-14,01:45:00 PM,76.050,92.357
397,21-07-14,02:00:00 PM,76.204,92.723
398,21-07-14,02:15:00 PM,76.359,92.650
399,21-07-14,02:30:00 PM,76.590,93.455
400,21-07-14,02:45:00 PM,76.282,95.531
401,21-07-14,03:00:00 PM,76.204,94.505
402,21-07-14,03:15:00 PM,75.585,99.219
403,21-07-14,03:30:00 PM,75.510,96.972
404,21-07-14,03:45:00 PM,75.432,98.168
405,21-07-14,04:00:00 PM,75.663,96.508
406,21-07-14,04:15:00 PM,75.740,95.995
407,21-07-14,04:30:00 PM,76.435,96.996
408,21-07-14,04:45:00 PM,77.517,95.043
409,21-07-14,05:00:00 PM,77.671,94.017
410,21-07-14,05:15:00 PM,77.439,92.234
411,21-07-14,05:30:00 PM,77.207,95.189
412,21-07-14,05:45:00 PM,76.590,95.165
413,21-07-14,06:00:00 PM,76.282,94.212
414,21-07-14,06:15:00 PM,76.435,93.382
415,21-07-14,06:30:00 PM,76.512,94.676
416,21-07-14,06:45:00 PM,76.667,94.676
417,21-07-14,07:00:00 PM,76.512,95.140
418,21-07-14,07:15:00 PM,76.359,96.654
419,21-07-14,07:30:00 PM,76.282,94.554
420,21-07-14,07:45:00 PM,76.282,94.945
421,21-07-14,08:00:00 PM,76.204,95.360
422,21-07-14,08:15:00 PM,76.282,94.896
423,21-07-14,08:30:00 PM,76.359,95.604
424,21-07-14,08:45:00 PM,76.512,95.678
425,21-07-14,09:00:00 PM,76.282,92.161
426,21-07-14,09:15:00 PM,75.972,91.062
427,21-07-14,09:30:00 PM,75.585,89.035
428,21-07-14,09:45:00 PM,75.045,90.085
429,21-07-14,10:00:00 PM,74.505,90.867
430,21-07-14,10:15:00 PM,74.196,90.720
431,21-07-14,10:30:00 PM,73.888,91.477
432,21-07-14,10:45:00 PM,73.656,91.770
433,21-07-14,11:00:00 PM,73.578,93.089
434,21-07-14,11:15:00 PM,73.346,93.114
435,21-07-14,11:30:00 PM,73.269,94.237
436,21-07-14,11:45:00 PM,73.038,96.166
437,21-07-15,12:00:00 AM,72.806,95.873
438,21-07-15,12:15:00 AM,72.496,96.728
439,21-07-15,12:30:00 AM,72.496,96.630
440,21-07-15,12:45:00 AM,72.496,96.801
441,21-07-15,01:00:00 AM,72.574,97.045
442,21-07-15,01:15:00 AM,72.189,98.193
443,21-07-15,01:30:00 AM,72.266,95.800
444,21-07-15,01:45:00 AM,72.111,95.922
445,21-07-15,02:00:00 AM,72.034,95.849
446,21-07-15,02:15:00 AM,71.802,96.337
447,21-07-15,02:30:00 AM,71.571,96.752
448,21-07-15,02:45:00 AM,71.571,96.923
449,21-07-15,03:00:00 AM,71.571,96.313
450,21-07-15,03:15:00 AM,71.416,96.044
451,21-07-15,03:30:00 AM,71.184,97.045
452,21-07-15,03:45:00 AM,71.107,97.631
453,21-07-15,04:00:00 AM,71.107,97.729
454,21-07-15,04:15:00 AM,71.184,97.558
455,21-07-15,04:30:00 AM,70.799,98.803
456,21-07-15,04:45:00 AM,70.876,98.291
457,21-07-15,05:00:00 AM,70.644,98.388
458,21-07-15,05:15:00 AM,70.567,98.632
459,21-07-15,05:30:00 AM,70.257,99.072
460,21-07-15,05:45:00 AM,70.257,99.121
461,21-07-15,06:00:00 AM,70.027,99.194
462,21-07-15,06:15:00 AM,69.795,99.585
463,21-07-15,06:30:00 AM,69.717,99.634
464,21-07-15,06:45:00 AM,69.562,99.853
465,21-07-15,07:00:00 AM,69.872,99.805
466,21-07-15,07:15:00 AM,69.408,99.683
467,21-07-15,07:30:00 AM,69.562,99.805
468,21-07-15,07:45:00 AM,69.949,99.976
469,21-07-15,08:00:00 AM,70.104,99.683
470,21-07-15,08:15:00 AM,70.489,99.487
471,21-07-15,08:30:00 AM,71.029,99.023
472,21-07-15,08:45:00 AM,71.571,98.291
473,21-07-15,09:00:00 AM,71.879,98.584
474,21-07-15,09:15:00 AM,72.729,97.436
475,21-07-15,09:30:00 AM,73.501,97.045
476,21-07-15,09:45:00 AM,74.350,96.313
477,21-07-15,10:00:00 AM,75.045,95.433
478,21-07-15,10:15:00 AM,75.432,94.530
479,21-07-15,10:30:00 AM,75.972,93.114
480,21-07-15,10:45:00 AM,76.512,93.724
481,21-07-15,11:00:00 AM,77.362,92.503
482,21-07-15,11:15:00 AM,77.904,90.842
483,21-07-15,11:30:00 AM,78.444,87.033
484,21-07-15,11:45:00 AM,78.984,82.051
485,21-07-15,12:00:00 PM,79.601,80.098
486,21-07-15,12:15:00 PM,79.988,84.591
487,21-07-15,12:30:00 PM,80.373,77.460
488,21-07-15,12:45:00 PM,79.911,80.952
489,21-07-15,01:00:00 PM,78.984,84.078
490,21-07-15,01:15:00 PM,79.138,87.497
491,21-07-15,01:30:00 PM,81.918,74.481
492,21-07-15,01:45:00 PM,82.072,73.089
493,21-07-15,02:00:00 PM,81.378,78.168
494,21-07-15,02:15:00 PM,80.760,80.855
495,21-07-15,02:30:00 PM,80.528,84.786
496,21-07-15,02:45:00 PM,79.678,84.005
497,21-07-15,03:00:00 PM,79.524,85.470
498,21-07-15,03:15:00 PM,79.061,86.911
499,21-07-15,03:30:00 PM,80.220,81.905
500,21-07-15,03:45:00 PM,79.678,85.885
501,21-07-15,04:00:00 PM,78.444,87.595
502,21-07-15,04:15:00 PM,79.293,85.958
503,21-07-15,04:30:00 PM,80.528,83.468
504,21-07-15,04:45:00 PM,80.373,80.537
505,21-07-15,05:00:00 PM,79.911,84.493
506,21-07-15,05:15:00 PM,79.678,84.664
507,21-07-15,05:30:00 PM,79.448,84.347
508,21-07-15,05:45:00 PM,79.138,84.347
509,21-07-15,06:00:00 PM,78.906,83.907
510,21-07-15,06:15:00 PM,78.366,86.496
511,21-07-15,06:30:00 PM,78.598,80.537
512,21-07-15,06:45:00 PM,78.444,81.856
513,21-07-15,07:00:00 PM,78.598,81.001
514,21-07-15,07:15:00 PM,78.057,81.905
515,21-07-15,07:30:00 PM,77.749,84.347
516,21-07-15,07:45:00 PM,77.671,82.149
517,21-07-15,08:00:00 PM,77.671,81.832
518,21-07-15,08:15:00 PM,77.131,83.321
519,21-07-15,08:30:00 PM,77.054,84.151
520,21-07-15,08:45:00 PM,77.054,85.177
521,21-07-15,09:00:00 PM,76.744,87.155
522,21-07-15,09:15:00 PM,76.512,87.179
523,21-07-15,09:30:00 PM,76.435,88.376
524,21-07-15,09:45:00 PM,76.282,89.231
525,21-07-15,10:00:00 PM,76.204,90.476
526,21-07-15,10:15:00 PM,76.282,91.111
527,21-07-15,10:30:00 PM,76.282,91.062
528,21-07-15,10:45:00 PM,76.282,91.673
529,21-07-15,11:00:00 PM,75.510,93.773
530,21-07-15,11:15:00 PM,75.123,94.823
531,21-07-15,11:30:00 PM,75.277,95.140
532,21-07-15,11:45:00 PM,75.277,93.187
533,21-07-16,12:00:00 AM,75.277,94.188
534,21-07-16,12:15:00 AM,75.277,94.481
535,21-07-16,12:30:00 AM,75.200,93.993
536,21-07-16,12:45:00 AM,75.355,92.454
537,21-07-16,01:00:00 AM,74.968,94.921
538,21-07-16,01:15:00 AM,74.968,94.872
539,21-07-16,01:30:00 AM,74.890,92.796
540,21-07-16,01:45:00 AM,74.737,93.211
541,21-07-16,02:00:00 AM,74.583,93.700
542,21-07-16,02:15:00 AM,74.428,94.505
543,21-07-16,02:30:00 AM,74.273,94.969
544,21-07-16,02:45:00 AM,74.273,95.140
545,21-07-16,03:00:00 AM,74.428,95.336
546,21-07-16,03:15:00 AM,74.196,95.604
547,21-07-16,03:30:00 AM,74.118,95.726
548,21-07-16,03:45:00 AM,74.273,95.604
549,21-07-16,04:00:00 AM,74.041,95.995
550,21-07-16,04:15:00 AM,73.965,96.313
551,21-07-16,04:30:00 AM,73.733,96.850
552,21-07-16,04:45:00 AM,73.578,96.703
553,21-07-16,05:00:00 AM,73.193,97.460
