"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 11002415, SEN S/N: 11002415)","RH, % (LGR S/N: 11002415, SEN S/N: 11002415)"
70,21-06-30,07:15:00 AM,69.343,95.452
71,21-06-30,07:30:00 AM,69.814,95.255
72,21-06-30,07:45:00 AM,70.243,95.236
73,21-06-30,08:00:00 AM,70.974,95.075
74,21-06-30,08:15:00 AM,71.620,94.821
75,21-06-30,08:30:00 AM,72.869,94.302
76,21-06-30,08:45:00 AM,73.904,93.291
77,21-06-30,09:00:00 AM,76.507,90.789
78,21-06-30,09:15:00 AM,80.978,84.011
79,21-06-30,09:30:00 AM,82.976,75.454
80,21-06-30,09:45:00 AM,81.466,76.084
81,21-06-30,10:00:00 AM,84.407,72.486
82,21-06-30,10:15:00 AM,82.218,73.329
83,21-06-30,10:30:00 AM,83.332,72.104
84,21-06-30,10:45:00 AM,80.890,76.665
85,21-06-30,11:00:00 AM,81.775,74.379
86,21-06-30,11:15:00 AM,84.227,72.437
87,21-06-30,11:30:00 AM,83.601,69.970
88,21-06-30,11:45:00 AM,86.164,65.560
89,21-06-30,12:00:00 PM,86.527,64.454
90,21-06-30,12:15:00 PM,84.182,65.864
91,21-06-30,12:30:00 PM,83.332,70.123
92,21-06-30,12:45:00 PM,85.487,65.435
93,21-06-30,01:00:00 PM,83.064,68.223
94,21-06-30,01:15:00 PM,84.900,65.993
95,21-06-30,01:30:00 PM,85.532,65.685
96,21-06-30,01:45:00 PM,85.035,62.740
97,21-06-30,02:00:00 PM,84.990,65.143
98,21-06-30,02:15:00 PM,85.352,61.712
99,21-06-30,02:30:00 PM,86.256,61.886
100,21-06-30,02:45:00 PM,85.442,63.550
101,21-06-30,03:00:00 PM,87.028,56.989
102,21-06-30,03:15:00 PM,87.300,55.519
103,21-06-30,03:30:00 PM,87.163,56.176
104,21-06-30,03:45:00 PM,86.981,58.439
105,21-06-30,04:00:00 PM,86.211,60.790
106,21-06-30,04:15:00 PM,85.712,60.028
107,21-06-30,04:30:00 PM,86.074,59.651
108,21-06-30,04:45:00 PM,85.307,60.243
109,21-06-30,05:00:00 PM,84.182,63.651
110,21-06-30,05:15:00 PM,84.857,61.326
111,21-06-30,05:30:00 PM,86.527,58.999
112,21-06-30,05:45:00 PM,83.869,64.945
113,21-06-30,06:00:00 PM,87.346,57.933
114,21-06-30,06:15:00 PM,84.990,62.457
115,21-06-30,06:30:00 PM,86.256,59.761
116,21-06-30,06:45:00 PM,83.646,64.955
117,21-06-30,07:00:00 PM,82.396,67.551
118,21-06-30,07:15:00 PM,82.263,68.477
119,21-06-30,07:30:00 PM,83.646,66.485
120,21-06-30,07:45:00 PM,84.812,63.802
121,21-06-30,08:00:00 PM,84.362,64.038
122,21-06-30,08:15:00 PM,83.287,66.390
123,21-06-30,08:30:00 PM,81.288,69.766
124,21-06-30,08:45:00 PM,80.361,72.657
125,21-06-30,09:00:00 PM,81.597,66.289
126,21-06-30,09:15:00 PM,80.580,67.707
127,21-06-30,09:30:00 PM,80.096,68.504
128,21-06-30,09:45:00 PM,79.435,70.029
129,21-06-30,10:00:00 PM,79.128,69.908
130,21-06-30,10:15:00 PM,77.902,72.842
131,21-06-30,10:30:00 PM,76.899,75.755
132,21-06-30,10:45:00 PM,76.507,77.223
133,21-06-30,11:00:00 PM,76.203,77.940
134,21-06-30,11:15:00 PM,76.332,76.594
135,21-06-30,11:30:00 PM,75.898,76.748
136,21-06-30,11:45:00 PM,75.853,76.686
137,21-07-01,12:00:00 AM,75.551,77.057
138,21-07-01,12:15:00 AM,74.727,78.950
139,21-07-01,12:30:00 AM,74.120,79.510
140,21-07-01,12:45:00 AM,73.472,81.623
141,21-07-01,01:00:00 AM,73.040,82.418
142,21-07-01,01:15:00 AM,72.912,83.528
143,21-07-01,01:30:00 AM,72.437,84.448
144,21-07-01,01:45:00 AM,72.007,85.369
145,21-07-01,02:00:00 AM,71.920,86.191
146,21-07-01,02:15:00 AM,71.920,86.799
147,21-07-01,02:30:00 AM,71.748,87.549
148,21-07-01,02:45:00 AM,71.447,88.170
149,21-07-01,03:00:00 AM,71.146,88.623
150,21-07-01,03:15:00 AM,70.803,89.152
151,21-07-01,03:30:00 AM,70.759,89.609
152,21-07-01,03:45:00 AM,70.630,90.054
153,21-07-01,04:00:00 AM,70.459,90.384
154,21-07-01,04:15:00 AM,70.372,90.752
155,21-07-01,04:30:00 AM,70.286,91.173
156,21-07-01,04:45:00 AM,70.115,91.527
157,21-07-01,05:00:00 AM,69.901,91.767
158,21-07-01,05:15:00 AM,69.728,92.040
159,21-07-01,05:30:00 AM,69.685,92.329
160,21-07-01,05:45:00 AM,69.471,92.621
161,21-07-01,06:00:00 AM,69.386,92.877
162,21-07-01,06:15:00 AM,69.256,93.127
163,21-07-01,06:30:00 AM,69.256,93.394
164,21-07-01,06:45:00 AM,69.129,93.536
165,21-07-01,07:00:00 AM,69.213,93.708
166,21-07-01,07:15:00 AM,69.901,93.858
167,21-07-01,07:30:00 AM,70.759,93.658
168,21-07-01,07:45:00 AM,71.490,93.251
169,21-07-01,08:00:00 AM,71.490,92.875
170,21-07-01,08:15:00 AM,72.178,92.431
171,21-07-01,08:30:00 AM,73.731,90.307
172,21-07-01,08:45:00 AM,74.511,87.687
173,21-07-01,09:00:00 AM,76.158,83.646
174,21-07-01,09:15:00 AM,78.208,80.877
175,21-07-01,09:30:00 AM,80.316,77.886
176,21-07-01,09:45:00 AM,80.757,73.500
177,21-07-01,10:00:00 AM,79.743,75.718
178,21-07-01,10:15:00 AM,82.308,69.628
179,21-07-01,10:30:00 AM,80.757,69.773
180,21-07-01,10:45:00 AM,80.096,69.886
181,21-07-01,11:00:00 AM,80.580,68.612
182,21-07-01,11:15:00 AM,80.008,71.669
183,21-07-01,11:30:00 AM,81.819,70.391
184,21-07-01,11:45:00 AM,83.736,67.773
185,21-07-01,12:00:00 PM,84.407,62.311
186,21-07-01,12:15:00 PM,84.497,63.310
187,21-07-01,12:30:00 PM,84.587,62.079
188,21-07-01,12:45:00 PM,84.137,64.694
189,21-07-01,01:00:00 PM,82.530,66.196
190,21-07-01,01:15:00 PM,81.997,67.512
191,21-07-01,01:30:00 PM,81.775,67.794
192,21-07-01,01:45:00 PM,81.687,67.300
193,21-07-01,02:00:00 PM,83.646,64.156
194,21-07-01,02:15:00 PM,84.452,60.543
195,21-07-01,02:30:00 PM,83.601,65.043
196,21-07-01,02:45:00 PM,83.556,65.162
197,21-07-01,03:00:00 PM,82.530,68.019
198,21-07-01,03:15:00 PM,82.396,69.878
199,21-07-01,03:30:00 PM,80.890,70.656
200,21-07-01,03:45:00 PM,83.154,67.747
201,21-07-01,04:00:00 PM,81.909,68.895
202,21-07-01,04:15:00 PM,81.023,70.609
203,21-07-01,04:30:00 PM,82.175,69.284
204,21-07-01,04:45:00 PM,83.824,65.309
205,21-07-01,05:00:00 PM,84.632,63.723
206,21-07-01,05:15:00 PM,83.199,66.290
207,21-07-01,05:30:00 PM,83.199,68.933
208,21-07-01,05:45:00 PM,83.779,63.861
209,21-07-01,06:00:00 PM,83.199,66.259
210,21-07-01,06:15:00 PM,83.377,66.856
211,21-07-01,06:30:00 PM,81.997,69.175
212,21-07-01,06:45:00 PM,81.730,67.214
213,21-07-01,07:00:00 PM,80.890,68.613
214,21-07-01,07:15:00 PM,80.361,69.703
215,21-07-01,07:30:00 PM,80.051,69.462
216,21-07-01,07:45:00 PM,79.876,69.924
217,21-07-01,08:00:00 PM,79.216,71.081
218,21-07-01,08:15:00 PM,78.690,72.304
219,21-07-01,08:30:00 PM,78.251,73.469
220,21-07-01,08:45:00 PM,78.121,73.926
221,21-07-01,09:00:00 PM,78.251,74.411
222,21-07-01,09:15:00 PM,78.251,74.792
223,21-07-01,09:30:00 PM,78.208,74.817
224,21-07-01,09:45:00 PM,77.990,75.291
225,21-07-01,10:00:00 PM,77.859,75.832
226,21-07-01,10:15:00 PM,77.509,76.580
227,21-07-01,10:30:00 PM,77.247,77.480
228,21-07-01,10:45:00 PM,77.160,78.165
229,21-07-01,11:00:00 PM,77.072,78.646
230,21-07-01,11:15:00 PM,76.986,79.039
231,21-07-01,11:30:00 PM,76.854,79.599
232,21-07-01,11:45:00 PM,76.550,80.453
233,21-07-02,12:00:00 AM,76.289,81.250
234,21-07-02,12:15:00 AM,76.203,81.752
235,21-07-02,12:30:00 AM,76.028,82.328
236,21-07-02,12:45:00 AM,75.767,83.316
237,21-07-02,01:00:00 AM,75.463,84.124
238,21-07-02,01:15:00 AM,75.898,83.952
239,21-07-02,01:30:00 AM,76.289,83.662
240,21-07-02,01:45:00 AM,76.419,83.650
241,21-07-02,02:00:00 AM,75.942,84.099
242,21-07-02,02:15:00 AM,75.551,84.500
243,21-07-02,02:30:00 AM,75.333,84.670
244,21-07-02,02:45:00 AM,75.290,85.169
245,21-07-02,03:00:00 AM,74.899,85.540
246,21-07-02,03:15:00 AM,74.813,86.171
247,21-07-02,03:30:00 AM,74.597,86.449
248,21-07-02,03:45:00 AM,74.683,86.461
249,21-07-02,04:00:00 AM,74.467,86.822
250,21-07-02,04:15:00 AM,74.338,87.166
251,21-07-02,04:30:00 AM,74.511,87.604
252,21-07-02,04:45:00 AM,74.554,87.637
253,21-07-02,05:00:00 AM,74.554,87.914
254,21-07-02,05:15:00 AM,74.206,88.531
255,21-07-02,05:30:00 AM,73.904,89.042
256,21-07-02,05:45:00 AM,73.990,89.438
257,21-07-02,06:00:00 AM,73.861,89.722
258,21-07-02,06:15:00 AM,73.947,89.980
259,21-07-02,06:30:00 AM,74.163,89.927
260,21-07-02,06:45:00 AM,74.338,89.429
261,21-07-02,07:00:00 AM,74.206,89.439
262,21-07-02,07:15:00 AM,73.904,89.975
263,21-07-02,07:30:00 AM,73.818,90.537
264,21-07-02,07:45:00 AM,73.645,90.978
265,21-07-02,08:00:00 AM,73.515,91.559
266,21-07-02,08:15:00 AM,73.386,92.056
267,21-07-02,08:30:00 AM,73.342,92.457
268,21-07-02,08:45:00 AM,73.213,92.898
269,21-07-02,09:00:00 AM,73.126,93.317
270,21-07-02,09:15:00 AM,73.083,93.742
271,21-07-02,09:30:00 AM,72.955,94.154
272,21-07-02,09:45:00 AM,72.826,94.484
273,21-07-02,10:00:00 AM,72.955,94.689
274,21-07-02,10:15:00 AM,72.869,94.864
275,21-07-02,10:30:00 AM,72.869,95.132
276,21-07-02,10:45:00 AM,72.997,95.310
277,21-07-02,11:00:00 AM,73.040,95.370
278,21-07-02,11:15:00 AM,73.256,95.561
279,21-07-02,11:30:00 AM,73.558,95.684
280,21-07-02,11:45:00 AM,74.163,95.690
281,21-07-02,12:00:00 PM,74.250,95.542
282,21-07-02,12:15:00 PM,73.904,95.600
283,21-07-02,12:30:00 PM,75.204,95.625
284,21-07-02,12:45:00 PM,75.551,95.298
285,21-07-02,01:00:00 PM,75.985,95.199
286,21-07-02,01:15:00 PM,75.724,94.812
287,21-07-02,01:30:00 PM,75.810,94.420
288,21-07-02,01:45:00 PM,76.114,93.760
289,21-07-02,02:00:00 PM,76.203,93.772
290,21-07-02,02:15:00 PM,75.853,93.886
291,21-07-02,02:30:00 PM,75.724,94.030
292,21-07-02,02:45:00 PM,75.898,94.000
293,21-07-02,03:00:00 PM,75.898,93.892
294,21-07-02,03:15:00 PM,75.637,93.991
295,21-07-02,03:30:00 PM,75.898,93.865
296,21-07-02,03:45:00 PM,77.117,92.840
297,21-07-02,04:00:00 PM,77.902,90.674
298,21-07-02,04:15:00 PM,77.902,89.016
299,21-07-02,04:30:00 PM,77.596,88.588
300,21-07-02,04:45:00 PM,77.553,89.330
301,21-07-02,05:00:00 PM,77.639,87.508
302,21-07-02,05:15:00 PM,78.471,85.512
303,21-07-02,05:30:00 PM,78.514,85.236
304,21-07-02,05:45:00 PM,77.990,85.986
305,21-07-02,06:00:00 PM,77.639,85.689
306,21-07-02,06:15:00 PM,77.684,85.751
307,21-07-02,06:30:00 PM,77.247,85.696
308,21-07-02,06:45:00 PM,77.464,85.386
309,21-07-02,07:00:00 PM,77.815,84.810
310,21-07-02,07:15:00 PM,78.033,84.216
311,21-07-02,07:30:00 PM,78.121,83.774
312,21-07-02,07:45:00 PM,78.076,84.335
313,21-07-02,08:00:00 PM,77.727,84.065
314,21-07-02,08:15:00 PM,76.986,85.214
315,21-07-02,08:30:00 PM,76.550,86.420
316,21-07-02,08:45:00 PM,76.071,87.612
317,21-07-02,09:00:00 PM,76.071,88.361
318,21-07-02,09:15:00 PM,75.853,89.079
319,21-07-02,09:30:00 PM,75.724,89.833
320,21-07-02,09:45:00 PM,74.943,89.784
321,21-07-02,10:00:00 PM,74.077,88.790
322,21-07-02,10:15:00 PM,73.386,88.066
323,21-07-02,10:30:00 PM,72.739,88.201
324,21-07-02,10:45:00 PM,72.178,89.225
325,21-07-02,11:00:00 PM,71.620,89.506
326,21-07-02,11:15:00 PM,71.533,88.016
327,21-07-02,11:30:00 PM,71.190,88.163
328,21-07-02,11:45:00 PM,70.716,89.086
329,21-07-03,12:00:00 AM,70.286,89.328
330,21-07-03,12:15:00 AM,69.942,89.826
331,21-07-03,12:30:00 AM,69.643,90.274
332,21-07-03,12:45:00 AM,69.213,90.676
333,21-07-03,01:00:00 AM,68.871,90.926
334,21-07-03,01:15:00 AM,68.614,91.133
335,21-07-03,01:30:00 AM,68.356,91.367
336,21-07-03,01:45:00 AM,68.227,91.645
337,21-07-03,02:00:00 AM,67.714,91.789
338,21-07-03,02:15:00 AM,67.500,91.946
339,21-07-03,02:30:00 AM,67.372,91.848
340,21-07-03,02:45:00 AM,67.242,91.670
341,21-07-03,03:00:00 AM,66.943,91.522
342,21-07-03,03:15:00 AM,66.729,91.706
343,21-07-03,03:30:00 AM,66.515,92.051
344,21-07-03,03:45:00 AM,66.515,92.424
345,21-07-03,04:00:00 AM,66.301,92.767
346,21-07-03,04:15:00 AM,65.916,93.005
347,21-07-03,04:30:00 AM,65.745,93.272
348,21-07-03,04:45:00 AM,65.574,93.566
349,21-07-03,05:00:00 AM,65.487,93.818
350,21-07-03,05:15:00 AM,65.230,94.072
351,21-07-03,05:30:00 AM,64.974,94.299
352,21-07-03,05:45:00 AM,65.017,94.436
353,21-07-03,06:00:00 AM,64.803,94.590
354,21-07-03,06:15:00 AM,64.931,94.844
355,21-07-03,06:30:00 AM,64.288,94.909
356,21-07-03,06:45:00 AM,64.288,95.067
357,21-07-03,07:00:00 AM,64.418,95.216
358,21-07-03,07:15:00 AM,64.974,95.270
359,21-07-03,07:30:00 AM,65.530,95.219
360,21-07-03,07:45:00 AM,66.087,95.063
361,21-07-03,08:00:00 AM,66.643,94.932
362,21-07-03,08:15:00 AM,67.242,94.596
363,21-07-03,08:30:00 AM,67.757,93.609
364,21-07-03,08:45:00 AM,68.527,92.410
365,21-07-03,09:00:00 AM,70.372,90.698
366,21-07-03,09:15:00 AM,73.731,83.938
367,21-07-03,09:30:00 AM,75.508,79.786
368,21-07-03,09:45:00 AM,77.203,71.348
369,21-07-03,10:00:00 AM,75.681,74.366
370,21-07-03,10:15:00 AM,78.690,65.768
371,21-07-03,10:30:00 AM,78.953,66.672
372,21-07-03,10:45:00 AM,79.304,62.469
373,21-07-03,11:00:00 AM,79.480,61.562
374,21-07-03,11:15:00 AM,81.421,62.599
375,21-07-03,11:30:00 AM,79.831,64.324
376,21-07-03,11:45:00 AM,80.361,59.131
377,21-07-03,12:00:00 PM,80.713,62.781
378,21-07-03,12:15:00 PM,80.890,60.977
379,21-07-03,12:30:00 PM,76.246,66.982
380,21-07-03,12:45:00 PM,78.427,62.757
381,21-07-03,01:00:00 PM,76.246,65.505
382,21-07-03,01:15:00 PM,78.865,59.995
383,21-07-03,01:30:00 PM,80.184,56.681
384,21-07-03,01:45:00 PM,79.304,62.898
385,21-07-03,02:00:00 PM,77.770,63.370
386,21-07-03,02:15:00 PM,79.788,58.429
387,21-07-03,02:30:00 PM,78.033,58.094
388,21-07-03,02:45:00 PM,76.375,61.959
389,21-07-03,03:00:00 PM,77.727,63.488
390,21-07-03,03:15:00 PM,78.165,64.351
391,21-07-03,03:30:00 PM,77.727,63.244
392,21-07-03,03:45:00 PM,76.768,69.638
393,21-07-03,04:00:00 PM,76.158,68.652
394,21-07-03,04:15:00 PM,75.985,68.545
395,21-07-03,04:30:00 PM,76.464,70.114
396,21-07-03,04:45:00 PM,77.596,65.300
397,21-07-03,05:00:00 PM,77.464,68.303
398,21-07-03,05:15:00 PM,78.121,64.256
399,21-07-03,05:30:00 PM,76.419,66.246
400,21-07-03,05:45:00 PM,76.550,63.562
401,21-07-03,06:00:00 PM,76.375,64.427
402,21-07-03,06:15:00 PM,75.724,66.179
403,21-07-03,06:30:00 PM,75.508,67.809
404,21-07-03,06:45:00 PM,75.204,66.309
405,21-07-03,07:00:00 PM,74.813,67.412
406,21-07-03,07:15:00 PM,74.683,65.868
407,21-07-03,07:30:00 PM,74.250,64.832
408,21-07-03,07:45:00 PM,73.645,64.775
409,21-07-03,08:00:00 PM,73.126,65.538
410,21-07-03,08:15:00 PM,72.480,65.386
411,21-07-03,08:30:00 PM,71.877,65.748
412,21-07-03,08:45:00 PM,71.146,68.032
413,21-07-03,09:00:00 PM,70.243,69.213
414,21-07-03,09:15:00 PM,69.600,71.495
415,21-07-03,09:30:00 PM,69.085,72.402
416,21-07-03,09:45:00 PM,68.657,73.458
417,21-07-03,10:00:00 PM,68.227,74.192
418,21-07-03,10:15:00 PM,67.798,74.950
419,21-07-03,10:30:00 PM,67.500,77.318
420,21-07-03,10:45:00 PM,67.114,77.983
421,21-07-03,11:00:00 PM,66.814,78.910
422,21-07-03,11:15:00 PM,66.429,79.485
423,21-07-03,11:30:00 PM,66.043,80.310
424,21-07-03,11:45:00 PM,65.788,81.230
425,21-07-04,12:00:00 AM,65.444,82.301
426,21-07-04,12:15:00 AM,65.145,83.455
427,21-07-04,12:30:00 AM,64.974,84.645
428,21-07-04,12:45:00 AM,64.717,85.571
429,21-07-04,01:00:00 AM,64.459,86.193
430,21-07-04,01:15:00 AM,64.161,86.753
431,21-07-04,01:30:00 AM,64.074,87.311
432,21-07-04,01:45:00 AM,63.990,87.895
433,21-07-04,02:00:00 AM,63.903,88.505
434,21-07-04,02:15:00 AM,63.946,89.291
435,21-07-04,02:30:00 AM,63.903,90.036
436,21-07-04,02:45:00 AM,63.689,90.514
437,21-07-04,03:00:00 AM,63.262,90.962
438,21-07-04,03:15:00 AM,63.090,91.523
439,21-07-04,03:30:00 AM,62.962,91.982
440,21-07-04,03:45:00 AM,62.748,92.376
441,21-07-04,04:00:00 AM,62.577,92.668
442,21-07-04,04:15:00 AM,62.661,92.838
443,21-07-04,04:30:00 AM,62.533,93.057
444,21-07-04,04:45:00 AM,62.276,93.363
445,21-07-04,05:00:00 AM,62.233,93.619
446,21-07-04,05:15:00 AM,62.062,93.778
447,21-07-04,05:30:00 AM,61.934,94.100
448,21-07-04,05:45:00 AM,61.761,94.128
449,21-07-04,06:00:00 AM,61.633,94.371
450,21-07-04,06:15:00 AM,61.547,94.515
451,21-07-04,06:30:00 AM,61.506,94.665
452,21-07-04,06:45:00 AM,61.462,94.815
453,21-07-04,07:00:00 AM,61.804,94.891
454,21-07-04,07:15:00 AM,62.661,94.989
455,21-07-04,07:30:00 AM,63.133,94.769
456,21-07-04,07:45:00 AM,64.033,94.741
457,21-07-04,08:00:00 AM,64.418,94.508
458,21-07-04,08:15:00 AM,66.214,93.815
459,21-07-04,08:30:00 AM,66.772,93.098
460,21-07-04,08:45:00 AM,67.456,91.619
461,21-07-04,09:00:00 AM,70.072,88.891
462,21-07-04,09:15:00 AM,76.203,80.583
463,21-07-04,09:30:00 AM,78.165,72.278
464,21-07-04,09:45:00 AM,80.272,68.491
465,21-07-04,10:00:00 AM,81.333,69.921
466,21-07-04,10:15:00 AM,80.184,66.548
467,21-07-04,10:30:00 AM,79.700,64.189
468,21-07-04,10:45:00 AM,81.864,61.991
469,21-07-04,11:00:00 AM,81.687,60.240
470,21-07-04,11:15:00 AM,82.218,58.322
471,21-07-04,11:30:00 AM,81.154,60.566
472,21-07-04,11:45:00 AM,82.798,60.586
473,21-07-04,12:00:00 PM,83.377,55.428
474,21-07-04,12:15:00 PM,82.530,57.188
475,21-07-04,12:30:00 PM,80.668,60.028
476,21-07-04,12:45:00 PM,80.492,62.669
477,21-07-04,01:00:00 PM,83.064,54.865
478,21-07-04,01:15:00 PM,82.218,58.666
479,21-07-04,01:30:00 PM,82.530,58.317
480,21-07-04,01:45:00 PM,79.831,62.824
481,21-07-04,02:00:00 PM,79.392,61.431
482,21-07-04,02:15:00 PM,81.154,57.951
483,21-07-04,02:30:00 PM,82.441,51.922
484,21-07-04,02:45:00 PM,83.199,52.042
485,21-07-04,03:00:00 PM,81.154,61.588
486,21-07-04,03:15:00 PM,81.023,60.493
487,21-07-04,03:30:00 PM,81.244,56.862
488,21-07-04,03:45:00 PM,82.665,54.072
489,21-07-04,04:00:00 PM,83.242,52.014
490,21-07-04,04:15:00 PM,82.665,55.371
491,21-07-04,04:30:00 PM,81.997,60.143
492,21-07-04,04:45:00 PM,81.775,55.836
493,21-07-04,05:00:00 PM,83.242,53.831
494,21-07-04,05:15:00 PM,82.530,54.822
495,21-07-04,05:30:00 PM,81.554,54.840
496,21-07-04,05:45:00 PM,81.244,55.573
497,21-07-04,06:00:00 PM,79.612,58.943
498,21-07-04,06:15:00 PM,78.953,61.730
499,21-07-04,06:30:00 PM,79.128,62.238
500,21-07-04,06:45:00 PM,79.216,63.442
501,21-07-04,07:00:00 PM,79.261,64.179
502,21-07-04,07:15:00 PM,78.645,64.488
503,21-07-04,07:30:00 PM,77.684,66.036
504,21-07-04,07:45:00 PM,76.854,67.071
505,21-07-04,08:00:00 PM,76.158,68.532
506,21-07-04,08:15:00 PM,75.724,71.106
507,21-07-04,08:30:00 PM,75.204,72.144
508,21-07-04,08:45:00 PM,75.029,73.418
509,21-07-04,09:00:00 PM,74.511,74.735
510,21-07-04,09:15:00 PM,74.077,74.920
511,21-07-04,09:30:00 PM,74.163,76.033
512,21-07-04,09:45:00 PM,73.645,78.567
513,21-07-04,10:00:00 PM,73.386,77.561
514,21-07-04,10:15:00 PM,73.040,77.752
515,21-07-04,10:30:00 PM,72.826,77.670
516,21-07-04,10:45:00 PM,72.567,77.985
517,21-07-04,11:00:00 PM,72.394,79.394
518,21-07-04,11:15:00 PM,72.007,79.690
519,21-07-04,11:30:00 PM,71.834,81.539
520,21-07-04,11:45:00 PM,71.274,81.753
521,21-07-05,12:00:00 AM,70.887,82.802
522,21-07-05,12:15:00 AM,70.502,84.123
523,21-07-05,12:30:00 AM,70.201,85.307
524,21-07-05,12:45:00 AM,69.985,86.357
525,21-07-05,01:00:00 AM,69.814,87.106
526,21-07-05,01:15:00 AM,69.514,87.533
527,21-07-05,01:30:00 AM,69.343,88.112
528,21-07-05,01:45:00 AM,69.085,88.488
529,21-07-05,02:00:00 AM,68.999,88.558
530,21-07-05,02:15:00 AM,69.170,88.853
531,21-07-05,02:30:00 AM,68.657,89.165
532,21-07-05,02:45:00 AM,68.443,89.544
533,21-07-05,03:00:00 AM,68.056,90.060
534,21-07-05,03:15:00 AM,67.842,90.517
535,21-07-05,03:30:00 AM,67.543,90.826
536,21-07-05,03:45:00 AM,67.329,91.280
537,21-07-05,04:00:00 AM,67.199,91.584
538,21-07-05,04:15:00 AM,67.242,91.884
539,21-07-05,04:30:00 AM,67.071,92.155
540,21-07-05,04:45:00 AM,66.857,92.418
541,21-07-05,05:00:00 AM,66.643,92.602
542,21-07-05,05:15:00 AM,66.429,92.838
543,21-07-05,05:30:00 AM,66.344,93.038
544,21-07-05,05:45:00 AM,66.130,93.221
545,21-07-05,06:00:00 AM,65.916,93.323
546,21-07-05,06:15:00 AM,65.745,93.616
547,21-07-05,06:30:00 AM,65.574,93.724
548,21-07-05,06:45:00 AM,65.574,93.883
549,21-07-05,07:00:00 AM,65.916,93.984
550,21-07-05,07:15:00 AM,66.472,94.063
551,21-07-05,07:30:00 AM,66.943,93.918
552,21-07-05,07:45:00 AM,67.543,93.791
553,21-07-05,08:00:00 AM,68.742,93.375
