Date,Temperature,RH,Dew_point
08/29/2022 15:30:00,30.55,56.15,20.84
08/29/2022 16:00:00,30.94,57.64,21.63
08/29/2022 16:30:00,31.40,51.72,20.29
08/29/2022 17:00:00,31.68,51.24,20.40
08/29/2022 17:30:00,31.21,53.37,20.62
08/29/2022 18:00:00,30.96,52.60,20.16
08/29/2022 18:30:00,30.46,55.53,20.58
08/29/2022 19:00:00,29.83,57.13,20.46
08/29/2022 19:30:00,29.30,60.92,21.00
08/29/2022 20:00:00,28.34,67.09,21.67
08/29/2022 20:30:00,27.37,71.13,21.70
08/29/2022 21:00:00,26.63,73.75,21.58
08/29/2022 21:30:00,26.37,76.87,22.01
08/29/2022 22:00:00,25.94,77.91,21.82
08/29/2022 22:30:00,25.32,81.57,21.97
08/29/2022 23:00:00,24.75,84.73,22.03
08/29/2022 23:30:00,24.36,87.20,22.13
08/30/2022 00:00:00,24.05,89.04,22.16
08/30/2022 00:30:00,23.59,91.03,22.07
08/30/2022 01:00:00,23.75,89.87,22.02
08/30/2022 01:30:00,23.56,91.31,22.09
08/30/2022 02:00:00,23.36,91.87,21.99
08/30/2022 02:30:00,22.97,93.36,21.87
08/30/2022 03:00:00,22.97,93.45,21.88
08/30/2022 03:30:00,22.94,92.92,21.76
08/30/2022 04:00:00,22.88,93.53,21.82
08/30/2022 04:30:00,22.81,92.50,21.56
08/30/2022 05:00:00,22.73,92.47,21.48
08/30/2022 05:30:00,22.38,93.24,21.26
08/30/2022 06:00:00,22.11,94.34,21.19
08/30/2022 06:30:00,22.08,94.46,21.18
08/30/2022 07:00:00,22.16,94.96,21.34
08/30/2022 07:30:00,22.25,94.18,21.30
08/30/2022 08:00:00,22.43,92.97,21.27
08/30/2022 08:30:00,22.54,92.23,21.24
08/30/2022 09:00:00,22.73,91.40,21.29
08/30/2022 09:30:00,23.16,89.83,21.43
08/30/2022 10:00:00,24.19,85.50,21.63
08/30/2022 10:30:00,24.99,83.84,22.09
08/30/2022 11:00:00,26.72,75.84,22.13
08/30/2022 11:30:00,27.31,73.12,22.10
08/30/2022 12:00:00,28.26,69.52,22.18
08/30/2022 12:30:00,28.79,67.29,22.15
08/30/2022 13:00:00,29.32,65.30,22.16
08/30/2022 13:30:00,28.86,66.90,22.12
08/30/2022 14:00:00,31.11,60.33,22.54
08/30/2022 14:30:00,30.27,62.75,22.40
08/30/2022 15:00:00,29.59,65.16,22.37
08/30/2022 15:30:00,29.23,60.64,20.86
08/30/2022 16:00:00,28.83,65.93,21.85
08/30/2022 16:30:00,23.26,90.43,21.63
08/30/2022 17:00:00,22.36,95.91,21.70
08/30/2022 17:30:00,22.47,96.25,21.87
08/30/2022 18:00:00,22.46,96.98,21.98
08/30/2022 18:30:00,22.71,96.34,22.13
08/30/2022 19:00:00,22.90,96.57,22.35
08/30/2022 19:30:00,22.94,96.84,22.44
08/30/2022 20:00:00,22.88,96.82,22.38
08/30/2022 20:30:00,22.83,97.58,22.46
08/30/2022 21:00:00,22.58,98.07,22.29
08/30/2022 21:30:00,22.56,98.36,22.32
08/30/2022 22:00:00,22.43,98.22,22.17
08/30/2022 22:30:00,22.46,98.56,22.25
08/30/2022 23:00:00,22.50,98.57,22.29
08/30/2022 23:30:00,22.52,98.49,22.30
08/31/2022 00:00:00,22.54,98.60,22.34
08/31/2022 00:30:00,22.47,98.48,22.24
08/31/2022 01:00:00,22.27,98.58,22.07
08/31/2022 01:30:00,22.20,98.49,21.98
08/31/2022 02:00:00,22.11,98.94,21.97
08/31/2022 02:30:00,22.21,99.08,22.09
08/31/2022 03:00:00,22.20,99.17,22.09
08/31/2022 03:30:00,22.26,99.06,22.14
08/31/2022 04:00:00,22.35,98.77,22.18
08/31/2022 04:30:00,22.40,98.81,22.24
08/31/2022 05:00:00,22.39,98.53,22.18
08/31/2022 05:30:00,22.37,98.15,22.09
08/31/2022 06:00:00,22.09,98.27,21.83
08/31/2022 06:30:00,21.87,98.74,21.69
08/31/2022 07:00:00,21.73,98.83,21.56
08/31/2022 07:30:00,21.66,99.06,21.54
08/31/2022 08:00:00,21.94,98.59,21.74
08/31/2022 08:30:00,22.27,97.55,21.90
08/31/2022 09:00:00,22.91,95.70,22.21
08/31/2022 09:30:00,23.61,92.39,22.34
08/31/2022 10:00:00,24.50,87.45,22.31
08/31/2022 10:30:00,25.18,84.23,22.36
08/31/2022 11:00:00,26.21,79.12,22.33
08/31/2022 11:30:00,26.95,74.12,21.97
08/31/2022 12:00:00,28.24,71.64,22.65
08/31/2022 12:30:00,28.97,64.00,21.49
08/31/2022 13:00:00,29.63,59.80,21.01
08/31/2022 13:30:00,29.68,56.11,20.02
08/31/2022 14:00:00,30.64,50.85,19.32
08/31/2022 14:30:00,30.86,46.24,18.00
08/31/2022 15:00:00,31.38,42.26,17.04
08/31/2022 15:30:00,31.12,40.27,16.05
08/31/2022 16:00:00,31.51,38.09,15.52
08/31/2022 16:30:00,30.96,36.43,14.34
08/31/2022 17:00:00,31.23,37.06,14.85
08/31/2022 17:30:00,31.21,35.73,14.26
08/31/2022 18:00:00,30.32,37.92,14.40
08/31/2022 18:30:00,29.59,38.89,14.14
08/31/2022 19:00:00,28.77,43.32,15.09
08/31/2022 19:30:00,27.68,50.45,16.47
08/31/2022 20:00:00,26.19,53.45,16.01
08/31/2022 20:30:00,25.28,58.23,16.50
08/31/2022 21:00:00,24.64,61.81,16.85
08/31/2022 21:30:00,23.98,60.49,15.88
08/31/2022 22:00:00,23.72,59.85,15.48
08/31/2022 22:30:00,23.03,67.33,16.68
08/31/2022 23:00:00,22.18,69.61,16.38
08/31/2022 23:30:00,22.32,71.28,16.89
09/01/2022 00:00:00,21.60,75.28,17.06
09/01/2022 00:30:00,21.23,78.87,17.44
09/01/2022 01:00:00,21.31,77.10,17.15
09/01/2022 01:30:00,21.35,76.10,16.99
09/01/2022 02:00:00,20.61,80.20,17.10
09/01/2022 02:30:00,20.41,83.76,17.59
09/01/2022 03:00:00,20.21,84.04,17.45
09/01/2022 03:30:00,20.02,84.99,17.44
09/01/2022 04:00:00,19.79,85.73,17.35
09/01/2022 04:30:00,19.71,86.04,17.33
09/01/2022 05:00:00,19.86,84.45,17.18
09/01/2022 05:30:00,19.42,87.07,17.24
09/01/2022 06:00:00,19.33,88.22,17.36
09/01/2022 06:30:00,19.29,86.81,17.06
09/01/2022 07:00:00,19.35,86.10,16.98
09/01/2022 07:30:00,19.30,85.98,16.92
09/01/2022 08:00:00,19.66,85.32,17.15
09/01/2022 08:30:00,20.90,82.58,17.85
09/01/2022 09:00:00,22.64,77.79,18.59
09/01/2022 09:30:00,24.09,73.65,19.11
09/01/2022 10:00:00,25.20,71.55,19.72
09/01/2022 10:30:00,26.35,64.62,19.17
09/01/2022 11:00:00,27.28,64.49,20.02
09/01/2022 11:30:00,28.11,61.95,20.15
09/01/2022 12:00:00,28.95,61.02,20.70
09/01/2022 12:30:00,29.87,57.30,20.53
09/01/2022 13:00:00,31.05,54.81,20.91
09/01/2022 13:30:00,30.67,52.68,19.92
09/01/2022 14:00:00,30.92,53.15,20.29
09/01/2022 14:30:00,31.78,50.47,20.24
09/01/2022 15:00:00,31.75,50.43,20.21
09/01/2022 15:30:00,32.07,46.80,19.29
09/01/2022 16:00:00,32.11,45.07,18.72
09/01/2022 16:30:00,32.57,46.35,19.59
09/01/2022 17:00:00,32.31,47.53,19.76
09/01/2022 17:30:00,31.27,52.53,20.43
09/01/2022 18:00:00,31.75,51.67,20.60
09/01/2022 18:30:00,30.02,56.89,20.56
09/01/2022 19:00:00,29.14,61.45,20.99
09/01/2022 19:30:00,28.37,64.47,21.04
09/01/2022 20:00:00,28.04,68.22,21.66
09/01/2022 20:30:00,27.36,72.33,21.96
09/01/2022 21:00:00,26.90,72.02,21.45
09/01/2022 21:30:00,26.41,73.95,21.42
09/01/2022 22:00:00,25.74,77.54,21.54
09/01/2022 22:30:00,25.31,81.01,21.84
09/01/2022 23:00:00,24.91,83.76,22.00
09/01/2022 23:30:00,24.68,85.26,22.06
09/02/2022 00:00:00,24.35,87.01,22.08
09/02/2022 00:30:00,24.15,88.02,22.07
09/02/2022 01:00:00,23.96,89.38,22.13
09/02/2022 01:30:00,24.10,89.81,22.35
09/02/2022 02:00:00,23.82,90.54,22.20
09/02/2022 02:30:00,23.58,89.57,21.79
09/02/2022 03:00:00,23.41,89.74,21.66
09/02/2022 03:30:00,22.95,91.25,21.47
09/02/2022 04:00:00,22.84,90.99,21.32
09/02/2022 04:30:00,22.46,92.08,21.13
09/02/2022 05:00:00,22.09,93.34,20.99
09/02/2022 05:30:00,22.02,93.21,20.89
09/02/2022 06:00:00,21.80,93.94,20.81
09/02/2022 06:30:00,21.72,94.81,20.87
09/02/2022 07:00:00,21.88,95.59,21.17
09/02/2022 07:30:00,21.94,95.51,21.22
09/02/2022 08:00:00,22.09,94.60,21.21
09/02/2022 08:30:00,22.46,93.27,21.34
09/02/2022 09:00:00,23.51,88.72,21.56
09/02/2022 09:30:00,23.59,86.78,21.29
09/02/2022 10:00:00,24.48,80.48,20.93
09/02/2022 10:30:00,25.37,74.44,20.52
09/02/2022 11:00:00,25.74,70.39,19.97
09/02/2022 11:30:00,26.87,64.64,19.67
09/02/2022 12:00:00,27.56,64.30,20.24
09/02/2022 12:30:00,27.82,63.27,20.22
09/02/2022 13:00:00,28.27,63.86,20.80
09/02/2022 13:30:00,28.16,63.44,20.59
09/02/2022 14:00:00,28.28,63.78,20.79
09/02/2022 14:30:00,29.04,64.89,21.79
09/02/2022 15:00:00,29.24,60.82,20.92
09/02/2022 15:30:00,28.95,66.30,22.06
09/02/2022 16:00:00,28.27,64.12,20.86
09/02/2022 16:30:00,27.81,66.46,21.01
09/02/2022 17:00:00,25.15,79.78,21.43
09/02/2022 17:30:00,25.58,77.51,21.38
09/02/2022 18:00:00,25.08,78.77,21.16
09/02/2022 18:30:00,23.34,93.62,22.28
09/02/2022 19:00:00,23.66,92.63,22.42
09/02/2022 19:30:00,23.46,94.65,22.59
09/02/2022 20:00:00,23.56,94.76,22.70
09/02/2022 20:30:00,23.62,94.85,22.78
09/02/2022 21:00:00,23.47,95.34,22.72
09/02/2022 21:30:00,23.50,95.42,22.75
09/02/2022 22:00:00,23.44,95.03,22.63
09/02/2022 22:30:00,23.28,93.84,22.26
09/02/2022 23:00:00,23.10,94.76,22.24
09/02/2022 23:30:00,23.06,94.69,22.19
09/03/2022 00:00:00,22.99,94.95,22.17
09/03/2022 00:30:00,23.05,94.10,22.07
09/03/2022 01:00:00,23.17,92.59,21.94
09/03/2022 01:30:00,23.15,92.36,21.87
09/03/2022 02:00:00,23.07,92.96,21.90
09/03/2022 02:30:00,22.97,93.09,21.82
09/03/2022 03:00:00,22.96,92.61,21.73
09/03/2022 03:30:00,22.92,92.67,21.69
09/03/2022 04:00:00,22.77,92.95,21.59
09/03/2022 04:30:00,22.65,93.07,21.50
09/03/2022 05:00:00,22.58,93.44,21.50
09/03/2022 05:30:00,22.43,93.76,21.41
09/03/2022 06:00:00,22.41,94.04,21.43
09/03/2022 06:30:00,22.32,94.15,21.36
09/03/2022 07:00:00,22.27,94.36,21.35
09/03/2022 07:30:00,22.12,94.42,21.21
09/03/2022 08:00:00,22.11,94.79,21.27
09/03/2022 08:30:00,22.19,94.58,21.30
09/03/2022 09:00:00,22.32,93.90,21.31
09/03/2022 09:30:00,23.58,89.79,21.83
09/03/2022 10:00:00,23.99,85.77,21.49
09/03/2022 10:30:00,24.49,85.64,21.96
09/03/2022 11:00:00,25.52,81.56,22.16
09/03/2022 11:30:00,25.90,76.82,21.54
09/03/2022 12:00:00,26.92,74.52,22.03
09/03/2022 12:30:00,27.53,68.15,21.15
09/03/2022 13:00:00,27.97,65.96,21.04
09/03/2022 13:30:00,28.91,61.95,20.91
09/03/2022 14:00:00,28.21,63.98,20.78
09/03/2022 14:30:00,29.73,58.32,20.69
09/03/2022 15:00:00,29.68,57.58,20.44
09/03/2022 15:30:00,30.66,53.70,20.22
09/03/2022 16:00:00,28.98,58.09,19.92
09/03/2022 16:30:00,30.90,52.33,20.02
09/03/2022 17:00:00,29.48,59.47,20.78
09/03/2022 17:30:00,29.72,57.07,20.33
09/03/2022 18:00:00,29.19,59.42,20.49
09/03/2022 18:30:00,28.63,64.12,21.21
09/03/2022 19:00:00,28.44,63.48,20.86
09/03/2022 19:30:00,27.88,67.83,21.41
09/03/2022 20:00:00,27.09,71.50,21.52
09/03/2022 20:30:00,26.40,75.11,21.66
09/03/2022 21:00:00,25.81,78.10,21.73
09/03/2022 21:30:00,25.54,81.46,22.16
09/03/2022 22:00:00,25.35,82.41,22.16
09/03/2022 22:30:00,24.85,83.68,21.92
09/03/2022 23:00:00,24.50,84.60,21.77
09/03/2022 23:30:00,24.12,86.33,21.72
09/04/2022 00:00:00,23.80,86.90,21.51
09/04/2022 00:30:00,23.44,88.11,21.39
09/04/2022 01:00:00,23.30,89.03,21.42
09/04/2022 01:30:00,23.08,90.09,21.39
09/04/2022 02:00:00,23.00,89.76,21.26
09/04/2022 02:30:00,22.87,90.56,21.27
09/04/2022 03:00:00,22.78,91.44,21.34
09/04/2022 03:30:00,22.80,92.55,21.56
09/04/2022 04:00:00,22.93,92.05,21.60
09/04/2022 04:30:00,23.02,92.03,21.69
09/04/2022 05:00:00,23.06,92.49,21.80
09/04/2022 05:30:00,23.01,92.32,21.73
09/04/2022 06:00:00,22.99,92.61,21.76
09/04/2022 06:30:00,22.95,92.59,21.71
09/04/2022 07:00:00,22.91,93.02,21.75
09/04/2022 07:30:00,22.91,92.83,21.71
09/04/2022 08:00:00,22.87,93.20,21.75
09/04/2022 08:30:00,22.83,93.72,21.79
09/04/2022 09:00:00,22.97,93.40,21.88
09/04/2022 09:30:00,23.34,91.98,21.99
09/04/2022 10:00:00,23.66,90.92,22.11
09/04/2022 10:30:00,24.06,90.34,22.41
09/04/2022 11:00:00,24.41,90.08,22.70
09/04/2022 11:30:00,25.53,81.31,22.12
09/04/2022 12:00:00,26.53,78.33,22.48
09/04/2022 12:30:00,26.50,83.96,23.60
09/04/2022 13:00:00,25.76,82.39,22.56
09/04/2022 13:30:00,25.79,82.43,22.60
09/04/2022 14:00:00,24.12,93.86,23.10
09/04/2022 14:30:00,23.91,94.22,22.96
09/04/2022 15:00:00,23.68,96.67,23.15
09/04/2022 15:30:00,23.88,95.91,23.22
09/04/2022 16:00:00,23.95,96.73,23.43
09/04/2022 16:30:00,23.97,95.86,23.30
09/04/2022 17:00:00,24.33,95.34,23.57
09/04/2022 17:30:00,24.44,95.74,23.75
09/04/2022 18:00:00,24.27,95.70,23.57
09/04/2022 18:30:00,24.20,95.83,23.53
09/04/2022 19:00:00,24.06,95.73,23.37
09/04/2022 19:30:00,23.40,94.95,22.57
09/04/2022 20:00:00,22.99,95.90,22.33
09/04/2022 20:30:00,22.78,97.18,22.34
09/04/2022 21:00:00,22.61,97.11,22.15
09/04/2022 21:30:00,22.56,97.84,22.23
09/04/2022 22:00:00,22.62,98.12,22.33
09/04/2022 22:30:00,22.52,98.13,22.24
09/04/2022 23:00:00,21.90,98.88,21.74
09/04/2022 23:30:00,22.13,97.52,21.75
09/05/2022 00:00:00,22.10,98.09,21.81
09/05/2022 00:30:00,21.88,98.53,21.66
09/05/2022 01:00:00,21.76,98.77,21.59
09/05/2022 01:30:00,21.85,98.85,21.70
09/05/2022 02:00:00,21.97,99.50,21.92
09/05/2022 02:30:00,22.04,98.62,21.84
09/05/2022 03:00:00,21.96,98.75,21.79
09/05/2022 03:30:00,21.95,98.29,21.70
09/05/2022 04:00:00,21.94,98.13,21.66
09/05/2022 04:30:00,21.93,98.91,21.78
09/05/2022 05:00:00,21.97,98.65,21.78
09/05/2022 05:30:00,22.02,98.95,21.87
09/05/2022 06:00:00,22.10,98.67,21.91
09/05/2022 06:30:00,22.17,98.65,21.97
09/05/2022 07:00:00,22.20,98.40,21.96
09/05/2022 07:30:00,22.20,98.56,21.99
09/05/2022 08:00:00,22.27,98.53,22.06
09/05/2022 08:30:00,22.44,98.39,22.21
09/05/2022 09:00:00,22.53,98.10,22.25
09/05/2022 09:30:00,22.79,97.24,22.36
09/05/2022 10:00:00,23.11,96.10,22.48
09/05/2022 10:30:00,23.61,94.62,22.73
09/05/2022 11:00:00,25.07,88.11,23.00
09/05/2022 11:30:00,25.25,87.71,23.10
09/05/2022 12:00:00,25.02,87.88,22.90
09/05/2022 12:30:00,25.86,84.52,23.08
09/05/2022 13:00:00,25.77,83.56,22.80
09/05/2022 13:30:00,26.57,77.77,22.40
09/05/2022 14:00:00,26.63,79.23,22.76
09/05/2022 14:30:00,28.60,68.08,22.16
