Date,Temperature,RH,Dew_point
05/25/2023 08:59:17,17.23,66.96,11.06
05/25/2023 09:09:17,18.18,63.24,11.09
05/25/2023 09:19:17,19.02,58.65,10.76
05/25/2023 09:29:17,19.31,53.24,9.58
05/25/2023 09:39:17,19.87,50.00,9.16
05/25/2023 09:49:17,20.26,49.60,9.40
05/25/2023 09:59:17,20.49,47.06,8.83
05/25/2023 10:09:17,20.72,48.51,9.49
05/25/2023 10:19:17,20.98,47.99,9.56
05/25/2023 10:29:17,21.32,46.43,9.38
05/25/2023 10:39:17,21.58,45.06,9.18
05/25/2023 10:49:17,21.76,43.26,8.74
05/25/2023 10:59:17,22.12,40.82,8.21
05/25/2023 11:09:17,22.12,42.96,8.96
05/25/2023 11:19:17,22.23,41.87,8.68
05/25/2023 11:29:17,22.56,40.49,8.48
05/25/2023 11:39:17,22.76,41.22,8.92
05/25/2023 11:49:17,23.00,41.29,9.17
05/25/2023 11:59:17,23.45,39.35,8.85
05/25/2023 12:09:17,23.46,40.86,9.42
05/25/2023 12:19:17,23.87,41.31,9.95
05/25/2023 12:29:17,23.88,39.94,9.46
05/25/2023 12:39:17,23.70,40.19,9.39
05/25/2023 12:49:17,23.98,38.38,8.95
05/25/2023 12:59:17,24.27,37.88,9.02
05/25/2023 13:09:17,24.10,33.16,6.91
05/25/2023 13:19:17,24.69,31.88,6.85
05/25/2023 13:29:17,24.99,33.21,7.71
05/25/2023 13:39:17,24.57,32.15,6.87
05/25/2023 13:49:17,24.84,31.62,6.86
05/25/2023 13:59:17,24.94,31.63,6.96
05/25/2023 14:09:17,25.38,31.36,7.22
05/25/2023 14:19:17,25.09,32.78,7.61
05/25/2023 14:29:17,25.52,33.39,8.26
05/25/2023 14:39:17,25.67,33.21,8.31
05/25/2023 14:49:17,25.98,34.01,8.93
05/25/2023 14:59:17,25.92,32.74,8.31
05/25/2023 15:09:17,25.68,32.08,7.81
05/25/2023 15:19:17,25.93,32.93,8.41
05/25/2023 15:29:17,25.77,32.85,8.23
05/25/2023 15:39:17,26.06,33.76,8.89
05/25/2023 15:49:17,25.88,32.86,8.33
05/25/2023 15:59:17,26.11,31.35,7.84
05/25/2023 16:09:17,26.47,31.99,8.45
05/25/2023 16:19:17,26.45,32.94,8.86
05/25/2023 16:29:17,26.31,33.31,8.91
05/25/2023 16:39:17,26.09,34.79,9.36
05/25/2023 16:49:17,25.90,34.79,9.20
05/25/2023 16:59:17,25.66,36.09,9.53
05/25/2023 17:09:17,25.73,37.99,10.35
05/25/2023 17:19:17,25.64,37.86,10.23
05/25/2023 17:29:17,25.92,37.68,10.40
05/25/2023 17:39:17,26.12,36.25,10.01
05/25/2023 17:49:17,25.72,39.21,10.82
05/25/2023 17:59:17,25.21,39.14,10.34
05/25/2023 18:09:17,25.20,39.51,10.47
05/25/2023 18:19:17,24.99,38.83,10.02
05/25/2023 18:29:17,25.04,40.90,10.85
05/25/2023 18:39:17,25.13,38.79,10.13
05/25/2023 18:49:17,24.48,37.28,8.97
05/25/2023 18:59:17,24.72,37.23,9.16
05/25/2023 19:09:17,24.77,39.85,10.22
05/25/2023 19:19:17,24.57,38.71,9.61
05/25/2023 19:29:17,24.23,37.02,8.64
05/25/2023 19:39:17,24.05,38.16,8.94
05/25/2023 19:49:17,23.68,39.89,9.26
05/25/2023 19:59:17,23.15,40.57,9.04
05/25/2023 20:09:17,23.23,42.31,9.73
05/25/2023 20:19:17,23.06,42.64,9.69
05/25/2023 20:29:17,22.77,42.96,9.54
05/25/2023 20:39:17,22.32,45.16,9.88
05/25/2023 20:49:17,22.02,45.59,9.75
05/25/2023 20:59:17,22.01,45.55,9.73
05/25/2023 21:09:17,22.04,45.58,9.76
05/25/2023 21:19:17,22.05,46.88,10.19
05/25/2023 21:29:17,21.94,46.41,9.94
05/25/2023 21:39:17,21.34,50.68,10.71
05/25/2023 21:49:17,21.04,50.35,10.34
05/25/2023 21:59:17,20.83,52.41,10.74
05/25/2023 22:09:17,20.69,51.57,10.37
05/25/2023 22:19:17,20.32,53.47,10.58
05/25/2023 22:29:17,20.03,53.58,10.34
05/25/2023 22:39:17,19.81,57.20,11.11
05/25/2023 22:49:17,19.67,55.58,10.55
05/25/2023 22:59:17,19.43,56.06,10.46
05/25/2023 23:09:17,19.22,55.76,10.18
05/25/2023 23:19:17,19.23,56.45,10.38
05/25/2023 23:29:17,19.16,61.48,11.60
05/25/2023 23:39:17,18.93,60.79,11.21
05/25/2023 23:49:17,18.88,60.67,11.14
05/25/2023 23:59:17,18.80,62.06,11.40
05/26/2023 00:09:17,18.57,62.26,11.23
05/26/2023 00:19:17,18.50,62.97,11.33
05/26/2023 00:29:17,18.38,61.48,10.86
05/26/2023 00:39:17,18.44,62.13,11.08
05/26/2023 00:49:17,18.49,61.23,10.90
05/26/2023 00:59:17,18.88,62.31,11.54
05/26/2023 01:09:17,19.17,60.69,11.41
05/26/2023 01:19:17,19.39,55.73,10.33
05/26/2023 01:29:17,19.40,55.51,10.28
05/26/2023 01:39:17,19.25,56.05,10.29
05/26/2023 01:49:17,18.81,58.86,10.61
05/26/2023 01:59:17,18.68,62.15,11.31
05/26/2023 02:09:17,18.61,59.26,10.52
05/26/2023 02:19:17,18.47,61.50,10.95
05/26/2023 02:29:17,18.43,60.99,10.79
05/26/2023 02:39:17,18.61,60.14,10.74
05/26/2023 02:49:17,18.51,59.96,10.61
05/26/2023 02:59:17,18.47,60.22,10.63
05/26/2023 03:09:17,18.47,59.75,10.51
05/26/2023 03:19:17,18.32,61.10,10.71
05/26/2023 03:29:17,18.22,61.20,10.64
05/26/2023 03:39:17,18.09,61.49,10.59
05/26/2023 03:49:17,18.00,61.76,10.57
05/26/2023 03:59:17,17.87,63.06,10.76
05/26/2023 04:09:17,17.75,64.70,11.03
05/26/2023 04:19:17,17.66,65.43,11.12
05/26/2023 04:29:17,17.56,67.87,11.58
05/26/2023 04:39:17,17.41,68.03,11.47
05/26/2023 04:49:17,17.28,69.93,11.76
05/26/2023 04:59:17,17.15,70.03,11.65
05/26/2023 05:09:17,17.01,70.54,11.63
05/26/2023 05:19:17,16.88,71.98,11.81
05/26/2023 05:29:17,16.73,72.74,11.83
05/26/2023 05:39:17,16.65,73.82,11.98
05/26/2023 05:49:17,16.52,74.35,11.96
05/26/2023 05:59:17,16.47,75.33,12.11
05/26/2023 06:09:17,16.42,75.54,12.10
05/26/2023 06:19:17,16.32,75.75,12.05
05/26/2023 06:29:17,16.26,76.15,12.07
05/26/2023 06:39:17,16.18,76.70,12.10
05/26/2023 06:49:17,16.12,77.20,12.14
05/26/2023 06:59:17,16.15,77.88,12.31
05/26/2023 07:09:17,16.12,78.24,12.34
05/26/2023 07:19:17,16.07,78.85,12.42
05/26/2023 07:29:17,16.16,78.58,12.45
05/26/2023 07:39:17,16.24,78.40,12.49
05/26/2023 07:49:17,16.31,77.72,12.43
05/26/2023 07:59:17,16.51,76.76,12.44
05/26/2023 08:09:17,16.60,75.70,12.31
05/26/2023 08:19:17,16.79,74.39,12.23
05/26/2023 08:29:17,17.18,74.25,12.57
05/26/2023 08:39:17,17.30,71.98,12.22
05/26/2023 08:49:17,17.40,73.09,12.55
05/26/2023 08:59:17,17.63,70.20,12.15
05/26/2023 09:09:17,17.50,70.36,12.07
05/26/2023 09:19:17,17.85,68.54,12.01
05/26/2023 09:29:17,18.02,68.04,12.05
05/26/2023 09:39:17,18.48,67.10,12.28
05/26/2023 09:49:17,18.85,64.80,12.10
05/26/2023 09:59:17,18.82,63.96,11.87
05/26/2023 10:09:17,19.26,62.36,11.91
05/26/2023 10:19:17,19.69,61.52,12.10
05/26/2023 10:29:17,19.69,61.65,12.14
05/26/2023 10:39:17,19.90,59.27,11.74
05/26/2023 10:49:17,20.17,58.85,11.89
05/26/2023 10:59:17,20.48,58.00,11.96
05/26/2023 11:09:17,20.22,58.06,11.73
05/26/2023 11:19:17,20.78,56.05,11.72
05/26/2023 11:29:17,20.85,56.62,11.93
05/26/2023 11:39:17,20.72,54.55,11.25
05/26/2023 11:49:17,21.10,52.18,10.94
05/26/2023 11:59:17,21.28,52.97,11.32
05/26/2023 12:09:17,21.49,51.50,11.10
05/26/2023 12:19:17,21.68,53.06,11.72
05/26/2023 12:29:17,22.11,52.22,11.88
05/26/2023 12:39:17,22.41,52.88,12.35
05/26/2023 12:49:17,22.58,48.56,11.21
05/26/2023 12:59:17,22.46,48.47,11.07
05/26/2023 13:09:17,23.13,46.65,11.11
05/26/2023 13:19:17,23.09,46.70,11.09
05/26/2023 13:29:17,23.50,46.58,11.42
05/26/2023 13:39:17,23.29,44.29,10.47
05/26/2023 13:49:17,23.39,47.32,11.56
05/26/2023 13:59:17,23.53,44.77,10.85
05/26/2023 14:09:17,23.80,45.15,11.22
05/26/2023 14:19:17,24.13,45.49,11.63
05/26/2023 14:29:17,24.10,42.87,10.71
05/26/2023 14:39:17,23.84,42.47,10.34
05/26/2023 14:49:17,24.04,42.84,10.65
05/26/2023 14:59:17,24.21,43.48,11.03
05/26/2023 15:09:17,24.30,43.00,10.94
05/26/2023 15:19:17,25.30,43.16,11.90
05/26/2023 15:29:17,24.65,41.92,10.88
05/26/2023 15:39:17,23.81,42.96,10.48
05/26/2023 15:49:17,24.38,41.27,10.39
05/26/2023 15:59:17,24.61,42.85,11.17
05/26/2023 16:09:17,24.39,41.34,10.42
05/26/2023 16:19:17,24.75,40.22,10.34
05/26/2023 16:29:17,24.63,42.70,11.13
05/26/2023 16:39:17,24.94,42.02,11.17
05/26/2023 16:49:17,24.74,42.46,11.14
05/26/2023 16:59:17,24.73,44.05,11.69
05/26/2023 17:09:17,24.66,41.69,10.80
05/26/2023 17:19:17,25.36,42.22,11.62
05/26/2023 17:29:17,24.87,41.73,11.00
05/26/2023 17:39:17,24.69,41.39,10.71
05/26/2023 17:49:17,24.93,41.22,10.87
05/26/2023 17:59:17,24.72,41.08,10.63
05/26/2023 18:09:17,24.28,41.51,10.39
05/26/2023 18:19:17,24.14,45.24,11.56
05/26/2023 18:29:17,24.06,45.07,11.44
05/26/2023 18:39:17,23.96,45.78,11.57
05/26/2023 18:49:17,24.10,46.49,11.94
05/26/2023 18:59:17,23.88,46.64,11.79
05/26/2023 19:09:17,23.61,47.52,11.83
05/26/2023 19:19:17,23.20,47.83,11.54
05/26/2023 19:29:17,23.08,47.71,11.40
05/26/2023 19:39:17,22.91,48.30,11.43
05/26/2023 19:49:17,22.72,51.43,12.21
05/26/2023 19:59:17,22.52,50.27,11.68
05/26/2023 20:09:17,22.32,51.55,11.87
05/26/2023 20:19:17,21.88,53.52,12.03
05/26/2023 20:29:17,21.62,53.89,11.90
05/26/2023 20:39:17,21.07,57.36,12.34
05/26/2023 20:49:17,20.74,58.92,12.44
05/26/2023 20:59:17,20.41,58.83,12.10
05/26/2023 21:09:17,20.13,60.31,12.22
05/26/2023 21:19:17,20.62,54.01,11.01
05/26/2023 21:29:17,20.66,52.70,10.68
05/26/2023 21:39:17,20.32,53.75,10.66
05/26/2023 21:49:17,20.14,53.30,10.36
05/26/2023 21:59:17,19.91,54.00,10.35
05/26/2023 22:09:17,19.68,54.15,10.17
05/26/2023 22:19:17,19.40,54.49,10.01
05/26/2023 22:29:17,19.33,52.62,9.42
05/26/2023 22:39:17,19.00,52.78,9.16
05/26/2023 22:49:17,18.83,51.36,8.60
05/26/2023 22:59:17,18.53,53.51,8.93
05/26/2023 23:09:17,18.27,54.38,8.93
05/26/2023 23:19:17,17.89,55.03,8.75
05/26/2023 23:29:17,17.44,57.14,8.88
05/26/2023 23:39:17,17.08,59.07,9.04
05/26/2023 23:49:17,16.82,60.61,9.18
05/26/2023 23:59:17,16.59,60.68,8.98
05/27/2023 00:09:17,16.55,62.12,9.28
05/27/2023 00:19:17,16.78,60.12,9.02
05/27/2023 00:29:17,16.69,56.06,7.90
05/27/2023 00:39:17,16.96,53.88,7.58
05/27/2023 00:49:17,17.09,53.27,7.53
05/27/2023 00:59:17,17.02,55.84,8.15
05/27/2023 01:09:17,16.76,55.81,7.90
05/27/2023 01:19:17,16.95,53.45,7.45
05/27/2023 01:29:17,16.88,55.50,7.93
05/27/2023 01:39:17,16.80,53.26,7.26
05/27/2023 01:49:17,16.88,50.84,6.65
05/27/2023 01:59:17,16.87,50.43,6.52
05/27/2023 02:09:17,16.72,49.73,6.18
05/27/2023 02:19:17,16.61,51.06,6.46
05/27/2023 02:29:17,16.39,51.68,6.43
05/27/2023 02:39:17,16.31,52.11,6.48
05/27/2023 02:49:17,16.21,52.35,6.46
05/27/2023 02:59:17,16.03,53.52,6.61
05/27/2023 03:09:17,15.96,54.31,6.76
05/27/2023 03:19:17,15.69,56.77,7.15
05/27/2023 03:29:17,15.40,57.49,7.06
05/27/2023 03:39:17,15.32,57.74,7.06
05/27/2023 03:49:17,15.43,58.41,7.33
05/27/2023 03:59:17,15.39,57.79,7.13
05/27/2023 04:09:17,15.41,58.00,7.20
05/27/2023 04:19:17,15.34,57.87,7.11
05/27/2023 04:29:17,15.34,58.34,7.23
05/27/2023 04:39:17,15.36,58.07,7.17
05/27/2023 04:49:17,15.36,56.87,6.87
05/27/2023 04:59:17,15.40,56.56,6.83
05/27/2023 05:09:17,15.33,56.40,6.72
05/27/2023 05:19:17,15.26,56.75,6.74
05/27/2023 05:29:17,15.37,55.93,6.63
05/27/2023 05:39:17,15.45,55.22,6.53
05/27/2023 05:49:17,15.46,55.47,6.60
05/27/2023 05:59:17,15.34,55.51,6.50
05/27/2023 06:09:17,15.29,55.96,6.57
05/27/2023 06:19:17,15.15,56.79,6.65
05/27/2023 06:29:17,15.09,55.51,6.26
05/27/2023 06:39:17,15.12,55.66,6.33
05/27/2023 06:49:17,15.01,55.97,6.31
05/27/2023 06:59:17,15.00,54.73,5.98
05/27/2023 07:09:17,14.83,56.95,6.39
05/27/2023 07:19:17,14.82,57.39,6.50
05/27/2023 07:29:17,14.84,56.69,6.34
05/27/2023 07:39:17,14.91,55.32,6.04
05/27/2023 07:49:17,15.11,53.28,5.69
05/27/2023 07:59:17,15.19,53.55,5.84
05/27/2023 08:09:17,15.43,53.41,6.02
05/27/2023 08:19:17,15.58,51.60,5.66
05/27/2023 08:29:17,15.74,51.76,5.86
05/27/2023 08:39:17,15.95,50.56,5.71
05/27/2023 08:49:17,16.19,49.71,5.69
05/27/2023 08:59:17,16.51,48.40,5.60
05/27/2023 09:09:17,16.76,48.23,5.78
05/27/2023 09:19:17,17.17,46.83,5.72
05/27/2023 09:29:17,17.30,43.11,4.65
05/27/2023 09:39:17,17.46,44.22,5.16
05/27/2023 09:49:17,18.05,44.01,5.63
05/27/2023 09:59:17,18.06,41.97,4.95
05/27/2023 10:09:17,18.30,41.31,4.95
05/27/2023 10:19:17,18.38,41.78,5.18
05/27/2023 10:29:17,18.62,40.69,5.01
05/27/2023 10:39:17,18.91,41.06,5.40
05/27/2023 10:49:17,19.28,41.13,5.76
05/27/2023 10:59:17,19.30,38.60,4.87
05/27/2023 11:09:17,19.35,38.46,4.86
05/27/2023 11:19:17,19.45,38.91,5.12
05/27/2023 11:29:17,19.73,38.61,5.26
05/27/2023 11:39:17,19.80,40.07,5.85
05/27/2023 11:49:17,20.18,38.02,5.44
05/27/2023 11:59:17,20.20,38.93,5.80
05/27/2023 12:09:17,20.32,37.07,5.20
05/27/2023 12:19:17,20.57,38.13,5.82
05/27/2023 12:29:17,20.61,36.11,5.08
05/27/2023 12:39:17,20.63,37.68,5.71
05/27/2023 12:49:17,21.04,37.35,5.94
05/27/2023 12:59:17,21.02,37.40,5.94
05/27/2023 13:09:17,21.40,35.65,5.59
05/27/2023 13:19:17,21.46,37.02,6.19
05/27/2023 13:29:17,21.79,36.37,6.22
05/27/2023 13:39:17,22.04,32.73,4.92
05/27/2023 13:49:17,22.57,31.50,4.84
05/27/2023 13:59:17,22.29,32.05,4.85
05/27/2023 14:09:17,22.56,31.53,4.84
05/27/2023 14:19:17,22.81,30.43,4.55
05/27/2023 14:29:17,23.25,31.50,5.43
05/27/2023 14:39:17,23.02,31.15,5.07
05/27/2023 14:49:17,23.18,28.01,3.69
05/27/2023 14:59:17,23.29,28.29,3.93
05/27/2023 15:09:17,23.49,29.98,4.92
05/27/2023 15:19:17,23.50,30.68,5.26
05/27/2023 15:29:17,23.46,31.97,5.83
05/27/2023 15:39:17,23.25,30.91,5.15
05/27/2023 15:49:17,23.40,29.55,4.64
05/27/2023 15:59:17,23.08,32.77,5.85
05/27/2023 16:09:17,23.70,32.27,6.17
05/27/2023 16:19:17,23.87,30.84,5.66
05/27/2023 16:29:17,23.79,29.53,4.96
05/27/2023 16:39:17,23.74,31.33,5.78
05/27/2023 16:49:17,23.66,31.11,5.60
05/27/2023 16:59:17,23.82,33.21,6.69
05/27/2023 17:09:17,23.80,34.73,7.32
05/27/2023 17:19:17,23.66,32.61,6.28
05/27/2023 17:29:17,23.57,33.43,6.57
05/27/2023 17:39:17,23.53,33.98,6.77
05/27/2023 17:49:17,23.30,34.00,6.58
05/27/2023 17:59:17,22.79,33.83,6.06
05/27/2023 18:09:17,22.94,34.45,6.45
05/27/2023 18:19:17,22.82,34.56,6.39
05/27/2023 18:29:17,22.64,36.71,7.11
05/27/2023 18:39:17,22.29,36.12,6.57
05/27/2023 18:49:17,21.97,37.44,6.81
05/27/2023 18:59:17,21.77,38.78,7.14
05/27/2023 19:09:17,21.59,40.17,7.49
05/27/2023 19:19:17,20.91,42.29,7.64
05/27/2023 19:29:17,20.21,43.81,7.52
05/27/2023 19:39:17,19.53,44.63,7.17
05/27/2023 19:49:17,19.28,47.00,7.71
05/27/2023 19:59:17,18.83,47.99,7.60
05/27/2023 20:09:17,18.38,49.40,7.61
05/27/2023 20:19:17,17.73,52.29,7.84
05/27/2023 20:29:17,17.47,52.67,7.71
05/27/2023 20:39:17,17.30,54.19,7.97
05/27/2023 20:49:17,16.76,57.69,8.39
05/27/2023 20:59:17,16.59,59.85,8.77
05/27/2023 21:09:17,16.40,60.89,8.84
05/27/2023 21:19:17,16.13,63.99,9.33
05/27/2023 21:29:17,15.97,64.22,9.23
05/27/2023 21:39:17,15.62,66.04,9.32
05/27/2023 21:49:17,15.52,67.09,9.45
05/27/2023 21:59:17,15.53,68.68,9.81
05/27/2023 22:09:17,15.37,68.58,9.63
05/27/2023 22:19:17,15.41,68.99,9.77
05/27/2023 22:29:17,15.44,69.54,9.91
05/27/2023 22:39:17,15.39,69.14,9.78
05/27/2023 22:49:17,15.46,69.37,9.90
05/27/2023 22:59:17,15.55,69.10,9.92
05/27/2023 23:09:17,15.66,69.16,10.04
05/27/2023 23:19:17,15.67,69.13,10.04
05/27/2023 23:29:17,15.66,69.74,10.16
05/27/2023 23:39:17,15.58,70.85,10.33
05/27/2023 23:49:17,15.44,71.65,10.36
05/27/2023 23:59:17,15.42,71.50,10.31
05/28/2023 00:09:17,15.42,71.71,10.35
05/28/2023 00:19:17,15.47,70.63,10.18
05/28/2023 00:29:17,15.41,71.19,10.23
05/28/2023 00:39:17,15.46,70.70,10.18
05/28/2023 00:49:17,15.36,71.02,10.15
05/28/2023 00:59:17,15.32,71.76,10.27
05/28/2023 01:09:17,15.26,72.36,10.33
05/28/2023 01:19:17,15.17,72.46,10.27
05/28/2023 01:29:17,15.15,72.41,10.24
05/28/2023 01:39:17,14.94,73.26,10.21
05/28/2023 01:49:17,14.87,74.14,10.32
05/28/2023 01:59:17,14.78,74.19,10.24
05/28/2023 02:09:17,14.80,74.11,10.25
05/28/2023 02:19:17,14.78,74.55,10.32
05/28/2023 02:29:17,14.83,73.78,10.21
05/28/2023 02:39:17,14.88,74.37,10.38
05/28/2023 02:49:17,14.84,73.55,10.17
05/28/2023 02:59:17,14.75,74.11,10.21
05/28/2023 03:09:17,14.68,75.02,10.31
05/28/2023 03:19:17,14.72,74.62,10.28
05/28/2023 03:29:17,14.79,74.94,10.40
05/28/2023 03:39:17,14.69,74.55,10.23
05/28/2023 03:49:17,14.67,74.88,10.28
05/28/2023 03:59:17,14.52,75.45,10.25
05/28/2023 04:09:17,14.36,75.95,10.19
05/28/2023 04:19:17,14.20,76.86,10.21
05/28/2023 04:29:17,14.19,77.21,10.27
05/28/2023 04:39:17,14.03,78.16,10.30
05/28/2023 04:49:17,14.01,78.51,10.35
05/28/2023 04:59:17,13.96,78.63,10.32
05/28/2023 05:09:17,13.93,78.92,10.35
05/28/2023 05:19:17,13.82,79.35,10.32
05/28/2023 05:29:17,13.77,80.26,10.44
05/28/2023 05:39:17,13.65,80.13,10.30
05/28/2023 05:49:17,13.61,81.41,10.50
05/28/2023 05:59:17,13.49,81.47,10.40
05/28/2023 06:09:17,13.40,81.48,10.31
05/28/2023 06:19:17,13.36,82.36,10.43
05/28/2023 06:29:17,13.38,82.21,10.43
05/28/2023 06:39:17,12.99,84.27,10.41
05/28/2023 06:49:17,12.80,85.29,10.41
05/28/2023 06:59:17,12.67,86.35,10.47
05/28/2023 07:09:17,12.58,87.08,10.50
05/28/2023 07:19:17,12.57,87.37,10.54
05/28/2023 07:29:17,12.66,87.91,10.73
05/28/2023 07:39:17,12.86,88.21,10.97
05/28/2023 07:49:17,13.10,87.34,11.06
05/28/2023 07:59:17,13.22,87.08,11.13
05/28/2023 08:09:17,13.50,86.57,11.32
05/28/2023 08:19:17,13.68,85.88,11.38
05/28/2023 08:29:17,14.42,80.86,11.19
05/28/2023 08:39:17,15.25,76.48,11.16
05/28/2023 08:49:17,15.51,75.35,11.18
05/28/2023 08:59:17,15.96,73.22,11.18
05/28/2023 09:09:17,16.30,73.91,11.66
05/28/2023 09:19:17,16.63,71.45,11.46
05/28/2023 09:29:17,17.02,72.17,11.99
05/28/2023 09:39:17,17.21,68.75,11.44
05/28/2023 09:49:17,17.65,68.15,11.72
05/28/2023 09:59:17,18.06,64.68,11.32
05/28/2023 10:09:17,18.21,67.20,12.04
05/28/2023 10:19:17,18.42,64.02,11.51
05/28/2023 10:29:17,18.67,64.16,11.78
05/28/2023 10:39:17,18.69,63.55,11.65
05/28/2023 10:49:17,18.91,61.73,11.42
05/28/2023 10:59:17,18.95,63.81,11.96
05/28/2023 11:09:17,19.51,59.76,11.49
05/28/2023 11:19:17,19.77,58.85,11.51
05/28/2023 11:29:17,19.92,59.30,11.77
05/28/2023 11:39:17,20.27,55.13,10.99
05/28/2023 11:49:17,20.34,57.57,11.71
05/28/2023 11:59:17,20.43,55.72,11.30
