Date,Temperature,RH,Dew_point
05/25/2023 00:14:07,16.94,80.32,13.55
05/25/2023 00:19:07,16.91,80.64,13.58
05/25/2023 00:24:07,16.89,80.16,13.47
05/25/2023 00:29:07,16.72,78.99,13.07
05/25/2023 00:34:07,16.67,79.79,13.19
05/25/2023 00:39:07,16.63,78.72,12.94
05/25/2023 00:44:07,16.59,81.35,13.40
05/25/2023 00:49:07,16.50,80.82,13.21
05/25/2023 00:54:07,16.41,79.11,12.79
05/25/2023 00:59:07,16.22,79.02,12.60
05/25/2023 01:04:07,16.12,80.03,12.69
05/25/2023 01:09:07,16.08,79.92,12.64
05/25/2023 01:14:07,16.05,79.35,12.50
05/25/2023 01:19:07,15.95,80.77,12.66
05/25/2023 01:24:07,15.87,81.95,12.81
05/25/2023 01:29:07,15.73,79.33,12.18
05/25/2023 01:34:07,15.54,79.28,11.98
05/25/2023 01:39:07,15.52,81.16,12.32
05/25/2023 01:44:07,15.44,81.43,12.29
05/25/2023 01:49:07,15.32,81.00,12.10
05/25/2023 01:54:07,15.26,81.68,12.16
05/25/2023 01:59:07,15.17,81.38,12.02
05/25/2023 02:04:07,15.12,80.15,11.74
05/25/2023 02:09:07,15.10,81.95,12.06
05/25/2023 02:14:07,15.13,82.51,12.19
05/25/2023 02:19:07,15.08,82.10,12.06
05/25/2023 02:24:07,14.98,81.32,11.82
05/25/2023 02:29:07,14.84,81.64,11.75
05/25/2023 02:34:07,14.71,82.15,11.72
05/25/2023 02:39:07,14.67,84.19,12.04
05/25/2023 02:44:07,14.56,83.87,11.88
05/25/2023 02:49:07,14.44,84.67,11.91
05/25/2023 02:54:07,14.36,85.50,11.97
05/25/2023 02:59:07,14.29,85.69,11.94
05/25/2023 03:04:07,14.26,85.24,11.83
05/25/2023 03:09:07,14.17,85.64,11.81
05/25/2023 03:14:07,14.07,85.71,11.73
05/25/2023 03:19:07,13.97,85.64,11.62
05/25/2023 03:24:07,13.86,87.15,11.78
05/25/2023 03:29:07,13.76,86.05,11.48
05/25/2023 03:34:07,13.71,86.72,11.56
05/25/2023 03:39:07,13.71,86.81,11.57
05/25/2023 03:44:07,13.70,86.97,11.59
05/25/2023 03:49:07,13.61,87.45,11.58
05/25/2023 03:54:07,13.55,87.41,11.52
05/25/2023 03:59:07,13.47,87.24,11.40
05/25/2023 04:04:07,13.46,86.99,11.35
05/25/2023 04:09:07,13.39,87.43,11.36
05/25/2023 04:14:07,13.34,88.29,11.46
05/25/2023 04:19:07,13.30,88.25,11.41
05/25/2023 04:24:07,13.32,88.59,11.49
05/25/2023 04:29:07,13.27,88.62,11.45
05/25/2023 04:34:07,13.20,89.09,11.46
05/25/2023 04:39:07,13.11,89.41,11.43
05/25/2023 04:44:07,13.11,89.09,11.37
05/25/2023 04:49:07,13.09,89.29,11.38
05/25/2023 04:54:07,13.08,89.55,11.42
05/25/2023 04:59:07,13.10,90.11,11.53
05/25/2023 05:04:07,13.11,88.94,11.35
05/25/2023 05:09:07,13.11,89.20,11.39
05/25/2023 05:14:07,13.09,89.09,11.35
05/25/2023 05:19:07,13.07,89.93,11.47
05/25/2023 05:24:07,13.04,89.87,11.43
05/25/2023 05:29:07,12.95,89.72,11.32
05/25/2023 05:34:07,12.93,90.16,11.37
05/25/2023 05:39:07,12.90,90.23,11.35
05/25/2023 05:44:07,12.82,90.59,11.34
05/25/2023 05:49:07,12.79,90.88,11.35
05/25/2023 05:54:07,12.75,90.92,11.32
05/25/2023 05:59:07,12.69,90.95,11.26
05/25/2023 06:04:07,12.70,91.08,11.29
05/25/2023 06:09:07,12.67,90.77,11.22
05/25/2023 06:14:07,12.60,90.53,11.11
05/25/2023 06:19:07,12.64,90.77,11.19
05/25/2023 06:24:07,12.70,90.51,11.20
05/25/2023 06:29:07,12.71,90.95,11.28
05/25/2023 06:34:07,12.66,90.45,11.16
05/25/2023 06:39:07,12.62,90.07,11.05
05/25/2023 06:44:07,12.71,90.92,11.28
05/25/2023 06:49:07,12.79,88.55,10.96
05/25/2023 06:54:07,12.81,88.60,10.99
05/25/2023 06:59:07,12.85,89.44,11.17
05/25/2023 07:04:07,12.82,89.12,11.09
05/25/2023 07:09:07,12.74,89.01,10.99
05/25/2023 07:14:07,12.77,88.31,10.90
05/25/2023 07:19:07,12.80,88.57,10.98
05/25/2023 07:24:07,12.84,88.59,11.01
05/25/2023 07:29:07,12.94,88.99,11.19
05/25/2023 07:34:07,13.12,87.95,11.19
05/25/2023 07:39:07,13.33,85.75,11.01
05/25/2023 07:44:07,13.41,85.85,11.11
05/25/2023 07:49:07,13.59,85.61,11.24
05/25/2023 07:54:07,13.84,82.17,10.87
05/25/2023 07:59:07,14.08,82.29,11.12
05/25/2023 08:04:07,14.26,81.08,11.08
05/25/2023 08:09:07,14.56,78.68,10.92
05/25/2023 08:14:07,14.81,78.34,11.09
05/25/2023 08:19:07,14.98,79.00,11.38
05/25/2023 08:24:07,15.21,77.52,11.32
05/25/2023 08:29:07,15.42,75.18,11.06
05/25/2023 08:34:07,15.66,73.51,10.95
05/25/2023 08:39:07,15.88,75.10,11.49
05/25/2023 08:44:07,16.08,74.93,11.66
05/25/2023 08:49:07,16.32,71.78,11.24
05/25/2023 08:54:07,16.57,70.80,11.26
05/25/2023 08:59:07,16.81,70.28,11.39
05/25/2023 09:04:07,17.02,69.57,11.43
05/25/2023 09:09:07,17.30,67.72,11.29
05/25/2023 09:14:07,17.51,63.97,10.64
05/25/2023 09:19:07,17.81,64.29,11.00
05/25/2023 09:24:07,17.94,61.98,10.57
05/25/2023 09:29:07,18.13,64.09,11.26
05/25/2023 09:34:07,18.27,60.77,10.58
05/25/2023 09:39:07,18.47,58.35,10.16
05/25/2023 09:44:07,18.67,56.43,9.85
05/25/2023 09:49:07,18.85,55.53,9.78
05/25/2023 09:54:07,19.03,56.25,10.14
05/25/2023 09:59:07,19.23,56.42,10.37
05/25/2023 10:04:07,19.42,53.48,9.74
05/25/2023 10:09:07,19.59,55.13,10.36
05/25/2023 10:14:07,19.71,54.90,10.41
05/25/2023 10:19:07,19.80,54.32,10.33
05/25/2023 10:24:07,20.06,54.01,10.49
05/25/2023 10:29:07,20.41,49.67,9.56
05/25/2023 10:34:07,20.66,52.37,10.58
05/25/2023 10:39:07,20.58,52.55,10.55
05/25/2023 10:44:07,20.76,47.69,9.27
05/25/2023 10:49:07,20.95,48.51,9.70
05/25/2023 10:54:07,21.13,48.11,9.74
05/25/2023 10:59:07,21.13,48.27,9.79
05/25/2023 11:04:07,21.45,45.06,9.06
05/25/2023 11:09:07,21.70,46.80,9.86
05/25/2023 11:14:07,21.50,48.81,10.30
05/25/2023 11:19:07,21.43,46.30,9.44
05/25/2023 11:24:07,21.49,46.33,9.51
05/25/2023 11:29:07,21.79,45.14,9.39
05/25/2023 11:34:07,21.91,43.22,8.86
05/25/2023 11:39:07,22.04,45.91,9.87
05/25/2023 11:44:07,22.18,44.66,9.59
05/25/2023 11:49:07,22.40,44.51,9.74
05/25/2023 11:54:07,22.61,46.22,10.49
05/25/2023 11:59:07,22.68,45.33,10.27
05/25/2023 12:04:07,22.71,45.11,10.22
05/25/2023 12:09:07,22.95,41.73,9.27
05/25/2023 12:14:07,22.97,42.88,9.70
05/25/2023 12:19:07,23.11,45.21,10.62
05/25/2023 12:24:07,23.28,44.60,10.57
05/25/2023 12:29:07,23.23,43.62,10.19
05/25/2023 12:34:07,23.18,46.62,11.15
05/25/2023 12:39:07,23.30,42.96,10.02
05/25/2023 12:44:07,23.46,48.19,11.90
05/25/2023 12:49:07,23.53,43.59,10.45
05/25/2023 12:54:07,23.62,40.41,9.40
05/25/2023 12:59:07,23.53,42.84,10.19
05/25/2023 13:04:07,23.52,39.50,8.97
05/25/2023 13:09:07,23.60,36.12,7.73
05/25/2023 13:14:07,23.83,36.19,7.95
05/25/2023 13:19:07,24.01,39.35,9.35
05/25/2023 13:24:07,24.03,35.65,7.91
05/25/2023 13:29:07,24.00,35.89,7.98
05/25/2023 13:34:07,24.11,39.50,9.50
05/25/2023 13:39:07,24.21,36.39,8.37
05/25/2023 13:44:07,24.24,36.60,8.48
05/25/2023 13:49:07,24.32,34.94,7.87
05/25/2023 13:54:07,24.41,33.91,7.51
05/25/2023 13:59:07,24.42,33.18,7.20
05/25/2023 14:04:07,24.57,32.12,6.85
05/25/2023 14:09:07,24.54,34.47,7.86
05/25/2023 14:14:07,24.55,34.75,7.99
05/25/2023 14:19:07,24.51,39.84,9.99
05/25/2023 14:24:07,24.56,35.61,8.36
05/25/2023 14:29:07,24.61,34.38,7.89
05/25/2023 14:34:07,24.64,34.94,8.16
05/25/2023 14:39:07,24.53,33.39,7.39
05/25/2023 14:44:07,24.56,33.81,7.60
05/25/2023 14:49:07,24.63,37.28,9.10
05/25/2023 14:54:07,24.87,32.62,7.34
05/25/2023 14:59:07,24.85,35.03,8.37
05/25/2023 15:04:07,24.93,36.77,9.16
05/25/2023 15:09:07,25.23,34.53,8.50
05/25/2023 15:14:07,25.03,36.10,8.98
05/25/2023 15:19:07,25.27,33.08,7.89
05/25/2023 15:24:07,25.00,38.12,9.76
05/25/2023 15:29:07,25.02,39.83,10.43
05/25/2023 15:34:07,24.97,34.76,8.36
05/25/2023 15:39:07,25.01,35.16,8.57
05/25/2023 15:44:07,25.06,34.48,8.33
05/25/2023 15:49:07,25.27,36.39,9.30
05/25/2023 15:54:07,25.33,34.50,8.57
05/25/2023 15:59:07,25.25,36.76,9.44
05/25/2023 16:04:07,25.03,35.75,8.83
05/25/2023 16:09:07,25.38,37.18,9.73
05/25/2023 16:14:07,25.64,36.36,9.62
05/25/2023 16:19:07,25.42,37.39,9.84
05/25/2023 16:24:07,25.71,38.15,10.40
05/25/2023 16:29:07,25.72,36.71,9.83
05/25/2023 16:34:07,25.72,38.07,10.38
05/25/2023 16:39:07,25.34,35.58,9.03
05/25/2023 16:44:07,25.36,37.48,9.83
05/25/2023 16:49:07,25.64,37.30,10.00
05/25/2023 16:54:07,25.74,37.12,10.02
05/25/2023 16:59:07,25.45,37.90,10.07
05/25/2023 17:04:07,25.32,38.23,10.09
05/25/2023 17:09:07,25.03,40.30,10.62
05/25/2023 17:14:07,24.93,38.42,9.82
05/25/2023 17:19:07,24.83,40.04,10.34
05/25/2023 17:24:07,25.04,42.67,11.49
05/25/2023 17:29:07,25.36,40.24,10.89
05/25/2023 17:34:07,25.36,42.92,11.87
05/25/2023 17:39:07,25.36,43.00,11.90
05/25/2023 17:44:07,25.57,38.10,10.25
05/25/2023 17:49:07,25.15,39.25,10.33
05/25/2023 17:54:07,24.75,40.88,10.58
05/25/2023 17:59:07,24.47,41.56,10.58
05/25/2023 18:04:07,24.27,43.61,11.12
05/25/2023 18:09:07,24.30,42.06,10.61
05/25/2023 18:14:07,24.39,40.53,10.13
05/25/2023 18:19:07,24.33,44.96,11.64
05/25/2023 18:24:07,24.24,42.56,10.73
05/25/2023 18:29:07,24.27,43.28,11.01
05/25/2023 18:34:07,24.21,41.97,10.50
05/25/2023 18:39:07,24.09,44.16,11.15
05/25/2023 18:44:07,23.90,42.40,10.37
05/25/2023 18:49:07,23.69,43.16,10.44
05/25/2023 18:54:07,23.65,41.98,9.99
05/25/2023 18:59:07,23.85,42.76,10.45
05/25/2023 19:04:07,23.95,41.40,10.05
05/25/2023 19:09:07,24.08,41.34,10.15
05/25/2023 19:14:07,24.08,41.64,10.25
05/25/2023 19:19:07,23.96,41.31,10.03
05/25/2023 19:24:07,23.81,41.77,10.06
05/25/2023 19:29:07,23.67,43.31,10.48
05/25/2023 19:34:07,23.56,44.05,10.63
05/25/2023 19:39:07,23.53,39.37,8.93
05/25/2023 19:44:07,23.32,42.30,9.81
05/25/2023 19:49:07,23.13,42.32,9.65
05/25/2023 19:54:07,22.87,43.09,9.68
05/25/2023 19:59:07,22.58,43.80,9.67
05/25/2023 20:04:07,22.50,43.66,9.54
05/25/2023 20:09:07,22.42,44.14,9.63
05/25/2023 20:14:07,22.39,44.04,9.57
05/25/2023 20:19:07,22.35,43.98,9.51
05/25/2023 20:24:07,22.21,44.45,9.55
05/25/2023 20:29:07,22.07,44.41,9.41
05/25/2023 20:34:07,21.94,44.83,9.43
05/25/2023 20:39:07,21.88,44.99,9.42
05/25/2023 20:44:07,21.79,45.89,9.64
05/25/2023 20:49:07,21.73,46.06,9.64
05/25/2023 20:54:07,21.65,46.77,9.80
05/25/2023 20:59:07,21.60,47.24,9.90
05/25/2023 21:04:07,21.55,46.55,9.64
05/25/2023 21:09:07,21.55,47.64,9.98
05/25/2023 21:14:07,21.47,48.91,10.30
05/25/2023 21:19:07,21.38,48.71,10.16
05/25/2023 21:24:07,21.27,49.20,10.20
05/25/2023 21:29:07,21.17,49.00,10.05
05/25/2023 21:34:07,21.06,49.51,10.11
05/25/2023 21:39:07,20.99,50.36,10.29
05/25/2023 21:44:07,20.86,51.08,10.39
05/25/2023 21:49:07,20.78,50.98,10.29
05/25/2023 21:54:07,20.72,50.89,10.20
05/25/2023 21:59:07,20.63,50.92,10.13
05/25/2023 22:04:07,20.56,51.02,10.09
05/25/2023 22:09:07,20.49,51.89,10.29
05/25/2023 22:14:07,20.37,52.30,10.29
05/25/2023 22:19:07,20.21,54.10,10.65
05/25/2023 22:24:07,20.06,53.47,10.34
05/25/2023 22:29:07,19.94,54.13,10.40
05/25/2023 22:34:07,19.87,53.63,10.21
05/25/2023 22:39:07,19.79,53.58,10.11
05/25/2023 22:44:07,19.74,52.83,9.86
05/25/2023 22:49:07,19.73,53.39,10.01
05/25/2023 22:54:07,19.57,55.06,10.32
05/25/2023 22:59:07,19.47,54.98,10.21
05/25/2023 23:04:07,19.39,55.47,10.26
05/25/2023 23:09:07,19.29,57.77,10.78
05/25/2023 23:14:07,19.22,56.35,10.34
05/25/2023 23:19:07,19.10,58.71,10.84
05/25/2023 23:24:07,19.05,57.14,10.39
05/25/2023 23:29:07,19.00,59.72,11.01
05/25/2023 23:34:07,19.01,58.64,10.75
05/25/2023 23:39:07,19.01,57.51,10.45
05/25/2023 23:44:07,18.96,59.63,10.95
05/25/2023 23:49:07,19.01,56.57,10.21
05/25/2023 23:54:07,18.97,58.02,10.55
05/25/2023 23:59:07,18.84,59.92,10.91
05/26/2023 00:04:07,18.77,60.15,10.90
05/26/2023 00:09:07,18.63,59.26,10.54
05/26/2023 00:14:07,18.62,59.80,10.67
05/26/2023 00:19:07,18.56,61.11,10.94
05/26/2023 00:24:07,18.50,61.20,10.90
05/26/2023 00:29:07,18.40,60.57,10.66
05/26/2023 00:34:07,18.42,59.65,10.45
05/26/2023 00:39:07,18.42,61.07,10.80
05/26/2023 00:44:07,18.47,61.25,10.89
05/26/2023 00:49:07,18.49,60.17,10.64
05/26/2023 00:54:07,18.50,60.15,10.64
05/26/2023 00:59:07,18.57,59.36,10.52
05/26/2023 01:04:07,18.62,59.48,10.59
05/26/2023 01:09:07,18.66,59.79,10.70
05/26/2023 01:14:07,18.64,60.34,10.82
05/26/2023 01:19:07,18.62,60.35,10.80
05/26/2023 01:24:07,18.58,60.90,10.91
05/26/2023 01:29:07,18.56,60.26,10.73
05/26/2023 01:34:07,18.54,61.53,11.02
05/26/2023 01:39:07,18.43,60.36,10.63
05/26/2023 01:44:07,18.40,60.93,10.74
05/26/2023 01:49:07,18.27,60.92,10.62
05/26/2023 01:54:07,18.20,62.55,10.95
05/26/2023 01:59:07,18.09,62.36,10.80
05/26/2023 02:04:07,18.04,61.85,10.63
05/26/2023 02:09:07,17.96,62.61,10.74
05/26/2023 02:14:07,17.88,63.72,10.92
05/26/2023 02:19:07,17.80,64.14,10.95
05/26/2023 02:24:07,17.69,64.07,10.83
05/26/2023 02:29:07,17.68,64.62,10.95
05/26/2023 02:34:07,17.65,64.24,10.83
05/26/2023 02:39:07,17.66,66.11,11.27
05/26/2023 02:44:07,17.61,63.61,10.64
05/26/2023 02:49:07,17.62,64.20,10.79
05/26/2023 02:54:07,17.56,64.70,10.86
05/26/2023 02:59:07,17.55,65.86,11.12
05/26/2023 03:04:07,17.64,63.97,10.76
05/26/2023 03:09:07,17.67,64.94,11.02
05/26/2023 03:14:07,17.66,65.08,11.04
05/26/2023 03:19:07,17.58,65.27,11.00
05/26/2023 03:24:07,17.51,64.19,10.69
05/26/2023 03:29:07,17.47,65.53,10.96
05/26/2023 03:34:07,17.49,63.86,10.59
05/26/2023 03:39:07,17.43,64.81,10.75
05/26/2023 03:44:07,17.46,65.57,10.96
05/26/2023 03:49:07,17.41,66.48,11.12
05/26/2023 03:54:07,17.37,66.26,11.03
05/26/2023 03:59:07,17.38,66.93,11.19
05/26/2023 04:04:07,17.30,66.92,11.11
05/26/2023 04:09:07,17.25,67.19,11.13
05/26/2023 04:14:07,17.23,67.62,11.21
05/26/2023 04:19:07,17.18,68.29,11.30
05/26/2023 04:24:07,17.10,69.21,11.43
05/26/2023 04:29:07,17.03,70.04,11.54
05/26/2023 04:34:07,17.01,70.14,11.54
05/26/2023 04:39:07,16.98,70.33,11.55
05/26/2023 04:44:07,16.86,70.71,11.52
05/26/2023 04:49:07,16.81,71.35,11.62
05/26/2023 04:54:07,16.79,71.96,11.73
05/26/2023 04:59:07,16.70,72.96,11.84
05/26/2023 05:04:07,16.71,72.86,11.83
05/26/2023 05:09:07,16.63,72.53,11.69
05/26/2023 05:14:07,16.55,73.52,11.81
05/26/2023 05:19:07,16.50,74.23,11.92
05/26/2023 05:24:07,16.51,74.31,11.94
05/26/2023 05:29:07,16.41,74.98,11.98
05/26/2023 05:34:07,16.35,75.01,11.93
05/26/2023 05:39:07,16.32,75.69,12.04
05/26/2023 05:44:07,16.28,75.88,12.03
05/26/2023 05:49:07,16.21,76.36,12.07
05/26/2023 05:54:07,16.17,76.42,12.04
05/26/2023 05:59:07,16.13,77.20,12.15
05/26/2023 06:04:07,16.08,77.29,12.13
05/26/2023 06:09:07,16.06,77.60,12.17
05/26/2023 06:14:07,15.98,77.67,12.10
05/26/2023 06:19:07,16.02,77.64,12.13
05/26/2023 06:24:07,15.95,77.67,12.07
05/26/2023 06:29:07,15.93,78.10,12.14
05/26/2023 06:34:07,15.92,78.04,12.12
05/26/2023 06:39:07,15.86,78.83,12.21
05/26/2023 06:44:07,15.86,78.63,12.17
05/26/2023 06:49:07,15.84,78.84,12.19
05/26/2023 06:54:07,15.82,79.30,12.26
05/26/2023 06:59:07,15.78,79.50,12.26
05/26/2023 07:04:07,15.82,80.26,12.44
05/26/2023 07:09:07,15.82,79.55,12.31
05/26/2023 07:14:07,15.76,80.49,12.43
05/26/2023 07:19:07,15.75,80.75,12.47
05/26/2023 07:24:07,15.82,80.50,12.48
05/26/2023 07:29:07,15.82,80.80,12.54
05/26/2023 07:34:07,15.86,80.24,12.48
05/26/2023 07:39:07,15.95,80.19,12.55
05/26/2023 07:44:07,15.96,80.30,12.58
05/26/2023 07:49:07,16.00,80.08,12.58
05/26/2023 07:54:07,16.07,79.34,12.52
05/26/2023 07:59:07,16.17,78.96,12.54
05/26/2023 08:04:07,16.22,78.67,12.53
05/26/2023 08:09:07,16.25,78.28,12.48
05/26/2023 08:14:07,16.42,78.01,12.59
05/26/2023 08:19:07,16.46,78.03,12.64
05/26/2023 08:24:07,16.52,76.41,12.38
05/26/2023 08:29:07,16.62,77.30,12.65
05/26/2023 08:34:07,16.73,76.34,12.56
05/26/2023 08:39:07,16.84,76.47,12.69
05/26/2023 08:44:07,16.99,76.00,12.74
05/26/2023 08:49:07,17.14,75.67,12.82
05/26/2023 08:54:07,17.28,75.56,12.94
05/26/2023 08:59:07,17.30,73.08,12.45
05/26/2023 09:04:07,17.33,72.77,12.41
05/26/2023 09:09:07,17.30,72.54,12.33
05/26/2023 09:14:07,17.29,72.35,12.28
05/26/2023 09:19:07,17.43,72.36,12.42
05/26/2023 09:24:07,17.52,72.84,12.61
05/26/2023 09:29:07,17.72,71.25,12.46
05/26/2023 09:34:07,17.92,70.66,12.53
05/26/2023 09:39:07,18.00,70.54,12.59
05/26/2023 09:44:07,18.12,70.19,12.62
05/26/2023 09:49:07,18.21,70.26,12.72
05/26/2023 09:54:07,18.34,67.38,12.21
05/26/2023 09:59:07,18.35,67.99,12.35
05/26/2023 10:04:07,18.51,66.91,12.26
05/26/2023 10:09:07,18.66,65.86,12.17
05/26/2023 10:14:07,18.86,66.41,12.49
05/26/2023 10:19:07,19.09,65.56,12.50
05/26/2023 10:24:07,19.27,65.81,12.74
05/26/2023 10:29:07,19.29,64.24,12.39
05/26/2023 10:34:07,19.31,65.71,12.75
05/26/2023 10:39:07,19.42,63.67,12.37
05/26/2023 10:44:07,19.45,63.29,12.31
05/26/2023 10:49:07,19.46,62.94,12.24
05/26/2023 10:54:07,19.51,64.18,12.58
05/26/2023 10:59:07,19.57,63.51,12.48
05/26/2023 11:04:07,19.75,62.24,12.34
05/26/2023 11:09:07,19.92,60.86,12.16
05/26/2023 11:14:07,20.06,60.50,12.20
05/26/2023 11:19:07,20.24,60.73,12.43
05/26/2023 11:24:07,20.45,60.28,12.51
05/26/2023 11:29:07,20.60,60.62,12.74
05/26/2023 11:34:07,20.62,58.14,12.12
05/26/2023 11:39:07,20.60,58.43,12.18
05/26/2023 11:44:07,20.62,57.71,12.01
05/26/2023 11:49:07,20.56,55.62,11.39
05/26/2023 11:54:07,20.75,55.18,11.45
05/26/2023 11:59:07,21.02,56.40,12.03
05/26/2023 12:04:07,21.23,54.57,11.73
05/26/2023 12:09:07,21.25,56.10,12.17
05/26/2023 12:14:07,21.23,56.22,12.18
05/26/2023 12:19:07,21.28,57.46,12.56
05/26/2023 12:24:07,21.46,54.68,11.97
05/26/2023 12:29:07,21.89,53.90,12.15
05/26/2023 12:34:07,22.27,54.60,12.71
05/26/2023 12:39:07,22.25,53.26,12.31
05/26/2023 12:44:07,22.12,53.99,12.40
05/26/2023 12:49:07,22.08,50.50,11.34
05/26/2023 12:54:07,22.09,53.68,12.28
05/26/2023 12:59:07,22.25,54.03,12.53
05/26/2023 13:04:07,22.28,53.67,12.45
05/26/2023 13:09:07,22.41,51.43,11.93
05/26/2023 13:14:07,22.50,48.96,11.26
05/26/2023 13:19:07,22.67,51.13,12.07
05/26/2023 13:24:07,22.75,51.24,12.18
05/26/2023 13:29:07,22.70,51.58,12.24
05/26/2023 13:34:07,22.80,52.40,12.57
05/26/2023 13:39:07,22.97,51.67,12.51
05/26/2023 13:44:07,23.07,50.27,12.18
05/26/2023 13:49:07,23.22,49.19,11.99
