#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
40,08/26/2022 19:30:00,28.89,62.83,21.12
41,08/26/2022 20:00:00,28.11,68.79,21.86
42,08/26/2022 20:30:00,27.05,73.42,21.91
43,08/26/2022 21:00:00,25.97,79.24,22.13
44,08/26/2022 21:30:00,26.16,78.21,22.09
45,08/26/2022 22:00:00,25.99,80.41,22.39
46,08/26/2022 22:30:00,26.04,81.18,22.59
47,08/26/2022 23:00:00,25.48,84.07,22.62
48,08/26/2022 23:30:00,25.12,86.14,22.66
49,08/27/2022 00:00:00,24.87,88.07,22.79
50,08/27/2022 00:30:00,24.79,88.55,22.80
51,08/27/2022 01:00:00,24.58,89.59,22.78
52,08/27/2022 01:30:00,24.17,91.34,22.70
53,08/27/2022 02:00:00,23.90,92.35,22.62
54,08/27/2022 02:30:00,23.69,93.09,22.53
55,08/27/2022 03:00:00,23.54,93.47,22.45
56,08/27/2022 03:30:00,23.45,93.53,22.38
57,08/27/2022 04:00:00,23.29,93.65,22.24
58,08/27/2022 04:30:00,23.54,92.41,22.26
59,08/27/2022 05:00:00,23.14,94.05,22.16
60,08/27/2022 05:30:00,22.97,95.17,22.18
61,08/27/2022 06:00:00,22.90,95.08,22.09
62,08/27/2022 06:30:00,22.61,95.60,21.90
63,08/27/2022 07:00:00,22.37,95.83,21.70
64,08/27/2022 07:30:00,22.60,95.06,21.79
65,08/27/2022 08:00:00,22.91,94.68,22.04
66,08/27/2022 08:30:00,24.45,89.84,22.70
67,08/27/2022 09:00:00,24.76,88.46,22.75
68,08/27/2022 09:30:00,26.10,84.07,23.23
69,08/27/2022 10:00:00,27.52,78.42,23.45
70,08/27/2022 10:30:00,28.63,74.28,23.63
71,08/27/2022 11:00:00,29.09,70.83,23.28
72,08/27/2022 11:30:00,30.45,63.60,22.79
73,08/27/2022 12:00:00,29.70,64.19,22.23
74,08/27/2022 12:30:00,31.49,58.68,22.44
75,08/27/2022 13:00:00,30.98,57.40,21.60
76,08/27/2022 13:30:00,29.49,65.21,22.30
77,08/27/2022 14:00:00,28.60,63.38,20.99
78,08/27/2022 14:30:00,30.20,61.34,21.96
79,08/27/2022 15:00:00,31.80,53.84,21.31
80,08/27/2022 15:30:00,32.08,52.02,21.01
81,08/27/2022 16:00:00,32.40,52.19,21.36
82,08/27/2022 16:30:00,32.22,51.09,20.84
83,08/27/2022 17:00:00,32.40,50.36,20.78
84,08/27/2022 17:30:00,32.37,52.31,21.37
85,08/27/2022 18:00:00,31.46,55.63,21.54
86,08/27/2022 18:30:00,30.70,59.77,22.01
87,08/27/2022 19:00:00,30.61,60.65,22.16
88,08/27/2022 19:30:00,27.22,85.85,24.67
89,08/27/2022 20:00:00,25.45,90.46,23.80
90,08/27/2022 20:30:00,24.79,88.17,22.73
91,08/27/2022 21:00:00,24.97,91.63,23.54
92,08/27/2022 21:30:00,23.40,90.68,21.82
93,08/27/2022 22:00:00,23.27,95.74,22.58
94,08/27/2022 22:30:00,23.51,92.86,22.31
95,08/27/2022 23:00:00,23.35,96.30,22.75
96,08/27/2022 23:30:00,23.59,97.32,23.17
97,08/28/2022 00:00:00,23.65,97.08,23.19
98,08/28/2022 00:30:00,23.71,94.07,22.73
99,08/28/2022 01:00:00,23.29,93.81,22.27
100,08/28/2022 01:30:00,23.05,93.65,22.00
101,08/28/2022 02:00:00,22.66,96.11,22.04
102,08/28/2022 02:30:00,22.65,95.08,21.85
103,08/28/2022 03:00:00,22.47,95.61,21.76
104,08/28/2022 03:30:00,22.37,96.39,21.80
105,08/28/2022 04:00:00,22.20,97.04,21.73
106,08/28/2022 04:30:00,22.03,97.62,21.66
107,08/28/2022 05:00:00,21.94,97.37,21.53
108,08/28/2022 05:30:00,21.82,97.69,21.47
109,08/28/2022 06:00:00,21.65,98.21,21.38
110,08/28/2022 06:30:00,21.79,97.56,21.42
111,08/28/2022 07:00:00,21.60,97.79,21.26
112,08/28/2022 07:30:00,21.70,97.29,21.28
113,08/28/2022 08:00:00,22.33,95.44,21.59
114,08/28/2022 08:30:00,23.97,90.34,22.32
115,08/28/2022 09:00:00,25.24,85.81,22.73
116,08/28/2022 09:30:00,25.87,84.13,23.01
117,08/28/2022 10:00:00,25.97,84.53,23.19
118,08/28/2022 10:30:00,27.31,79.21,23.42
119,08/28/2022 11:00:00,28.04,73.78,22.95
120,08/28/2022 11:30:00,28.64,70.87,22.86
121,08/28/2022 12:00:00,29.82,65.32,22.64
122,08/28/2022 12:30:00,31.55,57.70,22.22
123,08/28/2022 13:00:00,31.27,55.29,21.26
124,08/28/2022 13:30:00,32.32,51.53,21.08
125,08/28/2022 14:00:00,30.69,57.10,21.25
126,08/28/2022 14:30:00,31.69,51.82,20.59
127,08/28/2022 15:00:00,31.75,49.21,19.81
128,08/28/2022 15:30:00,32.27,46.33,19.31
129,08/28/2022 16:00:00,32.35,46.01,19.27
130,08/28/2022 16:30:00,32.54,47.52,19.96
131,08/28/2022 17:00:00,31.05,52.29,20.15
132,08/28/2022 17:30:00,31.95,50.36,20.36
133,08/28/2022 18:00:00,31.14,53.69,20.66
134,08/28/2022 18:30:00,30.96,53.61,20.47
135,08/28/2022 19:00:00,30.22,57.62,20.95
136,08/28/2022 19:30:00,29.36,61.45,21.20
137,08/28/2022 20:00:00,28.53,63.96,21.06
138,08/28/2022 20:30:00,27.53,67.90,21.09
139,08/28/2022 21:00:00,26.52,72.83,21.27
140,08/28/2022 21:30:00,26.03,77.03,21.71
141,08/28/2022 22:00:00,25.65,77.07,21.36
142,08/28/2022 22:30:00,25.10,81.11,21.66
143,08/28/2022 23:00:00,24.57,83.38,21.59
144,08/28/2022 23:30:00,24.10,86.00,21.64
145,08/29/2022 00:00:00,23.62,88.13,21.57
146,08/29/2022 00:30:00,23.53,88.49,21.54
147,08/29/2022 01:00:00,23.15,90.31,21.51
148,08/29/2022 01:30:00,23.62,87.97,21.54
149,08/29/2022 02:00:00,23.62,87.29,21.41
150,08/29/2022 02:30:00,22.97,89.85,21.24
151,08/29/2022 03:00:00,22.81,90.16,21.14
152,08/29/2022 03:30:00,22.37,91.85,21.01
153,08/29/2022 04:00:00,22.21,91.94,20.86
154,08/29/2022 04:30:00,22.18,91.87,20.82
155,08/29/2022 05:00:00,22.05,92.26,20.76
156,08/29/2022 05:30:00,21.77,93.59,20.72
157,08/29/2022 06:00:00,21.60,94.41,20.69
158,08/29/2022 06:30:00,21.55,95.09,20.76
159,08/29/2022 07:00:00,21.73,94.84,20.89
160,08/29/2022 07:30:00,21.90,94.28,20.97
161,08/29/2022 08:00:00,22.69,91.74,21.31
162,08/29/2022 08:30:00,24.34,85.93,21.87
163,08/29/2022 09:00:00,25.37,82.19,22.14
164,08/29/2022 09:30:00,26.40,78.94,22.48
165,08/29/2022 10:00:00,27.65,73.29,22.46
166,08/29/2022 10:30:00,28.14,70.62,22.32
167,08/29/2022 11:00:00,27.61,71.40,22.00
168,08/29/2022 11:30:00,28.42,68.46,22.08
169,08/29/2022 12:00:00,29.96,61.77,21.85
170,08/29/2022 12:30:00,30.15,58.53,21.14
171,08/29/2022 13:00:00,31.10,53.55,20.58
172,08/29/2022 13:30:00,29.79,59.40,21.05
173,08/29/2022 14:00:00,32.03,52.52,21.12
174,08/29/2022 14:30:00,31.83,52.07,20.80
175,08/29/2022 15:00:00,32.22,50.88,20.78
176,08/29/2022 15:30:00,32.31,47.78,19.84
177,08/29/2022 16:00:00,32.28,52.55,21.36
178,08/29/2022 16:30:00,32.83,48.83,20.67
179,08/29/2022 17:00:00,31.95,50.14,20.29
180,08/29/2022 17:30:00,31.72,51.13,20.40
181,08/29/2022 18:00:00,31.99,49.57,20.15
182,08/29/2022 18:30:00,32.18,49.36,20.25
183,08/29/2022 19:00:00,31.11,53.78,20.66
184,08/29/2022 19:30:00,30.41,56.45,20.80
185,08/29/2022 20:00:00,29.27,63.13,21.55
186,08/29/2022 20:30:00,28.00,68.45,21.67
187,08/29/2022 21:00:00,27.66,70.16,21.75
188,08/29/2022 21:30:00,26.66,75.55,22.01
189,08/29/2022 22:00:00,26.23,76.98,21.90
190,08/29/2022 22:30:00,25.68,80.25,22.05
191,08/29/2022 23:00:00,25.30,82.69,22.17
192,08/29/2022 23:30:00,24.78,85.33,22.18
193,08/30/2022 00:00:00,24.43,87.11,22.17
194,08/30/2022 00:30:00,24.26,87.83,22.14
195,08/30/2022 01:00:00,23.99,88.90,22.07
196,08/30/2022 01:30:00,23.76,90.62,22.17
197,08/30/2022 02:00:00,23.53,91.18,22.04
198,08/30/2022 02:30:00,23.38,91.81,22.00
199,08/30/2022 03:00:00,22.98,93.58,21.92
200,08/30/2022 03:30:00,22.95,93.05,21.79
201,08/30/2022 04:00:00,23.06,92.34,21.77
202,08/30/2022 04:30:00,22.91,92.05,21.57
203,08/30/2022 05:00:00,22.91,91.77,21.52
204,08/30/2022 05:30:00,22.50,92.61,21.27
205,08/30/2022 06:00:00,22.38,93.50,21.31
206,08/30/2022 06:30:00,22.43,93.19,21.31
207,08/30/2022 07:00:00,22.54,93.26,21.43
208,08/30/2022 07:30:00,22.76,91.98,21.41
209,08/30/2022 08:00:00,22.65,92.07,21.32
210,08/30/2022 08:30:00,22.84,91.17,21.35
211,08/30/2022 09:00:00,23.47,88.05,21.41
212,08/30/2022 09:30:00,24.32,84.95,21.66
213,08/30/2022 10:00:00,25.39,80.06,21.73
214,08/30/2022 10:30:00,26.08,77.27,21.82
215,08/30/2022 11:00:00,27.53,72.07,22.07
216,08/30/2022 11:30:00,29.89,63.61,22.26
217,08/30/2022 12:00:00,29.49,63.60,21.89
218,08/30/2022 12:30:00,31.21,58.76,22.20
219,08/30/2022 13:00:00,31.04,59.61,22.27
220,08/30/2022 13:30:00,30.41,60.69,21.99
221,08/30/2022 14:00:00,32.24,55.23,22.14
222,08/30/2022 14:30:00,31.16,58.16,21.99
223,08/30/2022 15:00:00,30.44,60.79,22.03
224,08/30/2022 15:30:00,30.64,58.83,21.69
225,08/30/2022 16:00:00,30.40,61.33,22.15
226,08/30/2022 16:30:00,23.41,89.47,21.61
227,08/30/2022 17:00:00,22.84,97.14,22.39
228,08/30/2022 17:30:00,23.09,96.53,22.54
229,08/30/2022 18:00:00,22.82,97.74,22.47
230,08/30/2022 18:30:00,22.97,97.14,22.52
231,08/30/2022 19:00:00,23.11,95.91,22.45
232,08/30/2022 19:30:00,23.39,96.39,22.81
233,08/30/2022 20:00:00,23.18,97.07,22.72
234,08/30/2022 20:30:00,22.97,97.87,22.65
235,08/30/2022 21:00:00,22.90,98.45,22.67
236,08/30/2022 21:30:00,22.90,97.40,22.49
237,08/30/2022 22:00:00,22.67,98.68,22.48
238,08/30/2022 22:30:00,22.70,98.45,22.48
239,08/30/2022 23:00:00,22.66,98.32,22.41
240,08/30/2022 23:30:00,22.79,98.20,22.52
241,08/31/2022 00:00:00,22.70,98.12,22.42
242,08/31/2022 00:30:00,22.56,98.42,22.33
243,08/31/2022 01:00:00,22.50,98.40,22.26
244,08/31/2022 01:30:00,22.42,98.48,22.20
245,08/31/2022 02:00:00,22.29,98.55,22.09
246,08/31/2022 02:30:00,22.32,99.01,22.18
247,08/31/2022 03:00:00,22.32,99.39,22.25
248,08/31/2022 03:30:00,22.36,99.04,22.23
249,08/31/2022 04:00:00,22.43,98.73,22.25
250,08/31/2022 04:30:00,22.53,98.59,22.33
251,08/31/2022 05:00:00,22.50,98.32,22.25
252,08/31/2022 05:30:00,22.43,98.02,22.14
253,08/31/2022 06:00:00,22.18,98.22,21.91
254,08/31/2022 06:30:00,21.97,98.84,21.81
255,08/31/2022 07:00:00,21.76,99.01,21.63
256,08/31/2022 07:30:00,21.78,98.95,21.64
257,08/31/2022 08:00:00,22.18,98.14,21.90
258,08/31/2022 08:30:00,23.20,93.98,22.20
259,08/31/2022 09:00:00,24.29,90.22,22.61
260,08/31/2022 09:30:00,24.83,86.83,22.51
261,08/31/2022 10:00:00,25.86,81.64,22.50
262,08/31/2022 10:30:00,27.30,73.71,22.22
263,08/31/2022 11:00:00,28.10,68.44,21.76
264,08/31/2022 11:30:00,29.21,66.32,22.31
265,08/31/2022 12:00:00,30.02,60.48,21.56
266,08/31/2022 12:30:00,30.19,58.77,21.25
267,08/31/2022 13:00:00,31.20,53.39,20.62
268,08/31/2022 13:30:00,31.85,46.87,19.12
269,08/31/2022 14:00:00,31.69,45.32,18.43
270,08/31/2022 14:30:00,32.23,42.16,17.76
271,08/31/2022 15:00:00,32.47,38.78,16.66
272,08/31/2022 15:30:00,31.99,36.44,15.26
273,08/31/2022 16:00:00,32.48,37.45,16.12
274,08/31/2022 16:30:00,31.54,37.00,15.10
275,08/31/2022 17:00:00,31.27,35.12,14.05
276,08/31/2022 17:30:00,31.42,36.19,14.65
277,08/31/2022 18:00:00,31.37,36.51,14.74
278,08/31/2022 18:30:00,30.86,35.96,14.06
279,08/31/2022 19:00:00,29.48,40.98,14.86
280,08/31/2022 19:30:00,28.48,45.65,15.64
281,08/31/2022 20:00:00,26.69,51.29,15.82
282,08/31/2022 20:30:00,25.81,52.97,15.52
283,08/31/2022 21:00:00,25.23,53.34,15.09
284,08/31/2022 21:30:00,24.78,54.78,15.09
285,08/31/2022 22:00:00,24.14,58.10,15.41
286,08/31/2022 22:30:00,23.36,63.07,15.95
287,08/31/2022 23:00:00,22.91,67.89,16.68
288,08/31/2022 23:30:00,21.97,71.63,16.64
289,09/01/2022 00:00:00,22.04,72.07,16.79
290,09/01/2022 00:30:00,21.68,73.46,16.75
291,09/01/2022 01:00:00,21.13,76.31,16.82
292,09/01/2022 01:30:00,20.85,78.04,16.90
293,09/01/2022 02:00:00,20.80,78.25,16.90
294,09/01/2022 02:30:00,20.56,80.43,17.09
295,09/01/2022 03:00:00,20.39,81.70,17.17
296,09/01/2022 03:30:00,20.22,82.98,17.26
297,09/01/2022 04:00:00,20.25,83.21,17.33
298,09/01/2022 04:30:00,20.09,82.47,17.03
299,09/01/2022 05:00:00,19.50,86.44,17.19
300,09/01/2022 05:30:00,19.82,83.23,16.91
301,09/01/2022 06:00:00,19.99,82.10,16.86
302,09/01/2022 06:30:00,19.48,85.07,16.93
303,09/01/2022 07:00:00,19.20,86.49,16.91
304,09/01/2022 07:30:00,19.62,84.72,17.00
305,09/01/2022 08:00:00,20.30,83.67,17.47
306,09/01/2022 08:30:00,22.58,74.82,17.91
307,09/01/2022 09:00:00,24.45,69.93,18.63
308,09/01/2022 09:30:00,25.72,65.63,18.82
309,09/01/2022 10:00:00,26.61,63.86,19.22
310,09/01/2022 10:30:00,28.17,58.20,19.20
311,09/01/2022 11:00:00,29.52,55.89,19.81
312,09/01/2022 11:30:00,30.08,54.39,19.89
313,09/01/2022 12:00:00,31.64,52.11,20.63
314,09/01/2022 12:30:00,32.58,49.22,20.57
315,09/01/2022 13:00:00,32.48,47.30,19.84
316,09/01/2022 13:30:00,32.97,46.04,19.84
317,09/01/2022 14:00:00,32.46,47.63,19.93
318,09/01/2022 14:30:00,33.30,45.57,19.98
319,09/01/2022 15:00:00,33.83,43.52,19.72
320,09/01/2022 15:30:00,33.12,43.12,18.92
321,09/01/2022 16:00:00,32.99,44.33,19.25
322,09/01/2022 16:30:00,33.08,42.16,18.53
323,09/01/2022 17:00:00,33.67,43.23,19.46
324,09/01/2022 17:30:00,31.76,50.89,20.37
325,09/01/2022 18:00:00,32.58,48.67,20.39
326,09/01/2022 18:30:00,31.05,53.45,20.50
327,09/01/2022 19:00:00,30.30,57.55,21.01
328,09/01/2022 19:30:00,29.38,61.74,21.30
329,09/01/2022 20:00:00,28.79,65.59,21.73
330,09/01/2022 20:30:00,27.87,69.91,21.90
331,09/01/2022 21:00:00,27.26,70.52,21.46
332,09/01/2022 21:30:00,26.69,72.33,21.32
333,09/01/2022 22:00:00,26.21,75.77,21.62
334,09/01/2022 22:30:00,25.57,80.05,21.90
335,09/01/2022 23:00:00,25.14,83.01,22.08
336,09/01/2022 23:30:00,24.99,84.26,22.17
337,09/02/2022 00:00:00,24.66,86.03,22.20
338,09/02/2022 00:30:00,24.41,87.05,22.14
339,09/02/2022 01:00:00,24.35,87.79,22.23
340,09/02/2022 01:30:00,24.29,88.77,22.35
341,09/02/2022 02:00:00,24.13,89.46,22.31
342,09/02/2022 02:30:00,23.83,88.67,21.87
343,09/02/2022 03:00:00,23.54,89.36,21.71
344,09/02/2022 03:30:00,23.21,90.21,21.54
345,09/02/2022 04:00:00,23.28,89.17,21.42
346,09/02/2022 04:30:00,22.96,90.24,21.30
347,09/02/2022 05:00:00,22.61,91.09,21.11
348,09/02/2022 05:30:00,22.18,93.19,21.05
349,09/02/2022 06:00:00,22.14,92.66,20.93
350,09/02/2022 06:30:00,22.04,93.76,21.01
351,09/02/2022 07:00:00,22.37,93.66,21.33
352,09/02/2022 07:30:00,22.43,93.47,21.36
353,09/02/2022 08:00:00,22.79,91.76,21.41
354,09/02/2022 08:30:00,23.05,90.13,21.37
355,09/02/2022 09:00:00,24.55,83.67,21.63
356,09/02/2022 09:30:00,24.19,83.85,21.32
357,09/02/2022 10:00:00,25.18,76.14,20.70
358,09/02/2022 10:30:00,26.85,67.88,20.45
359,09/02/2022 11:00:00,27.76,62.83,20.06
360,09/02/2022 11:30:00,28.49,57.38,19.28
361,09/02/2022 12:00:00,29.70,57.35,20.39
362,09/02/2022 12:30:00,29.72,56.41,20.14
363,09/02/2022 13:00:00,29.64,57.13,20.28
364,09/02/2022 13:30:00,29.61,58.68,20.68
365,09/02/2022 14:00:00,29.54,58.56,20.59
366,09/02/2022 14:30:00,30.27,57.39,20.94
367,09/02/2022 15:00:00,30.46,55.20,20.48
368,09/02/2022 15:30:00,30.21,58.48,21.19
369,09/02/2022 16:00:00,29.35,59.31,20.61
370,09/02/2022 16:30:00,28.40,63.06,20.71
371,09/02/2022 17:00:00,25.64,78.46,21.64
372,09/02/2022 17:30:00,25.80,76.27,21.33
373,09/02/2022 18:00:00,25.66,79.64,21.91
374,09/02/2022 18:30:00,23.94,93.74,22.90
375,09/02/2022 19:00:00,24.15,91.40,22.69
376,09/02/2022 19:30:00,24.13,91.77,22.74
377,09/02/2022 20:00:00,24.14,92.69,22.91
378,09/02/2022 20:30:00,24.15,93.52,23.07
379,09/02/2022 21:00:00,23.97,94.04,22.98
380,09/02/2022 21:30:00,24.01,93.15,22.87
381,09/02/2022 22:00:00,23.95,92.48,22.68
382,09/02/2022 22:30:00,23.70,92.03,22.36
383,09/02/2022 23:00:00,23.64,92.92,22.45
384,09/02/2022 23:30:00,23.44,93.32,22.33
385,09/03/2022 00:00:00,23.47,93.20,22.34
386,09/03/2022 00:30:00,23.28,92.97,22.11
387,09/03/2022 01:00:00,23.31,91.79,21.93
388,09/03/2022 01:30:00,23.31,91.78,21.93
389,09/03/2022 02:00:00,23.17,92.48,21.92
390,09/03/2022 02:30:00,23.08,92.56,21.84
391,09/03/2022 03:00:00,23.18,91.83,21.81
392,09/03/2022 03:30:00,23.16,91.86,21.79
393,09/03/2022 04:00:00,22.92,92.65,21.69
394,09/03/2022 04:30:00,22.84,92.55,21.60
395,09/03/2022 05:00:00,22.72,92.86,21.54
396,09/03/2022 05:30:00,22.58,93.60,21.53
397,09/03/2022 06:00:00,22.57,93.68,21.53
398,09/03/2022 06:30:00,22.54,93.48,21.46
399,09/03/2022 07:00:00,22.42,93.87,21.42
400,09/03/2022 07:30:00,22.37,93.79,21.35
401,09/03/2022 08:00:00,22.36,93.82,21.34
402,09/03/2022 08:30:00,22.54,93.12,21.40
403,09/03/2022 09:00:00,22.73,92.28,21.44
404,09/03/2022 09:30:00,23.88,87.11,21.63
405,09/03/2022 10:00:00,24.98,82.43,21.80
406,09/03/2022 10:30:00,25.40,81.43,22.02
407,09/03/2022 11:00:00,25.93,78.77,21.99
408,09/03/2022 11:30:00,27.17,72.30,21.78
409,09/03/2022 12:00:00,28.35,66.88,21.63
410,09/03/2022 12:30:00,29.20,60.46,20.79
411,09/03/2022 13:00:00,28.89,60.90,20.61
412,09/03/2022 13:30:00,29.77,57.81,20.59
413,09/03/2022 14:00:00,29.44,59.55,20.76
414,09/03/2022 14:30:00,31.23,52.82,20.48
415,09/03/2022 15:00:00,31.65,51.30,20.39
416,09/03/2022 15:30:00,32.41,48.73,20.25
417,09/03/2022 16:00:00,30.33,53.55,19.87
418,09/03/2022 16:30:00,31.46,49.39,19.61
419,09/03/2022 17:00:00,29.80,57.59,20.56
420,09/03/2022 17:30:00,30.55,55.12,20.54
421,09/03/2022 18:00:00,29.82,57.35,20.51
422,09/03/2022 18:30:00,29.64,59.82,21.03
423,09/03/2022 19:00:00,29.11,61.41,20.95
424,09/03/2022 19:30:00,28.54,65.27,21.41
425,09/03/2022 20:00:00,27.65,69.81,21.66
426,09/03/2022 20:30:00,26.92,72.51,21.58
427,09/03/2022 21:00:00,26.28,76.89,21.93
428,09/03/2022 21:30:00,25.93,79.10,22.06
429,09/03/2022 22:00:00,25.86,80.25,22.22
430,09/03/2022 22:30:00,25.02,82.56,21.87
431,09/03/2022 23:00:00,24.64,83.97,21.78
432,09/03/2022 23:30:00,24.20,85.95,21.73
433,09/04/2022 00:00:00,23.96,86.00,21.50
434,09/04/2022 00:30:00,23.75,86.69,21.43
435,09/04/2022 01:00:00,23.47,88.20,21.44
436,09/04/2022 01:30:00,23.43,88.79,21.50
437,09/04/2022 02:00:00,23.21,89.10,21.34
438,09/04/2022 02:30:00,23.06,90.00,21.35
439,09/04/2022 03:00:00,23.08,90.35,21.44
440,09/04/2022 03:30:00,23.05,91.24,21.57
441,09/04/2022 04:00:00,23.12,91.24,21.64
442,09/04/2022 04:30:00,23.22,91.36,21.76
443,09/04/2022 05:00:00,23.24,91.50,21.81
444,09/04/2022 05:30:00,23.16,91.83,21.79
445,09/04/2022 06:00:00,23.35,91.23,21.86
446,09/04/2022 06:30:00,23.22,91.91,21.86
447,09/04/2022 07:00:00,23.23,91.67,21.82
448,09/04/2022 07:30:00,23.07,92.37,21.79
449,09/04/2022 08:00:00,23.08,92.25,21.78
450,09/04/2022 08:30:00,23.10,92.40,21.83
451,09/04/2022 09:00:00,23.13,92.67,21.91
452,09/04/2022 09:30:00,23.59,91.15,22.09
453,09/04/2022 10:00:00,24.24,88.15,22.18
454,09/04/2022 10:30:00,24.66,88.32,22.63
455,09/04/2022 11:00:00,25.38,85.17,22.74
456,09/04/2022 11:30:00,26.06,79.29,22.22
457,09/04/2022 12:00:00,27.75,73.04,22.51
458,09/04/2022 12:30:00,28.35,69.11,22.17
459,09/04/2022 13:00:00,26.56,79.48,22.75
460,09/04/2022 13:30:00,26.39,79.46,22.58
461,09/04/2022 14:00:00,25.12,86.83,22.79
462,09/04/2022 14:30:00,24.63,92.13,23.30
463,09/04/2022 15:00:00,24.23,95.11,23.42
464,09/04/2022 15:30:00,24.70,94.10,23.71
465,09/04/2022 16:00:00,24.44,94.50,23.53
466,09/04/2022 16:30:00,24.74,94.51,23.83
467,09/04/2022 17:00:00,25.08,92.38,23.79
468,09/04/2022 17:30:00,25.33,92.45,24.05
469,09/04/2022 18:00:00,24.78,91.03,23.25
470,09/04/2022 18:30:00,24.85,92.95,23.66
471,09/04/2022 19:00:00,24.69,92.25,23.37
472,09/04/2022 19:30:00,23.92,92.57,22.68
473,09/04/2022 20:00:00,23.31,95.96,22.66
474,09/04/2022 20:30:00,22.98,95.74,22.29
475,09/04/2022 21:00:00,22.84,96.07,22.21
476,09/04/2022 21:30:00,22.79,96.71,22.27
477,09/04/2022 22:00:00,22.69,97.04,22.23
478,09/04/2022 22:30:00,22.69,98.06,22.40
479,09/04/2022 23:00:00,22.29,98.14,22.02
480,09/04/2022 23:30:00,22.32,97.44,21.92
481,09/05/2022 00:00:00,22.21,97.50,21.82
482,09/05/2022 00:30:00,22.04,97.59,21.67
483,09/05/2022 01:00:00,21.93,98.43,21.70
484,09/05/2022 01:30:00,22.07,98.38,21.83
485,09/05/2022 02:00:00,22.11,99.07,21.99
486,09/05/2022 02:30:00,22.19,98.44,21.96
487,09/05/2022 03:00:00,22.12,98.63,21.93
488,09/05/2022 03:30:00,22.08,98.41,21.85
489,09/05/2022 04:00:00,22.07,98.43,21.84
490,09/05/2022 04:30:00,22.05,98.29,21.80
491,09/05/2022 05:00:00,22.13,98.51,21.92
492,09/05/2022 05:30:00,22.20,98.30,21.95
493,09/05/2022 06:00:00,22.24,98.30,21.99
494,09/05/2022 06:30:00,22.31,98.07,22.02
495,09/05/2022 07:00:00,22.40,98.09,22.12
496,09/05/2022 07:30:00,22.41,98.35,22.17
497,09/05/2022 08:00:00,22.49,97.82,22.16
498,09/05/2022 08:30:00,22.71,97.52,22.33
499,09/05/2022 09:00:00,22.69,97.89,22.37
500,09/05/2022 09:30:00,23.24,96.44,22.67
501,09/05/2022 10:00:00,23.41,95.42,22.67
502,09/05/2022 10:30:00,24.13,94.22,23.17
503,09/05/2022 11:00:00,25.51,85.98,23.02
504,09/05/2022 11:30:00,25.78,82.42,22.59
505,09/05/2022 12:00:00,25.58,84.13,22.73
506,09/05/2022 12:30:00,26.45,79.53,22.65
507,09/05/2022 13:00:00,26.92,78.49,22.89
508,09/05/2022 13:30:00,27.59,73.99,22.56
509,09/05/2022 14:00:00,27.67,73.64,22.56
510,09/05/2022 14:30:00,30.05,62.62,22.16
511,09/05/2022 15:00:00,29.78,60.23,21.27
512,09/05/2022 15:30:00,30.39,58.46,21.35
513,09/05/2022 16:00:00,29.88,58.94,21.01
514,09/05/2022 16:30:00,29.23,63.73,21.68
