#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
397,09/02/2022 00:00:00,24.36,87.50,22.18
398,09/02/2022 00:30:00,24.49,87.46,22.30
399,09/02/2022 01:00:00,24.28,88.69,22.32
400,09/02/2022 01:30:00,24.24,89.68,22.46
401,09/02/2022 02:00:00,24.18,90.03,22.47
402,09/02/2022 02:30:00,23.70,90.08,22.00
403,09/02/2022 03:00:00,23.35,90.20,21.68
404,09/02/2022 03:30:00,23.18,90.68,21.61
405,09/02/2022 04:00:00,23.14,90.34,21.50
406,09/02/2022 04:30:00,22.84,90.87,21.30
407,09/02/2022 05:00:00,22.50,92.36,21.23
408,09/02/2022 05:30:00,22.50,91.76,21.12
409,09/02/2022 06:00:00,22.29,92.89,21.12
410,09/02/2022 06:30:00,22.24,94.20,21.29
411,09/02/2022 07:00:00,22.42,94.48,21.52
412,09/02/2022 07:30:00,22.48,94.09,21.51
413,09/02/2022 08:00:00,22.79,92.38,21.52
414,09/02/2022 08:30:00,23.32,89.72,21.57
415,09/02/2022 09:00:00,24.20,85.13,21.57
416,09/02/2022 09:30:00,24.49,82.62,21.37
417,09/02/2022 10:00:00,25.04,76.12,20.56
418,09/02/2022 10:30:00,27.36,64.69,20.14
419,09/02/2022 11:00:00,28.19,58.37,19.27
420,09/02/2022 11:30:00,29.64,56.36,20.06
421,09/02/2022 12:00:00,28.67,58.94,19.87
422,09/02/2022 12:30:00,30.34,53.19,19.77
423,09/02/2022 13:00:00,29.77,56.62,20.25
424,09/02/2022 13:30:00,29.75,56.02,20.06
425,09/02/2022 14:00:00,30.33,56.23,20.66
426,09/02/2022 14:30:00,30.32,57.16,20.91
427,09/02/2022 15:00:00,31.26,54.51,21.02
428,09/02/2022 15:30:00,30.33,60.36,21.82
429,09/02/2022 16:00:00,29.00,61.82,20.96
430,09/02/2022 16:30:00,28.15,65.72,21.15
431,09/02/2022 17:00:00,25.09,81.31,21.69
432,09/02/2022 17:30:00,26.28,75.99,21.74
433,09/02/2022 18:00:00,24.44,84.68,21.72
434,09/02/2022 18:30:00,23.47,93.37,22.37
435,09/02/2022 19:00:00,24.04,92.18,22.72
436,09/02/2022 19:30:00,23.61,94.02,22.62
437,09/02/2022 20:00:00,23.85,94.62,22.96
438,09/02/2022 20:30:00,23.72,95.19,22.94
439,09/02/2022 21:00:00,23.84,93.63,22.78
440,09/02/2022 21:30:00,24.04,94.06,23.06
441,09/02/2022 22:00:00,23.77,93.51,22.70
442,09/02/2022 22:30:00,23.71,92.92,22.53
443,09/02/2022 23:00:00,23.49,92.92,22.30
444,09/02/2022 23:30:00,23.34,93.64,22.28
445,09/03/2022 00:00:00,23.25,93.49,22.17
446,09/03/2022 00:30:00,23.14,93.56,22.07
447,09/03/2022 01:00:00,23.10,93.97,22.10
448,09/03/2022 01:30:00,23.18,93.15,22.05
449,09/03/2022 02:00:00,23.16,92.97,21.99
450,09/03/2022 02:30:00,23.07,93.45,21.98
451,09/03/2022 03:00:00,22.97,93.52,21.90
452,09/03/2022 03:30:00,22.94,94.03,21.95
453,09/03/2022 04:00:00,22.78,93.89,21.77
454,09/03/2022 04:30:00,22.72,93.83,21.71
455,09/03/2022 05:00:00,22.55,94.38,21.63
456,09/03/2022 05:30:00,22.44,95.14,21.66
457,09/03/2022 06:00:00,22.39,95.30,21.63
458,09/03/2022 06:30:00,22.35,95.23,21.58
459,09/03/2022 07:00:00,22.24,95.58,21.53
460,09/03/2022 07:30:00,22.22,95.57,21.51
461,09/03/2022 08:00:00,22.24,95.35,21.49
462,09/03/2022 08:30:00,22.46,94.36,21.53
463,09/03/2022 09:00:00,22.75,92.95,21.57
464,09/03/2022 09:30:00,24.89,83.07,21.85
465,09/03/2022 10:00:00,26.26,77.53,22.05
466,09/03/2022 10:30:00,25.75,79.57,21.97
467,09/03/2022 11:00:00,26.67,76.86,22.30
468,09/03/2022 11:30:00,28.17,68.43,21.83
469,09/03/2022 12:00:00,29.19,65.24,22.02
470,09/03/2022 12:30:00,29.47,61.54,21.33
471,09/03/2022 13:00:00,29.07,59.98,20.54
472,09/03/2022 13:30:00,29.65,60.09,21.11
473,09/03/2022 14:00:00,31.39,54.79,21.22
474,09/03/2022 14:30:00,31.76,52.16,20.77
475,09/03/2022 15:00:00,31.76,51.59,20.59
476,09/03/2022 15:30:00,31.46,50.54,19.98
477,09/03/2022 16:00:00,32.08,49.03,20.05
478,09/03/2022 16:30:00,32.34,47.42,19.75
479,09/03/2022 17:00:00,31.09,53.61,20.59
480,09/03/2022 17:30:00,32.81,50.73,21.27
481,09/03/2022 18:00:00,29.66,58.65,20.72
482,09/03/2022 18:30:00,29.75,59.83,21.13
483,09/03/2022 19:00:00,30.07,57.02,20.64
484,09/03/2022 19:30:00,28.39,64.79,21.14
485,09/03/2022 20:00:00,27.78,68.46,21.46
486,09/03/2022 20:30:00,26.92,72.98,21.69
487,09/03/2022 21:00:00,26.53,75.64,21.90
488,09/03/2022 21:30:00,26.41,76.83,22.04
489,09/03/2022 22:00:00,25.72,80.59,22.15
490,09/03/2022 22:30:00,25.06,82.38,21.88
491,09/03/2022 23:00:00,24.55,84.54,21.80
492,09/03/2022 23:30:00,24.09,86.34,21.69
493,09/04/2022 00:00:00,23.82,86.63,21.48
494,09/04/2022 00:30:00,23.59,87.93,21.50
495,09/04/2022 01:00:00,23.26,89.78,21.52
496,09/04/2022 01:30:00,23.18,90.00,21.48
497,09/04/2022 02:00:00,23.13,90.03,21.43
498,09/04/2022 02:30:00,23.00,90.66,21.42
499,09/04/2022 03:00:00,23.06,91.19,21.57
500,09/04/2022 03:30:00,22.92,92.00,21.58
501,09/04/2022 04:00:00,23.09,92.22,21.79
502,09/04/2022 04:30:00,23.06,92.40,21.78
503,09/04/2022 05:00:00,23.18,92.34,21.90
504,09/04/2022 05:30:00,23.20,92.13,21.88
505,09/04/2022 06:00:00,23.22,92.28,21.92
506,09/04/2022 06:30:00,23.17,92.40,21.90
507,09/04/2022 07:00:00,23.13,92.65,21.90
508,09/04/2022 07:30:00,23.05,93.04,21.89
509,09/04/2022 08:00:00,23.10,92.77,21.89
510,09/04/2022 08:30:00,23.16,92.58,21.92
511,09/04/2022 09:00:00,23.29,92.75,22.08
512,09/04/2022 09:30:00,23.84,91.16,22.34
513,09/04/2022 10:00:00,24.20,88.65,22.24
514,09/04/2022 10:30:00,24.82,86.47,22.43
