#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
113,08/27/2022 02:00:00,23.16,96.97,22.69
114,08/27/2022 02:30:00,22.94,97.22,22.50
115,08/27/2022 03:00:00,22.80,97.48,22.41
116,08/27/2022 03:30:00,22.70,97.51,22.32
117,08/27/2022 04:00:00,22.57,97.58,22.20
118,08/27/2022 04:30:00,22.50,97.79,22.16
119,08/27/2022 05:00:00,22.34,98.41,22.11
120,08/27/2022 05:30:00,22.22,98.49,22.00
121,08/27/2022 06:00:00,22.18,98.24,21.92
122,08/27/2022 06:30:00,22.04,98.34,21.79
123,08/27/2022 07:00:00,21.83,98.40,21.60
124,08/27/2022 07:30:00,21.76,98.26,21.50
125,08/27/2022 08:00:00,21.98,98.68,21.80
126,08/27/2022 08:30:00,22.37,98.95,22.23
127,08/27/2022 09:00:00,23.56,97.22,23.13
128,08/27/2022 09:30:00,24.83,91.32,23.35
129,08/27/2022 10:00:00,25.22,88.88,23.29
130,08/27/2022 10:30:00,25.98,84.86,23.27
131,08/27/2022 11:00:00,26.63,81.69,23.27
132,08/27/2022 11:30:00,27.71,75.98,23.12
133,08/27/2022 12:00:00,28.50,73.15,23.25
134,08/27/2022 12:30:00,29.49,66.25,22.56
135,08/27/2022 13:00:00,28.92,68.37,22.54
136,08/27/2022 13:30:00,29.12,69.44,22.98
137,08/27/2022 14:00:00,29.73,66.56,22.86
138,08/27/2022 14:30:00,31.74,59.52,22.91
139,08/27/2022 15:00:00,31.66,58.71,22.60
140,08/27/2022 15:30:00,31.75,57.00,22.21
141,08/27/2022 16:00:00,31.06,55.72,21.19
142,08/27/2022 16:30:00,31.35,57.62,22.01
143,08/27/2022 17:00:00,28.46,72.37,23.04
144,08/27/2022 17:30:00,27.81,77.79,23.60
145,08/27/2022 18:00:00,26.99,81.50,23.58
146,08/27/2022 18:30:00,26.24,85.11,23.57
147,08/27/2022 19:00:00,26.08,82.83,22.96
148,08/27/2022 19:30:00,26.36,85.16,23.70
149,08/27/2022 20:00:00,26.02,82.19,22.77
150,08/27/2022 20:30:00,24.74,88.52,22.74
151,08/27/2022 21:00:00,24.69,87.97,22.59
152,08/27/2022 21:30:00,23.69,91.39,22.23
153,08/27/2022 22:00:00,22.98,96.14,22.36
154,08/27/2022 22:30:00,22.97,96.90,22.48
155,08/27/2022 23:00:00,22.97,97.28,22.55
156,08/27/2022 23:30:00,22.95,97.81,22.61
157,08/28/2022 00:00:00,22.95,98.47,22.73
158,08/28/2022 00:30:00,23.59,93.48,22.51
159,08/28/2022 01:00:00,22.96,93.97,21.97
160,08/28/2022 01:30:00,22.37,96.66,21.84
161,08/28/2022 02:00:00,22.43,95.12,21.64
162,08/28/2022 02:30:00,22.18,97.15,21.73
163,08/28/2022 03:00:00,22.02,97.41,21.62
164,08/28/2022 03:30:00,21.76,97.52,21.38
165,08/28/2022 04:00:00,21.62,98.02,21.32
166,08/28/2022 04:30:00,21.45,98.36,21.21
167,08/28/2022 05:00:00,21.39,98.29,21.14
168,08/28/2022 05:30:00,21.28,98.69,21.09
169,08/28/2022 06:00:00,21.25,98.59,21.05
170,08/28/2022 06:30:00,21.17,98.40,20.93
171,08/28/2022 07:00:00,21.04,98.42,20.81
172,08/28/2022 07:30:00,21.00,98.66,20.81
173,08/28/2022 08:00:00,21.31,98.77,21.13
174,08/28/2022 08:30:00,22.02,98.56,21.81
175,08/28/2022 09:00:00,23.45,94.50,22.55
176,08/28/2022 09:30:00,24.53,90.50,22.90
177,08/28/2022 10:00:00,25.12,89.36,23.27
178,08/28/2022 10:30:00,25.79,86.75,23.44
179,08/28/2022 11:00:00,26.08,82.10,22.82
180,08/28/2022 11:30:00,26.79,79.61,23.00
181,08/28/2022 12:00:00,27.70,76.82,23.29
182,08/28/2022 12:30:00,28.17,72.59,22.81
183,08/28/2022 13:00:00,29.13,69.50,23.00
184,08/28/2022 13:30:00,28.02,69.96,22.05
185,08/28/2022 14:00:00,30.62,62.75,22.73
186,08/28/2022 14:30:00,30.92,58.58,21.88
187,08/28/2022 15:00:00,30.51,54.81,20.41
188,08/28/2022 15:30:00,31.24,55.37,21.25
189,08/28/2022 16:00:00,31.76,50.75,20.32
190,08/28/2022 16:30:00,32.22,52.82,21.39
191,08/28/2022 17:00:00,31.46,54.62,21.24
192,08/28/2022 17:30:00,31.85,51.40,20.61
193,08/28/2022 18:00:00,30.28,56.64,20.74
194,08/28/2022 18:30:00,29.14,62.52,21.27
195,08/28/2022 19:00:00,28.90,62.45,21.03
196,08/28/2022 19:30:00,27.79,67.46,21.23
197,08/28/2022 20:00:00,25.97,77.76,21.82
198,08/28/2022 20:30:00,24.83,82.67,21.70
199,08/28/2022 21:00:00,24.38,85.16,21.75
200,08/28/2022 21:30:00,23.91,86.36,21.52
201,08/28/2022 22:00:00,23.59,88.75,21.66
202,08/28/2022 22:30:00,23.25,90.89,21.71
203,08/28/2022 23:00:00,22.97,91.79,21.59
204,08/28/2022 23:30:00,22.72,93.03,21.57
205,08/29/2022 00:00:00,22.47,93.98,21.48
206,08/29/2022 00:30:00,22.27,94.62,21.40
207,08/29/2022 01:00:00,22.14,95.08,21.35
208,08/29/2022 01:30:00,22.23,96.24,21.63
209,08/29/2022 02:00:00,22.23,95.62,21.53
210,08/29/2022 02:30:00,22.04,95.46,21.31
211,08/29/2022 03:00:00,21.82,95.91,21.17
212,08/29/2022 03:30:00,21.55,96.71,21.04
213,08/29/2022 04:00:00,21.35,96.89,20.86
214,08/29/2022 04:30:00,21.23,96.89,20.75
215,08/29/2022 05:00:00,21.05,97.01,20.58
216,08/29/2022 05:30:00,20.90,97.00,20.43
217,08/29/2022 06:00:00,20.74,97.09,20.29
218,08/29/2022 06:30:00,20.70,97.90,20.38
219,08/29/2022 07:00:00,20.63,98.09,20.35
220,08/29/2022 07:30:00,20.66,98.24,20.40
221,08/29/2022 08:00:00,21.00,98.33,20.75
222,08/29/2022 08:30:00,21.58,98.06,21.29
223,08/29/2022 09:00:00,23.26,93.79,22.23
224,08/29/2022 09:30:00,24.58,89.35,22.74
225,08/29/2022 10:00:00,25.50,84.98,22.82
226,08/29/2022 10:30:00,26.61,78.81,22.65
227,08/29/2022 11:00:00,26.94,74.78,22.11
228,08/29/2022 11:30:00,27.46,73.94,22.43
229,08/29/2022 12:00:00,27.78,72.18,22.33
230,08/29/2022 12:30:00,28.87,64.93,21.64
231,08/29/2022 13:00:00,28.73,65.75,21.71
232,08/29/2022 13:30:00,29.51,64.50,22.14
233,08/29/2022 14:00:00,29.21,65.53,22.11
234,08/29/2022 14:30:00,30.85,55.94,21.06
235,08/29/2022 15:00:00,31.37,55.83,21.51
236,08/29/2022 15:30:00,30.35,54.54,20.18
237,08/29/2022 16:00:00,28.85,66.53,22.02
238,08/29/2022 16:30:00,31.41,55.02,21.31
239,08/29/2022 17:00:00,32.09,50.06,20.39
240,08/29/2022 17:30:00,31.68,52.16,20.69
241,08/29/2022 18:00:00,28.94,69.34,22.79
242,08/29/2022 18:30:00,28.43,69.02,22.22
243,08/29/2022 19:00:00,27.46,75.59,22.79
244,08/29/2022 19:30:00,26.56,80.67,23.00
245,08/29/2022 20:00:00,26.06,81.19,22.61
246,08/29/2022 20:30:00,25.28,83.89,22.38
247,08/29/2022 21:00:00,24.68,85.12,22.04
248,08/29/2022 21:30:00,26.30,78.40,22.26
249,08/29/2022 22:00:00,25.48,80.83,21.97
250,08/29/2022 22:30:00,24.38,86.32,21.97
251,08/29/2022 23:00:00,23.79,90.28,22.13
252,08/29/2022 23:30:00,23.39,92.35,22.11
253,08/30/2022 00:00:00,23.14,93.69,22.10
254,08/30/2022 00:30:00,22.90,95.15,22.11
255,08/30/2022 01:00:00,22.90,94.85,22.05
256,08/30/2022 01:30:00,23.10,94.38,22.18
257,08/30/2022 02:00:00,22.93,94.71,22.06
258,08/30/2022 02:30:00,22.82,94.67,21.95
259,08/30/2022 03:00:00,22.88,94.40,21.97
260,08/30/2022 03:30:00,22.69,94.80,21.84
261,08/30/2022 04:00:00,22.82,93.84,21.81
262,08/30/2022 04:30:00,22.73,93.79,21.71
263,08/30/2022 05:00:00,22.65,93.61,21.59
264,08/30/2022 05:30:00,22.32,94.63,21.44
265,08/30/2022 06:00:00,22.07,95.63,21.37
266,08/30/2022 06:30:00,21.87,95.97,21.22
267,08/30/2022 07:00:00,22.21,95.71,21.52
268,08/30/2022 07:30:00,22.33,94.56,21.44
269,08/30/2022 08:00:00,22.55,93.91,21.55
270,08/30/2022 08:30:00,22.81,92.37,21.54
271,08/30/2022 09:00:00,23.16,91.51,21.73
272,08/30/2022 09:30:00,23.68,89.44,21.87
273,08/30/2022 10:00:00,24.30,87.10,22.04
274,08/30/2022 10:30:00,25.22,82.46,22.05
275,08/30/2022 11:00:00,26.18,78.45,22.16
276,08/30/2022 11:30:00,26.91,76.18,22.38
277,08/30/2022 12:00:00,27.60,70.54,21.79
278,08/30/2022 12:30:00,28.69,70.38,22.79
279,08/30/2022 13:00:00,29.41,67.49,22.78
280,08/30/2022 13:30:00,28.86,67.10,22.17
281,08/30/2022 14:00:00,29.47,69.29,23.28
282,08/30/2022 14:30:00,30.27,66.86,23.45
283,08/30/2022 15:00:00,28.87,75.61,24.15
284,08/30/2022 15:30:00,25.69,90.10,23.98
285,08/30/2022 16:00:00,26.45,87.04,24.14
286,08/30/2022 16:30:00,23.21,92.40,21.93
287,08/30/2022 17:00:00,22.27,98.14,21.99
288,08/30/2022 17:30:00,22.37,98.17,22.10
289,08/30/2022 18:00:00,22.50,97.93,22.18
290,08/30/2022 18:30:00,22.55,98.00,22.25
291,08/30/2022 19:00:00,22.83,97.79,22.49
292,08/30/2022 19:30:00,22.92,97.97,22.61
293,08/30/2022 20:00:00,22.86,98.70,22.68
294,08/30/2022 20:30:00,22.55,99.09,22.43
295,08/30/2022 21:00:00,22.36,99.37,22.29
296,08/30/2022 21:30:00,22.23,99.49,22.18
297,08/30/2022 22:00:00,22.14,99.56,22.10
298,08/30/2022 22:30:00,22.11,99.77,22.11
299,08/30/2022 23:00:00,22.05,99.72,22.03
300,08/30/2022 23:30:00,22.07,100.00,22.10
301,08/31/2022 00:00:00,22.38,99.96,22.40
302,08/31/2022 00:30:00,22.22,99.75,22.21
303,08/31/2022 01:00:00,21.95,99.59,21.91
304,08/31/2022 01:30:00,21.87,100.00,21.90
305,08/31/2022 02:00:00,22.02,100.00,22.05
306,08/31/2022 02:30:00,22.35,99.86,22.36
307,08/31/2022 03:00:00,22.43,99.27,22.34
308,08/31/2022 03:30:00,22.35,99.85,22.35
309,08/31/2022 04:00:00,22.51,98.75,22.33
310,08/31/2022 04:30:00,22.54,99.00,22.41
311,08/31/2022 05:00:00,22.46,99.50,22.40
312,08/31/2022 05:30:00,22.17,99.78,22.16
313,08/31/2022 06:00:00,21.91,100.00,21.94
314,08/31/2022 06:30:00,21.55,100.00,21.58
315,08/31/2022 07:00:00,21.31,100.00,21.34
316,08/31/2022 07:30:00,21.20,100.00,21.23
317,08/31/2022 08:00:00,21.57,100.00,21.59
318,08/31/2022 08:30:00,22.07,99.31,21.99
319,08/31/2022 09:00:00,22.43,99.23,22.34
320,08/31/2022 09:30:00,23.07,96.43,22.50
321,08/31/2022 10:00:00,24.11,90.78,22.54
322,08/31/2022 10:30:00,24.87,87.54,22.69
323,08/31/2022 11:00:00,25.97,80.00,22.28
324,08/31/2022 11:30:00,26.93,72.02,21.48
325,08/31/2022 12:00:00,26.70,76.67,22.29
326,08/31/2022 12:30:00,27.07,77.87,22.90
327,08/31/2022 13:00:00,28.56,67.03,21.86
328,08/31/2022 13:30:00,28.93,60.39,20.51
329,08/31/2022 14:00:00,27.38,67.25,20.79
330,08/31/2022 14:30:00,31.13,43.55,17.29
331,08/31/2022 15:00:00,30.97,47.83,18.64
332,08/31/2022 15:30:00,31.26,39.98,16.06
333,08/31/2022 16:00:00,31.08,36.95,14.67
334,08/31/2022 16:30:00,31.75,36.00,14.86
335,08/31/2022 17:00:00,31.64,38.76,15.91
336,08/31/2022 17:30:00,30.52,40.24,15.50
337,08/31/2022 18:00:00,29.60,43.36,15.84
338,08/31/2022 18:30:00,28.87,44.09,15.45
339,08/31/2022 19:00:00,26.62,62.20,18.81
340,08/31/2022 19:30:00,24.63,73.31,19.56
341,08/31/2022 20:00:00,23.23,74.13,18.39
342,08/31/2022 20:30:00,22.24,78.85,18.42
343,08/31/2022 21:00:00,21.62,81.43,18.33
344,08/31/2022 21:30:00,21.18,80.93,17.80
345,08/31/2022 22:00:00,20.75,83.23,17.83
346,08/31/2022 22:30:00,20.39,84.98,17.80
347,08/31/2022 23:00:00,20.02,86.80,17.78
348,08/31/2022 23:30:00,19.74,87.15,17.57
349,09/01/2022 00:00:00,19.57,89.87,17.89
350,09/01/2022 00:30:00,19.48,89.92,17.81
351,09/01/2022 01:00:00,19.22,90.70,17.68
352,09/01/2022 01:30:00,19.06,91.94,17.74
353,09/01/2022 02:00:00,18.88,92.12,17.60
354,09/01/2022 02:30:00,18.85,93.23,17.76
355,09/01/2022 03:00:00,18.66,93.87,17.68
356,09/01/2022 03:30:00,18.55,94.72,17.71
357,09/01/2022 04:00:00,18.50,95.43,17.78
358,09/01/2022 04:30:00,18.37,95.88,17.72
359,09/01/2022 05:00:00,18.23,96.29,17.65
360,09/01/2022 05:30:00,18.09,97.04,17.64
361,09/01/2022 06:00:00,18.06,96.80,17.56
362,09/01/2022 06:30:00,17.89,97.45,17.50
363,09/01/2022 07:00:00,17.91,95.97,17.28
364,09/01/2022 07:30:00,17.79,97.31,17.38
365,09/01/2022 08:00:00,18.07,97.31,17.66
366,09/01/2022 08:30:00,18.67,97.69,18.32
367,09/01/2022 09:00:00,19.90,95.50,19.19
368,09/01/2022 09:30:00,21.99,88.04,19.95
369,09/01/2022 10:00:00,24.32,79.23,20.52
370,09/01/2022 10:30:00,25.51,71.79,20.07
371,09/01/2022 11:00:00,26.85,70.40,21.04
372,09/01/2022 11:30:00,27.78,64.27,20.43
373,09/01/2022 12:00:00,28.73,65.32,21.60
374,09/01/2022 12:30:00,29.39,62.28,21.45
375,09/01/2022 13:00:00,29.97,60.19,21.44
376,09/01/2022 13:30:00,30.62,59.14,21.75
377,09/01/2022 14:00:00,31.72,53.20,21.05
378,09/01/2022 14:30:00,32.00,49.17,20.03
379,09/01/2022 15:00:00,31.38,52.16,20.41
380,09/01/2022 15:30:00,29.28,63.60,21.68
381,09/01/2022 16:00:00,30.56,56.32,20.90
382,09/01/2022 16:30:00,30.28,60.79,21.89
383,09/01/2022 17:00:00,30.15,60.20,21.60
384,09/01/2022 17:30:00,29.86,62.37,21.91
385,09/01/2022 18:00:00,30.93,53.93,20.54
386,09/01/2022 18:30:00,29.94,62.95,22.14
387,09/01/2022 19:00:00,28.47,68.41,22.11
388,09/01/2022 19:30:00,26.57,75.74,21.97
389,09/01/2022 20:00:00,26.28,76.05,21.75
390,09/01/2022 20:30:00,25.33,82.47,22.16
391,09/01/2022 21:00:00,25.71,80.32,22.09
392,09/01/2022 21:30:00,25.54,79.91,21.85
393,09/01/2022 22:00:00,25.44,80.28,21.82
394,09/01/2022 22:30:00,25.18,82.28,21.97
395,09/01/2022 23:00:00,24.78,85.50,22.21
396,09/01/2022 23:30:00,24.20,88.62,22.23
397,09/02/2022 00:00:00,23.64,91.75,22.24
398,09/02/2022 00:30:00,23.65,92.32,22.36
399,09/02/2022 01:00:00,23.30,94.19,22.35
400,09/02/2022 01:30:00,23.87,92.11,22.54
401,09/02/2022 02:00:00,23.99,90.90,22.44
402,09/02/2022 02:30:00,23.55,90.21,21.88
403,09/02/2022 03:00:00,23.23,91.70,21.83
404,09/02/2022 03:30:00,22.51,93.52,21.44
405,09/02/2022 04:00:00,22.32,94.62,21.44
406,09/02/2022 04:30:00,21.96,96.00,21.32
407,09/02/2022 05:00:00,21.63,96.66,21.10
408,09/02/2022 05:30:00,21.62,96.52,21.07
409,09/02/2022 06:00:00,21.30,96.76,20.79
410,09/02/2022 06:30:00,21.11,97.53,20.74
411,09/02/2022 07:00:00,21.57,98.51,21.35
412,09/02/2022 07:30:00,21.96,97.17,21.52
413,09/02/2022 08:00:00,22.20,95.14,21.41
414,09/02/2022 08:30:00,22.41,94.30,21.48
415,09/02/2022 09:00:00,23.05,91.18,21.56
416,09/02/2022 09:30:00,23.54,88.13,21.49
417,09/02/2022 10:00:00,24.24,81.92,20.98
418,09/02/2022 10:30:00,25.28,78.95,21.39
419,09/02/2022 11:00:00,25.94,73.34,20.83
420,09/02/2022 11:30:00,26.33,69.19,20.25
421,09/02/2022 12:00:00,26.98,68.57,20.73
422,09/02/2022 12:30:00,27.12,67.90,20.70
423,09/02/2022 13:00:00,27.51,67.02,20.86
424,09/02/2022 13:30:00,28.05,65.75,21.07
425,09/02/2022 14:00:00,27.97,65.03,20.81
426,09/02/2022 14:30:00,29.70,63.06,21.94
427,09/02/2022 15:00:00,27.72,69.16,21.58
428,09/02/2022 15:30:00,28.52,67.69,21.98
429,09/02/2022 16:00:00,27.96,65.60,20.94
430,09/02/2022 16:30:00,25.37,83.92,22.49
431,09/02/2022 17:00:00,24.38,89.07,22.49
432,09/02/2022 17:30:00,25.16,83.70,22.23
433,09/02/2022 18:00:00,23.43,90.88,21.89
434,09/02/2022 18:30:00,23.22,94.54,22.32
435,09/02/2022 19:00:00,23.35,96.25,22.74
436,09/02/2022 19:30:00,23.32,96.90,22.84
437,09/02/2022 20:00:00,23.13,98.01,22.83
438,09/02/2022 20:30:00,23.06,98.38,22.82
439,09/02/2022 21:00:00,23.26,98.61,23.06
440,09/02/2022 21:30:00,23.20,97.95,22.88
441,09/02/2022 22:00:00,23.18,97.52,22.80
442,09/02/2022 22:30:00,23.05,97.15,22.60
443,09/02/2022 23:00:00,22.80,97.94,22.49
444,09/02/2022 23:30:00,22.72,98.28,22.47
445,09/03/2022 00:00:00,22.70,97.50,22.32
446,09/03/2022 00:30:00,22.61,97.35,22.19
447,09/03/2022 01:00:00,22.70,97.33,22.29
448,09/03/2022 01:30:00,22.73,96.03,22.10
449,09/03/2022 02:00:00,22.65,96.07,22.02
450,09/03/2022 02:30:00,22.50,97.27,22.07
451,09/03/2022 03:00:00,22.58,96.41,22.01
452,09/03/2022 03:30:00,22.55,96.34,21.97
453,09/03/2022 04:00:00,22.51,96.27,21.91
454,09/03/2022 04:30:00,22.47,95.95,21.82
455,09/03/2022 05:00:00,22.31,96.35,21.72
456,09/03/2022 05:30:00,22.20,97.71,21.85
457,09/03/2022 06:00:00,22.07,97.39,21.67
458,09/03/2022 06:30:00,22.12,97.52,21.74
459,09/03/2022 07:00:00,21.93,98.57,21.72
460,09/03/2022 07:30:00,21.98,98.25,21.72
461,09/03/2022 08:00:00,22.07,97.21,21.64
462,09/03/2022 08:30:00,22.08,97.07,21.62
463,09/03/2022 09:00:00,22.34,96.27,21.74
464,09/03/2022 09:30:00,23.10,93.69,22.05
465,09/03/2022 10:00:00,24.10,89.83,22.35
466,09/03/2022 10:30:00,24.71,85.74,22.19
467,09/03/2022 11:00:00,25.25,84.22,22.43
468,09/03/2022 11:30:00,26.47,76.58,22.04
469,09/03/2022 12:00:00,26.85,76.28,22.35
470,09/03/2022 12:30:00,26.31,74.98,21.54
471,09/03/2022 13:00:00,27.72,68.82,21.50
472,09/03/2022 13:30:00,28.28,68.83,22.03
473,09/03/2022 14:00:00,29.54,65.77,22.49
474,09/03/2022 14:30:00,29.54,64.44,22.15
475,09/03/2022 15:00:00,28.79,64.82,21.54
476,09/03/2022 15:30:00,28.73,60.58,20.37
477,09/03/2022 16:00:00,30.64,61.10,22.31
478,09/03/2022 16:30:00,31.15,54.37,20.88
479,09/03/2022 17:00:00,30.75,58.69,21.75
480,09/03/2022 17:30:00,30.40,59.53,21.66
481,09/03/2022 18:00:00,28.80,66.15,21.88
482,09/03/2022 18:30:00,27.79,70.16,21.87
483,09/03/2022 19:00:00,27.54,69.17,21.41
484,09/03/2022 19:30:00,26.58,77.42,22.34
485,09/03/2022 20:00:00,25.65,80.51,22.07
486,09/03/2022 20:30:00,24.56,86.21,22.13
487,09/03/2022 21:00:00,24.24,88.56,22.25
488,09/03/2022 21:30:00,24.13,89.58,22.34
489,09/03/2022 22:00:00,25.28,83.38,22.28
490,09/03/2022 22:30:00,24.69,85.30,22.08
491,09/03/2022 23:00:00,24.13,87.19,21.89
492,09/03/2022 23:30:00,23.81,88.06,21.74
493,09/04/2022 00:00:00,23.52,88.95,21.62
494,09/04/2022 00:30:00,23.27,90.01,21.57
495,09/04/2022 01:00:00,23.17,90.57,21.57
496,09/04/2022 01:30:00,22.99,91.77,21.61
497,09/04/2022 02:00:00,22.84,92.18,21.53
498,09/04/2022 02:30:00,22.81,92.43,21.54
499,09/04/2022 03:00:00,22.68,92.92,21.50
500,09/04/2022 03:30:00,22.77,93.27,21.65
501,09/04/2022 04:00:00,22.87,93.56,21.81
502,09/04/2022 04:30:00,23.07,92.80,21.87
503,09/04/2022 05:00:00,23.00,93.19,21.87
504,09/04/2022 05:30:00,23.09,93.01,21.92
505,09/04/2022 06:00:00,23.12,92.91,21.94
506,09/04/2022 06:30:00,23.16,93.11,22.02
507,09/04/2022 07:00:00,23.12,93.07,21.97
508,09/04/2022 07:30:00,22.97,93.33,21.86
509,09/04/2022 08:00:00,23.10,93.03,21.94
510,09/04/2022 08:30:00,23.28,92.53,22.03
511,09/04/2022 09:00:00,23.18,93.91,22.18
512,09/04/2022 09:30:00,23.68,92.06,22.34
513,09/04/2022 10:00:00,23.96,91.08,22.44
514,09/04/2022 10:30:00,24.32,89.27,22.47
