#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
165,08/29/2022 10:00:00,28.42,68.81,22.16
166,08/29/2022 10:30:00,28.85,65.47,21.75
167,08/29/2022 11:00:00,27.57,70.42,21.73
168,08/29/2022 11:30:00,28.48,67.98,22.02
169,08/29/2022 12:00:00,28.69,68.21,22.27
170,08/29/2022 12:30:00,28.75,62.96,21.02
171,08/29/2022 13:00:00,31.34,54.25,21.01
172,08/29/2022 13:30:00,30.98,54.45,20.74
173,08/29/2022 14:00:00,31.50,54.03,21.09
174,08/29/2022 14:30:00,32.61,50.58,21.04
175,08/29/2022 15:00:00,32.63,49.76,20.80
176,08/29/2022 15:30:00,32.50,50.49,20.92
177,08/29/2022 16:00:00,31.87,53.42,21.25
178,08/29/2022 16:30:00,32.37,51.44,21.09
179,08/29/2022 17:00:00,31.81,50.77,20.37
180,08/29/2022 17:30:00,31.56,51.59,20.40
181,08/29/2022 18:00:00,31.04,53.47,20.50
182,08/29/2022 18:30:00,30.90,54.07,20.55
183,08/29/2022 19:00:00,30.60,54.08,20.27
184,08/29/2022 19:30:00,30.37,57.13,20.96
185,08/29/2022 20:00:00,29.37,61.31,21.17
186,08/29/2022 20:30:00,28.27,66.64,21.49
187,08/29/2022 21:00:00,27.58,71.03,21.88
188,08/29/2022 21:30:00,26.71,75.21,21.99
189,08/29/2022 22:00:00,26.09,76.83,21.73
190,08/29/2022 22:30:00,25.58,80.44,21.99
191,08/29/2022 23:00:00,25.17,82.84,22.07
192,08/29/2022 23:30:00,24.87,84.89,22.18
193,08/30/2022 00:00:00,24.80,85.42,22.22
194,08/30/2022 00:30:00,24.44,86.81,22.13
195,08/30/2022 01:00:00,23.98,88.26,21.94
196,08/30/2022 01:30:00,23.72,90.27,22.06
197,08/30/2022 02:00:00,23.41,91.34,21.95
198,08/30/2022 02:30:00,23.22,91.88,21.85
199,08/30/2022 03:00:00,23.12,92.29,21.83
200,08/30/2022 03:30:00,23.06,92.57,21.82
201,08/30/2022 04:00:00,22.87,92.76,21.67
202,08/30/2022 04:30:00,22.81,92.61,21.58
203,08/30/2022 05:00:00,22.75,92.31,21.46
204,08/30/2022 05:30:00,22.65,92.50,21.40
205,08/30/2022 06:00:00,22.55,92.74,21.34
206,08/30/2022 06:30:00,22.40,93.31,21.30
207,08/30/2022 07:00:00,22.31,93.75,21.28
208,08/30/2022 07:30:00,22.61,92.91,21.43
209,08/30/2022 08:00:00,22.80,91.66,21.40
210,08/30/2022 08:30:00,23.23,89.87,21.50
211,08/30/2022 09:00:00,23.22,89.62,21.44
212,08/30/2022 09:30:00,23.86,87.25,21.64
213,08/30/2022 10:00:00,26.65,76.48,22.20
214,08/30/2022 10:30:00,27.54,71.03,21.84
215,08/30/2022 11:00:00,28.54,67.47,21.95
216,08/30/2022 11:30:00,29.35,63.36,21.69
217,08/30/2022 12:00:00,30.60,60.08,21.99
218,08/30/2022 12:30:00,30.39,61.43,22.16
219,08/30/2022 13:00:00,31.12,59.15,22.23
220,08/30/2022 13:30:00,31.56,57.21,22.09
221,08/30/2022 14:00:00,33.15,50.64,21.56
222,08/30/2022 14:30:00,32.68,53.53,22.03
223,08/30/2022 15:00:00,32.39,54.43,22.04
224,08/30/2022 15:30:00,30.17,65.22,22.94
225,08/30/2022 16:00:00,29.08,66.24,22.17
226,08/30/2022 16:30:00,23.67,90.51,22.05
227,08/30/2022 17:00:00,22.93,93.60,21.87
228,08/30/2022 17:30:00,23.03,92.83,21.84
229,08/30/2022 18:00:00,23.08,94.42,22.16
230,08/30/2022 18:30:00,22.77,94.46,21.86
231,08/30/2022 19:00:00,23.27,95.71,22.58
232,08/30/2022 19:30:00,23.29,95.24,22.52
233,08/30/2022 20:00:00,23.21,95.29,22.44
234,08/30/2022 20:30:00,23.07,96.33,22.48
235,08/30/2022 21:00:00,22.94,96.16,22.32
236,08/30/2022 21:30:00,22.88,96.76,22.37
237,08/30/2022 22:00:00,22.73,96.93,22.25
238,08/30/2022 22:30:00,22.78,97.36,22.37
239,08/30/2022 23:00:00,22.76,97.52,22.37
240,08/30/2022 23:30:00,22.79,97.26,22.36
241,08/31/2022 00:00:00,22.71,97.66,22.35
242,08/31/2022 00:30:00,22.63,97.51,22.24
243,08/31/2022 01:00:00,22.50,97.68,22.14
244,08/31/2022 01:30:00,22.39,97.88,22.07
245,08/31/2022 02:00:00,22.36,98.13,22.08
246,08/31/2022 02:30:00,22.41,98.15,22.14
247,08/31/2022 03:00:00,22.55,98.07,22.26
248,08/31/2022 03:30:00,22.56,97.90,22.24
249,08/31/2022 04:00:00,22.62,97.86,22.29
250,08/31/2022 04:30:00,22.71,97.11,22.26
251,08/31/2022 05:00:00,22.68,96.90,22.19
252,08/31/2022 05:30:00,22.63,96.51,22.07
253,08/31/2022 06:00:00,22.40,96.78,21.90
254,08/31/2022 06:30:00,22.23,97.10,21.78
255,08/31/2022 07:00:00,22.10,97.22,21.67
256,08/31/2022 07:30:00,22.07,97.09,21.61
257,08/31/2022 08:00:00,23.57,90.54,21.96
258,08/31/2022 08:30:00,24.94,84.34,22.15
259,08/31/2022 09:00:00,25.54,81.39,22.15
260,08/31/2022 09:30:00,25.97,78.20,21.91
261,08/31/2022 10:00:00,27.05,74.92,22.24
262,08/31/2022 10:30:00,27.75,71.57,22.17
263,08/31/2022 11:00:00,29.00,64.58,21.67
264,08/31/2022 11:30:00,30.46,61.12,22.14
265,08/31/2022 12:00:00,29.81,61.92,21.75
266,08/31/2022 12:30:00,29.44,61.98,21.41
267,08/31/2022 13:00:00,30.20,57.16,20.81
268,08/31/2022 13:30:00,31.58,50.92,20.21
269,08/31/2022 14:00:00,31.44,47.90,19.10
270,08/31/2022 14:30:00,33.15,41.33,18.27
271,08/31/2022 15:00:00,33.43,36.87,16.71
272,08/31/2022 15:30:00,32.91,36.50,16.10
273,08/31/2022 16:00:00,32.47,36.11,15.54
274,08/31/2022 16:30:00,32.01,35.57,14.90
275,08/31/2022 17:00:00,30.96,36.30,14.29
276,08/31/2022 17:30:00,30.81,38.39,15.03
277,08/31/2022 18:00:00,30.18,37.31,14.03
278,08/31/2022 18:30:00,30.15,37.00,13.87
279,08/31/2022 19:00:00,29.77,39.25,14.45
280,08/31/2022 19:30:00,28.59,44.71,15.41
281,08/31/2022 20:00:00,27.13,49.50,15.68
282,08/31/2022 20:30:00,26.01,53.44,15.84
283,08/31/2022 21:00:00,25.34,54.24,15.45
284,08/31/2022 21:30:00,24.84,56.17,15.53
285,08/31/2022 22:00:00,24.28,57.29,15.32
286,08/31/2022 22:30:00,23.66,62.01,15.97
287,08/31/2022 23:00:00,23.59,63.84,16.37
288,08/31/2022 23:30:00,23.12,66.16,16.48
289,09/01/2022 00:00:00,22.78,67.31,16.42
290,09/01/2022 00:30:00,22.39,69.63,16.59
291,09/01/2022 01:00:00,22.35,71.57,16.98
292,09/01/2022 01:30:00,22.27,71.17,16.82
293,09/01/2022 02:00:00,21.77,72.29,16.58
294,09/01/2022 02:30:00,21.84,73.34,16.88
295,09/01/2022 03:00:00,21.43,76.66,17.18
296,09/01/2022 03:30:00,21.25,76.61,17.00
297,09/01/2022 04:00:00,20.98,77.20,16.85
298,09/01/2022 04:30:00,20.81,78.39,16.94
299,09/01/2022 05:00:00,20.55,79.75,16.95
300,09/01/2022 05:30:00,20.63,78.79,16.84
301,09/01/2022 06:00:00,20.15,81.19,16.85
302,09/01/2022 06:30:00,20.10,81.37,16.83
303,09/01/2022 07:00:00,20.34,80.08,16.82
304,09/01/2022 07:30:00,20.26,80.83,16.88
305,09/01/2022 08:00:00,22.34,73.20,17.33
306,09/01/2022 08:30:00,23.54,69.35,17.62
307,09/01/2022 09:00:00,25.18,65.46,18.27
308,09/01/2022 09:30:00,26.49,62.52,18.77
309,09/01/2022 10:00:00,27.20,59.96,18.77
310,09/01/2022 10:30:00,28.79,57.08,19.47
311,09/01/2022 11:00:00,29.80,54.87,19.77
312,09/01/2022 11:30:00,30.91,51.54,19.78
313,09/01/2022 12:00:00,31.00,52.71,20.24
314,09/01/2022 12:30:00,32.46,50.39,20.85
315,09/01/2022 13:00:00,31.86,48.57,19.70
316,09/01/2022 13:30:00,32.46,48.65,20.28
317,09/01/2022 14:00:00,30.95,51.76,19.89
318,09/01/2022 14:30:00,32.84,45.98,19.70
319,09/01/2022 15:00:00,33.05,44.42,19.34
320,09/01/2022 15:30:00,33.76,42.08,19.11
321,09/01/2022 16:00:00,33.74,43.33,19.56
322,09/01/2022 16:30:00,33.81,42.09,19.16
323,09/01/2022 17:00:00,32.12,46.19,19.12
324,09/01/2022 17:30:00,31.60,51.08,20.28
325,09/01/2022 18:00:00,31.56,50.91,20.18
326,09/01/2022 18:30:00,31.06,53.29,20.46
327,09/01/2022 19:00:00,30.16,56.77,20.65
328,09/01/2022 19:30:00,29.64,60.37,21.17
329,09/01/2022 20:00:00,28.12,68.60,21.82
330,09/01/2022 20:30:00,27.58,72.33,22.18
331,09/01/2022 21:00:00,26.86,73.74,21.81
332,09/01/2022 21:30:00,26.61,73.21,21.44
333,09/01/2022 22:00:00,25.96,76.79,21.60
334,09/01/2022 22:30:00,25.47,80.05,21.80
335,09/01/2022 23:00:00,24.93,83.94,22.06
336,09/01/2022 23:30:00,24.82,84.96,22.14
337,09/02/2022 00:00:00,24.48,86.83,22.17
338,09/02/2022 00:30:00,24.40,87.88,22.29
339,09/02/2022 01:00:00,24.16,89.12,22.28
340,09/02/2022 01:30:00,24.23,88.89,22.31
341,09/02/2022 02:00:00,24.15,89.57,22.36
342,09/02/2022 02:30:00,23.73,89.33,21.90
343,09/02/2022 03:00:00,23.52,89.07,21.64
344,09/02/2022 03:30:00,23.11,89.80,21.37
345,09/02/2022 04:00:00,23.27,89.34,21.45
346,09/02/2022 04:30:00,22.75,90.73,21.18
347,09/02/2022 05:00:00,22.51,91.97,21.17
348,09/02/2022 05:30:00,22.32,91.69,20.93
349,09/02/2022 06:00:00,22.26,92.77,21.06
350,09/02/2022 06:30:00,22.16,94.33,21.23
351,09/02/2022 07:00:00,22.32,94.41,21.40
352,09/02/2022 07:30:00,22.14,94.99,21.33
353,09/02/2022 08:00:00,22.50,92.73,21.29
354,09/02/2022 08:30:00,23.85,86.27,21.44
355,09/02/2022 09:00:00,25.42,79.23,21.58
356,09/02/2022 09:30:00,24.28,83.04,21.24
357,09/02/2022 10:00:00,24.63,75.60,20.06
358,09/02/2022 10:30:00,27.72,63.78,20.26
359,09/02/2022 11:00:00,27.65,61.49,19.60
360,09/02/2022 11:30:00,29.46,55.78,19.72
361,09/02/2022 12:00:00,28.18,61.11,20.00
362,09/02/2022 12:30:00,28.59,59.03,19.82
363,09/02/2022 13:00:00,29.72,57.88,20.56
364,09/02/2022 13:30:00,28.86,60.35,20.43
365,09/02/2022 14:00:00,30.26,56.44,20.66
366,09/02/2022 14:30:00,30.17,57.49,20.87
367,09/02/2022 15:00:00,30.90,56.80,21.35
368,09/02/2022 15:30:00,30.07,61.00,21.75
369,09/02/2022 16:00:00,28.90,63.06,21.19
370,09/02/2022 16:30:00,27.98,64.34,20.65
371,09/02/2022 17:00:00,25.32,80.36,21.72
372,09/02/2022 17:30:00,26.12,76.47,21.69
373,09/02/2022 18:00:00,24.06,90.14,22.38
374,09/02/2022 18:30:00,23.42,94.06,22.44
375,09/02/2022 19:00:00,23.95,92.45,22.68
376,09/02/2022 19:30:00,23.85,93.27,22.73
377,09/02/2022 20:00:00,24.18,92.77,22.97
378,09/02/2022 20:30:00,23.83,93.51,22.75
379,09/02/2022 21:00:00,23.79,93.66,22.73
380,09/02/2022 21:30:00,24.03,93.55,22.96
381,09/02/2022 22:00:00,23.77,92.61,22.53
382,09/02/2022 22:30:00,23.56,93.04,22.40
383,09/02/2022 23:00:00,23.37,93.28,22.25
384,09/02/2022 23:30:00,23.38,92.87,22.19
385,09/03/2022 00:00:00,23.11,94.31,22.17
386,09/03/2022 00:30:00,23.14,93.91,22.14
387,09/03/2022 01:00:00,23.01,93.95,22.02
388,09/03/2022 01:30:00,23.25,92.94,22.07
389,09/03/2022 02:00:00,23.06,93.11,21.91
390,09/03/2022 02:30:00,22.95,93.17,21.81
391,09/03/2022 03:00:00,23.12,92.67,21.90
392,09/03/2022 03:30:00,22.93,93.54,21.86
393,09/03/2022 04:00:00,22.73,93.98,21.74
394,09/03/2022 04:30:00,22.72,94.09,21.75
395,09/03/2022 05:00:00,22.58,94.23,21.64
396,09/03/2022 05:30:00,22.48,94.50,21.58
397,09/03/2022 06:00:00,22.49,94.57,21.60
398,09/03/2022 06:30:00,22.41,94.66,21.54
399,09/03/2022 07:00:00,22.33,94.97,21.51
400,09/03/2022 07:30:00,22.43,94.32,21.50
401,09/03/2022 08:00:00,22.36,94.55,21.47
402,09/03/2022 08:30:00,22.43,93.70,21.40
403,09/03/2022 09:00:00,22.73,92.46,21.48
404,09/03/2022 09:30:00,24.25,85.82,21.75
405,09/03/2022 10:00:00,26.25,77.71,22.08
406,09/03/2022 10:30:00,25.58,80.24,21.95
407,09/03/2022 11:00:00,27.06,75.13,22.30
408,09/03/2022 11:30:00,27.34,71.55,21.77
409,09/03/2022 12:00:00,28.02,68.84,21.79
410,09/03/2022 12:30:00,28.68,63.78,21.16
411,09/03/2022 13:00:00,29.74,60.85,21.39
412,09/03/2022 13:30:00,30.15,57.18,20.76
413,09/03/2022 14:00:00,30.96,56.17,21.23
414,09/03/2022 14:30:00,31.09,53.52,20.56
415,09/03/2022 15:00:00,30.07,55.45,20.19
416,09/03/2022 15:30:00,30.74,53.95,20.37
417,09/03/2022 16:00:00,32.26,51.90,21.14
418,09/03/2022 16:30:00,31.97,51.71,20.81
419,09/03/2022 17:00:00,30.22,57.10,20.81
420,09/03/2022 17:30:00,30.13,57.45,20.83
421,09/03/2022 18:00:00,29.64,58.42,20.64
422,09/03/2022 18:30:00,28.92,60.66,20.58
423,09/03/2022 19:00:00,29.00,62.30,21.08
424,09/03/2022 19:30:00,28.28,66.76,21.53
425,09/03/2022 20:00:00,27.61,69.75,21.62
426,09/03/2022 20:30:00,26.84,73.49,21.73
427,09/03/2022 21:00:00,26.36,76.41,21.90
428,09/03/2022 21:30:00,26.13,78.03,22.03
429,09/03/2022 22:00:00,25.58,80.94,22.09
430,09/03/2022 22:30:00,24.99,82.81,21.89
431,09/03/2022 23:00:00,24.54,84.47,21.77
432,09/03/2022 23:30:00,24.05,86.05,21.60
433,09/04/2022 00:00:00,23.82,86.42,21.44
434,09/04/2022 00:30:00,23.45,88.19,21.41
435,09/04/2022 01:00:00,23.23,89.59,21.45
436,09/04/2022 01:30:00,23.18,89.75,21.44
437,09/04/2022 02:00:00,23.13,89.65,21.37
438,09/04/2022 02:30:00,23.03,90.28,21.38
439,09/04/2022 03:00:00,22.92,91.20,21.43
440,09/04/2022 03:30:00,22.99,91.41,21.54
441,09/04/2022 04:00:00,23.03,91.73,21.64
442,09/04/2022 04:30:00,23.06,92.00,21.71
443,09/04/2022 05:00:00,23.21,91.71,21.81
444,09/04/2022 05:30:00,23.12,91.94,21.77
445,09/04/2022 06:00:00,23.17,91.92,21.82
446,09/04/2022 06:30:00,23.14,92.19,21.83
447,09/04/2022 07:00:00,23.18,92.17,21.87
448,09/04/2022 07:30:00,23.00,92.47,21.74
449,09/04/2022 08:00:00,23.17,92.00,21.83
450,09/04/2022 08:30:00,23.20,92.12,21.87
451,09/04/2022 09:00:00,23.24,92.50,21.98
452,09/04/2022 09:30:00,23.59,91.33,22.13
453,09/04/2022 10:00:00,24.14,89.19,22.28
454,09/04/2022 10:30:00,24.43,87.52,22.25
455,09/04/2022 11:00:00,25.88,81.62,22.52
456,09/04/2022 11:30:00,26.85,76.72,22.45
457,09/04/2022 12:00:00,27.57,72.85,22.29
458,09/04/2022 12:30:00,29.52,64.80,22.22
459,09/04/2022 13:00:00,27.36,74.27,22.40
460,09/04/2022 13:30:00,26.61,76.70,22.20
461,09/04/2022 14:00:00,25.45,87.74,23.30
462,09/04/2022 14:30:00,24.25,92.59,23.00
463,09/04/2022 15:00:00,24.40,92.81,23.19
464,09/04/2022 15:30:00,24.65,91.81,23.26
465,09/04/2022 16:00:00,24.11,93.51,23.03
466,09/04/2022 16:30:00,24.55,94.38,23.62
467,09/04/2022 17:00:00,25.17,93.34,24.05
468,09/04/2022 17:30:00,25.21,89.19,23.33
469,09/04/2022 18:00:00,24.66,92.89,23.47
470,09/04/2022 18:30:00,24.95,91.51,23.51
471,09/04/2022 19:00:00,24.61,91.81,23.22
472,09/04/2022 19:30:00,23.51,92.15,22.19
473,09/04/2022 20:00:00,23.21,93.70,22.16
474,09/04/2022 20:30:00,22.87,96.04,22.24
475,09/04/2022 21:00:00,22.77,96.07,22.14
476,09/04/2022 21:30:00,22.73,96.28,22.14
477,09/04/2022 22:00:00,22.71,97.27,22.29
478,09/04/2022 22:30:00,22.67,97.55,22.29
479,09/04/2022 23:00:00,22.26,98.45,22.04
480,09/04/2022 23:30:00,22.33,97.69,21.97
481,09/05/2022 00:00:00,22.24,98.10,21.96
482,09/05/2022 00:30:00,21.98,97.41,21.58
483,09/05/2022 01:00:00,21.96,98.80,21.79
484,09/05/2022 01:30:00,22.04,98.67,21.85
485,09/05/2022 02:00:00,22.17,99.02,22.03
486,09/05/2022 02:30:00,22.21,98.57,22.00
487,09/05/2022 03:00:00,22.12,98.46,21.90
488,09/05/2022 03:30:00,22.05,98.20,21.78
489,09/05/2022 04:00:00,22.04,98.36,21.80
490,09/05/2022 04:30:00,22.04,98.54,21.83
491,09/05/2022 05:00:00,22.14,98.43,21.92
492,09/05/2022 05:30:00,22.14,98.75,21.97
493,09/05/2022 06:00:00,22.19,98.28,21.93
494,09/05/2022 06:30:00,22.24,98.41,22.01
495,09/05/2022 07:00:00,22.28,98.11,22.00
496,09/05/2022 07:30:00,22.31,98.52,22.09
497,09/05/2022 08:00:00,22.42,98.49,22.20
498,09/05/2022 08:30:00,22.62,98.04,22.32
499,09/05/2022 09:00:00,22.72,97.26,22.30
500,09/05/2022 09:30:00,23.16,96.44,22.60
501,09/05/2022 10:00:00,23.38,95.59,22.66
502,09/05/2022 10:30:00,24.35,90.78,22.78
503,09/05/2022 11:00:00,25.75,85.22,23.11
504,09/05/2022 11:30:00,25.88,83.59,22.91
505,09/05/2022 12:00:00,25.62,84.97,22.93
506,09/05/2022 12:30:00,27.09,79.00,23.16
507,09/05/2022 13:00:00,26.51,80.04,22.81
508,09/05/2022 13:30:00,27.04,75.31,22.32
509,09/05/2022 14:00:00,28.02,72.16,22.56
510,09/05/2022 14:30:00,29.47,66.91,22.70
511,09/05/2022 15:00:00,29.28,62.02,21.27
512,09/05/2022 15:30:00,29.49,61.48,21.33
513,09/05/2022 16:00:00,30.82,58.60,21.79
514,09/05/2022 16:30:00,28.89,64.11,21.45
