#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
68,08/27/2022 09:30:00,28.14,74.60,23.23
69,08/27/2022 10:00:00,27.93,74.41,22.98
70,08/27/2022 10:30:00,29.34,69.78,23.27
71,08/27/2022 11:00:00,27.66,74.69,22.78
72,08/27/2022 11:30:00,29.00,69.13,22.79
73,08/27/2022 12:00:00,29.79,64.43,22.38
74,08/27/2022 12:30:00,29.65,64.29,22.21
75,08/27/2022 13:00:00,29.46,63.34,21.79
76,08/27/2022 13:30:00,29.13,65.43,22.01
77,08/27/2022 14:00:00,29.68,61.15,21.43
78,08/27/2022 14:30:00,31.14,59.07,22.22
79,08/27/2022 15:00:00,31.73,54.99,21.60
80,08/27/2022 15:30:00,31.83,53.87,21.35
81,08/27/2022 16:00:00,31.42,51.90,20.37
82,08/27/2022 16:30:00,31.79,49.09,19.80
83,08/27/2022 17:00:00,31.93,51.62,20.74
84,08/27/2022 17:30:00,32.26,51.77,21.10
85,08/27/2022 18:00:00,31.06,55.42,21.10
86,08/27/2022 18:30:00,30.67,56.66,21.10
87,08/27/2022 19:00:00,30.47,59.40,21.68
88,08/27/2022 19:30:00,29.54,66.38,22.64
89,08/27/2022 20:00:00,26.98,76.47,22.52
90,08/27/2022 20:30:00,26.69,72.56,21.38
91,08/27/2022 21:00:00,26.73,73.11,21.54
92,08/27/2022 21:30:00,24.19,83.94,21.33
93,08/27/2022 22:00:00,24.31,90.04,22.60
94,08/27/2022 22:30:00,24.34,91.19,22.84
95,08/27/2022 23:00:00,24.36,88.77,22.42
96,08/27/2022 23:30:00,24.14,91.00,22.61
97,08/28/2022 00:00:00,23.98,91.21,22.49
98,08/28/2022 00:30:00,24.12,89.07,22.23
99,08/28/2022 01:00:00,23.61,87.83,21.51
100,08/28/2022 01:30:00,23.69,87.10,21.44
101,08/28/2022 02:00:00,23.21,89.56,21.42
102,08/28/2022 02:30:00,22.84,91.90,21.48
103,08/28/2022 03:00:00,23.08,89.71,21.32
104,08/28/2022 03:30:00,22.84,91.41,21.40
105,08/28/2022 04:00:00,22.71,91.98,21.37
106,08/28/2022 04:30:00,22.56,92.31,21.28
107,08/28/2022 05:00:00,22.60,91.64,21.19
108,08/28/2022 05:30:00,22.09,93.90,21.09
109,08/28/2022 06:00:00,22.24,92.59,21.01
110,08/28/2022 06:30:00,22.04,93.13,20.90
111,08/28/2022 07:00:00,21.97,93.09,20.83
112,08/28/2022 07:30:00,22.24,92.38,20.97
113,08/28/2022 08:00:00,23.17,89.25,21.33
114,08/28/2022 08:30:00,25.34,80.93,21.86
115,08/28/2022 09:00:00,26.57,77.97,22.44
116,08/28/2022 09:30:00,25.95,80.47,22.36
117,08/28/2022 10:00:00,26.54,80.47,22.93
118,08/28/2022 10:30:00,27.60,75.32,22.87
119,08/28/2022 11:00:00,27.45,75.85,22.84
120,08/28/2022 11:30:00,28.55,70.87,22.77
121,08/28/2022 12:00:00,28.59,69.63,22.52
122,08/28/2022 12:30:00,30.13,60.17,21.58
123,08/28/2022 13:00:00,30.40,58.06,21.25
124,08/28/2022 13:30:00,31.51,53.47,20.93
125,08/28/2022 14:00:00,30.03,56.71,20.52
126,08/28/2022 14:30:00,31.29,52.52,20.44
127,08/28/2022 15:00:00,31.30,51.17,20.03
128,08/28/2022 15:30:00,32.15,46.18,19.15
129,08/28/2022 16:00:00,31.20,48.77,19.16
130,08/28/2022 16:30:00,31.20,50.28,19.65
131,08/28/2022 17:00:00,30.54,53.94,20.18
132,08/28/2022 17:30:00,31.38,51.20,20.11
133,08/28/2022 18:00:00,31.69,51.00,20.33
134,08/28/2022 18:30:00,30.82,54.27,20.54
135,08/28/2022 19:00:00,30.35,57.08,20.92
136,08/28/2022 19:30:00,29.73,58.88,20.85
137,08/28/2022 20:00:00,28.82,61.44,20.68
138,08/28/2022 20:30:00,28.13,64.22,20.76
139,08/28/2022 21:00:00,27.60,65.92,20.68
140,08/28/2022 21:30:00,27.09,68.52,20.82
141,08/28/2022 22:00:00,26.70,70.40,20.89
142,08/28/2022 22:30:00,26.15,73.34,21.03
143,08/28/2022 23:00:00,25.79,75.59,21.18
144,08/28/2022 23:30:00,25.45,77.08,21.16
145,08/29/2022 00:00:00,25.23,78.08,21.17
146,08/29/2022 00:30:00,24.93,79.48,21.16
147,08/29/2022 01:00:00,24.90,80.05,21.25
148,08/29/2022 01:30:00,24.49,81.41,21.13
149,08/29/2022 02:00:00,24.06,82.49,20.92
150,08/29/2022 02:30:00,23.83,83.34,20.86
151,08/29/2022 03:00:00,23.69,83.57,20.77
152,08/29/2022 03:30:00,23.37,84.81,20.69
153,08/29/2022 04:00:00,23.13,85.49,20.59
154,08/29/2022 04:30:00,22.94,86.11,20.52
155,08/29/2022 05:00:00,22.71,87.39,20.54
156,08/29/2022 05:30:00,22.52,88.78,20.60
157,08/29/2022 06:00:00,22.63,89.23,20.79
158,08/29/2022 06:30:00,22.46,89.55,20.68
159,08/29/2022 07:00:00,22.41,90.13,20.74
160,08/29/2022 07:30:00,22.56,89.86,20.84
161,08/29/2022 08:00:00,23.21,87.25,21.00
162,08/29/2022 08:30:00,25.21,80.18,21.58
163,08/29/2022 09:00:00,25.76,78.81,21.83
164,08/29/2022 09:30:00,27.19,73.28,22.01
165,08/29/2022 10:00:00,27.65,71.38,22.02
166,08/29/2022 10:30:00,27.39,70.54,21.58
167,08/29/2022 11:00:00,27.42,70.28,21.55
168,08/29/2022 11:30:00,28.67,66.66,21.87
169,08/29/2022 12:00:00,29.23,62.66,21.40
170,08/29/2022 12:30:00,28.24,63.91,20.78
171,08/29/2022 13:00:00,29.82,58.38,20.80
172,08/29/2022 13:30:00,30.70,54.15,20.39
173,08/29/2022 14:00:00,30.27,57.44,20.96
174,08/29/2022 14:30:00,30.72,53.48,20.21
175,08/29/2022 15:00:00,31.23,53.34,20.64
176,08/29/2022 15:30:00,30.79,53.27,20.21
177,08/29/2022 16:00:00,30.27,56.53,20.69
178,08/29/2022 16:30:00,31.54,52.36,20.62
179,08/29/2022 17:00:00,31.37,49.57,19.58
180,08/29/2022 17:30:00,31.59,49.60,19.79
181,08/29/2022 18:00:00,32.11,49.51,20.23
182,08/29/2022 18:30:00,30.97,52.08,20.01
183,08/29/2022 19:00:00,31.19,52.03,20.19
184,08/29/2022 19:30:00,30.47,55.21,20.49
185,08/29/2022 20:00:00,29.85,59.37,21.09
186,08/29/2022 20:30:00,29.08,61.61,20.98
187,08/29/2022 21:00:00,28.57,64.74,21.30
188,08/29/2022 21:30:00,27.15,72.58,21.82
189,08/29/2022 22:00:00,26.64,73.95,21.64
190,08/29/2022 22:30:00,25.99,77.92,21.87
191,08/29/2022 23:00:00,25.56,80.40,21.96
192,08/29/2022 23:30:00,25.49,81.00,22.02
193,08/30/2022 00:00:00,25.20,82.39,22.01
194,08/30/2022 00:30:00,24.93,83.31,21.93
195,08/30/2022 01:00:00,24.47,85.34,21.88
196,08/30/2022 01:30:00,23.96,88.24,21.92
197,08/30/2022 02:00:00,23.66,89.47,21.85
198,08/30/2022 02:30:00,23.44,89.97,21.73
199,08/30/2022 03:00:00,23.13,91.72,21.74
200,08/30/2022 03:30:00,22.92,91.97,21.57
201,08/30/2022 04:00:00,23.05,91.16,21.55
202,08/30/2022 04:30:00,23.21,90.02,21.51
203,08/30/2022 05:00:00,22.75,91.33,21.29
204,08/30/2022 05:30:00,22.50,92.13,21.18
205,08/30/2022 06:00:00,22.83,90.68,21.25
206,08/30/2022 06:30:00,22.36,92.44,21.10
207,08/30/2022 07:00:00,22.26,93.21,21.14
208,08/30/2022 07:30:00,22.87,90.63,21.29
209,08/30/2022 08:00:00,23.30,88.59,21.34
210,08/30/2022 08:30:00,24.06,85.88,21.58
211,08/30/2022 09:00:00,23.79,86.50,21.42
212,08/30/2022 09:30:00,24.21,84.24,21.41
213,08/30/2022 10:00:00,26.19,75.82,21.61
214,08/30/2022 10:30:00,26.71,72.99,21.49
215,08/30/2022 11:00:00,27.67,68.90,21.47
216,08/30/2022 11:30:00,28.40,65.52,21.34
217,08/30/2022 12:00:00,30.07,62.07,22.03
218,08/30/2022 12:30:00,30.49,60.41,21.98
219,08/30/2022 13:00:00,29.43,64.61,22.08
220,08/30/2022 13:30:00,31.55,56.06,21.75
221,08/30/2022 14:00:00,32.41,52.08,21.33
222,08/30/2022 14:30:00,32.41,53.25,21.70
223,08/30/2022 15:00:00,31.41,56.39,21.71
224,08/30/2022 15:30:00,30.20,62.16,22.18
225,08/30/2022 16:00:00,28.72,67.02,22.01
226,08/30/2022 16:30:00,24.03,89.89,22.30
227,08/30/2022 17:00:00,23.36,94.15,22.39
228,08/30/2022 17:30:00,23.37,92.72,22.15
229,08/30/2022 18:00:00,23.07,92.86,21.88
230,08/30/2022 18:30:00,22.98,92.41,21.71
231,08/30/2022 19:00:00,23.44,93.90,22.43
232,08/30/2022 19:30:00,23.45,94.13,22.48
233,08/30/2022 20:00:00,23.40,94.10,22.43
234,08/30/2022 20:30:00,23.38,94.84,22.53
235,08/30/2022 21:00:00,23.21,94.57,22.32
236,08/30/2022 21:30:00,23.13,94.51,22.23
237,08/30/2022 22:00:00,23.01,95.17,22.23
238,08/30/2022 22:30:00,23.05,95.29,22.28
239,08/30/2022 23:00:00,23.06,95.95,22.41
240,08/30/2022 23:30:00,23.05,95.41,22.30
241,08/31/2022 00:00:00,22.92,96.17,22.30
242,08/31/2022 00:30:00,22.87,95.95,22.22
243,08/31/2022 01:00:00,22.71,96.23,22.11
244,08/31/2022 01:30:00,22.66,96.30,22.07
245,08/31/2022 02:00:00,22.61,96.42,22.04
246,08/31/2022 02:30:00,22.77,96.04,22.13
247,08/31/2022 03:00:00,22.77,96.17,22.15
248,08/31/2022 03:30:00,22.78,95.94,22.12
249,08/31/2022 04:00:00,22.77,96.39,22.19
250,08/31/2022 04:30:00,22.97,95.41,22.23
251,08/31/2022 05:00:00,22.88,95.67,22.19
252,08/31/2022 05:30:00,22.80,95.40,22.05
253,08/31/2022 06:00:00,22.57,95.68,21.88
254,08/31/2022 06:30:00,22.41,95.86,21.75
255,08/31/2022 07:00:00,22.31,95.81,21.63
256,08/31/2022 07:30:00,22.27,95.67,21.58
257,08/31/2022 08:00:00,23.67,90.12,21.98
258,08/31/2022 08:30:00,25.01,84.39,22.22
259,08/31/2022 09:00:00,25.62,81.29,22.20
260,08/31/2022 09:30:00,26.67,76.28,22.18
261,08/31/2022 10:00:00,27.35,71.41,21.74
262,08/31/2022 10:30:00,27.81,69.23,21.68
263,08/31/2022 11:00:00,29.11,64.18,21.67
264,08/31/2022 11:30:00,28.63,64.03,21.18
265,08/31/2022 12:00:00,29.07,62.95,21.32
266,08/31/2022 12:30:00,30.22,60.15,21.66
267,08/31/2022 13:00:00,29.48,57.29,20.17
268,08/31/2022 13:30:00,31.11,49.22,19.23
269,08/31/2022 14:00:00,30.05,51.31,18.92
270,08/31/2022 14:30:00,31.44,41.34,16.75
271,08/31/2022 15:00:00,31.92,38.18,15.92
272,08/31/2022 15:30:00,31.75,36.61,15.12
273,08/31/2022 16:00:00,31.54,37.07,15.13
274,08/31/2022 16:30:00,31.59,35.83,14.64
275,08/31/2022 17:00:00,31.37,34.73,13.96
276,08/31/2022 17:30:00,31.29,35.19,14.10
277,08/31/2022 18:00:00,30.96,34.75,13.62
278,08/31/2022 18:30:00,30.91,34.31,13.37
279,08/31/2022 19:00:00,29.86,36.74,13.50
280,08/31/2022 19:30:00,29.17,41.51,14.78
281,08/31/2022 20:00:00,28.32,44.87,15.22
282,08/31/2022 20:30:00,27.28,47.92,15.30
283,08/31/2022 21:00:00,26.72,48.12,14.86
284,08/31/2022 21:30:00,26.24,49.32,14.80
285,08/31/2022 22:00:00,25.83,50.82,14.89
286,08/31/2022 22:30:00,25.48,53.59,15.39
287,08/31/2022 23:00:00,25.01,56.25,15.71
288,08/31/2022 23:30:00,24.53,60.13,16.31
289,09/01/2022 00:00:00,24.43,59.40,16.02
290,09/01/2022 00:30:00,24.13,60.16,15.94
291,09/01/2022 01:00:00,23.68,62.44,16.10
292,09/01/2022 01:30:00,23.23,65.11,16.33
293,09/01/2022 02:00:00,22.86,67.96,16.66
294,09/01/2022 02:30:00,22.87,66.26,16.27
295,09/01/2022 03:00:00,22.58,67.66,16.32
296,09/01/2022 03:30:00,22.21,70.05,16.51
297,09/01/2022 04:00:00,22.04,70.82,16.52
298,09/01/2022 04:30:00,21.46,73.63,16.57
299,09/01/2022 05:00:00,21.37,74.20,16.61
300,09/01/2022 05:30:00,20.91,76.85,16.72
301,09/01/2022 06:00:00,20.94,76.05,16.58
302,09/01/2022 06:30:00,20.75,77.08,16.61
303,09/01/2022 07:00:00,20.16,80.57,16.73
304,09/01/2022 07:30:00,20.49,78.90,16.73
305,09/01/2022 08:00:00,21.92,73.96,17.09
306,09/01/2022 08:30:00,23.71,67.92,17.46
307,09/01/2022 09:00:00,24.69,65.85,17.89
308,09/01/2022 09:30:00,25.72,64.04,18.43
309,09/01/2022 10:00:00,26.61,61.95,18.74
310,09/01/2022 10:30:00,28.60,56.27,19.06
311,09/01/2022 11:00:00,29.06,55.41,19.25
312,09/01/2022 11:30:00,29.44,54.88,19.44
313,09/01/2022 12:00:00,31.18,51.93,20.15
314,09/01/2022 12:30:00,31.14,51.55,20.00
315,09/01/2022 13:00:00,31.68,48.93,19.65
316,09/01/2022 13:30:00,30.95,50.95,19.64
317,09/01/2022 14:00:00,32.35,47.27,19.71
318,09/01/2022 14:30:00,31.94,47.60,19.44
319,09/01/2022 15:00:00,31.35,47.28,18.80
320,09/01/2022 15:30:00,32.41,46.11,19.36
321,09/01/2022 16:00:00,32.26,46.11,19.22
322,09/01/2022 16:30:00,32.10,46.24,19.12
323,09/01/2022 17:00:00,32.63,44.89,19.13
324,09/01/2022 17:30:00,32.15,47.71,19.67
325,09/01/2022 18:00:00,32.08,47.72,19.61
326,09/01/2022 18:30:00,31.66,50.38,20.11
327,09/01/2022 19:00:00,30.76,53.41,20.22
328,09/01/2022 19:30:00,30.23,55.61,20.39
329,09/01/2022 20:00:00,28.85,64.82,21.59
330,09/01/2022 20:30:00,27.79,70.50,21.96
331,09/01/2022 21:00:00,27.58,69.48,21.52
332,09/01/2022 21:30:00,26.90,71.08,21.24
333,09/01/2022 22:00:00,26.23,75.11,21.50
334,09/01/2022 22:30:00,25.76,78.34,21.73
335,09/01/2022 23:00:00,25.19,82.38,22.00
336,09/01/2022 23:30:00,25.00,83.50,22.04
337,09/02/2022 00:00:00,24.55,86.05,22.09
338,09/02/2022 00:30:00,24.56,86.30,22.15
339,09/02/2022 01:00:00,24.45,87.25,22.22
340,09/02/2022 01:30:00,24.28,88.11,22.21
341,09/02/2022 02:00:00,24.19,88.18,22.14
342,09/02/2022 02:30:00,23.84,87.97,21.75
343,09/02/2022 03:00:00,23.76,87.44,21.58
344,09/02/2022 03:30:00,23.13,88.62,21.18
345,09/02/2022 04:00:00,23.37,86.67,21.05
346,09/02/2022 04:30:00,23.05,87.69,20.92
347,09/02/2022 05:00:00,22.92,88.79,20.99
348,09/02/2022 05:30:00,22.90,88.04,20.84
349,09/02/2022 06:00:00,22.64,91.13,21.14
350,09/02/2022 06:30:00,22.44,91.94,21.10
351,09/02/2022 07:00:00,22.50,93.12,21.36
352,09/02/2022 07:30:00,22.51,92.62,21.28
353,09/02/2022 08:00:00,23.05,89.73,21.30
354,09/02/2022 08:30:00,23.72,86.43,21.35
355,09/02/2022 09:00:00,24.61,81.72,21.30
356,09/02/2022 09:30:00,24.14,82.35,20.97
357,09/02/2022 10:00:00,25.31,74.20,20.41
358,09/02/2022 10:30:00,27.28,64.85,20.11
359,09/02/2022 11:00:00,28.17,58.40,19.26
360,09/02/2022 11:30:00,27.54,60.25,19.17
361,09/02/2022 12:00:00,28.26,60.63,19.94
362,09/02/2022 12:30:00,27.50,62.30,19.67
363,09/02/2022 13:00:00,28.69,60.84,20.40
364,09/02/2022 13:30:00,28.20,62.22,20.31
365,09/02/2022 14:00:00,29.42,58.67,20.50
366,09/02/2022 14:30:00,29.17,61.93,21.15
367,09/02/2022 15:00:00,29.24,59.93,20.68
368,09/02/2022 15:30:00,28.47,64.06,21.04
369,09/02/2022 16:00:00,29.33,60.80,21.00
370,09/02/2022 16:30:00,27.02,71.25,21.40
371,09/02/2022 17:00:00,25.23,80.46,21.66
372,09/02/2022 17:30:00,25.69,77.88,21.57
373,09/02/2022 18:00:00,23.23,91.66,21.82
374,09/02/2022 18:30:00,23.43,92.97,22.26
375,09/02/2022 19:00:00,23.94,92.31,22.64
376,09/02/2022 19:30:00,24.08,91.60,22.65
377,09/02/2022 20:00:00,24.00,92.81,22.79
378,09/02/2022 20:30:00,24.02,92.34,22.73
379,09/02/2022 21:00:00,23.94,92.02,22.59
380,09/02/2022 21:30:00,24.03,92.79,22.82
381,09/02/2022 22:00:00,23.77,92.19,22.46
382,09/02/2022 22:30:00,23.55,91.54,22.12
383,09/02/2022 23:00:00,23.41,91.78,22.02
384,09/02/2022 23:30:00,23.36,91.99,22.01
385,09/03/2022 00:00:00,23.26,92.54,22.01
386,09/03/2022 00:30:00,23.22,92.71,22.00
387,09/03/2022 01:00:00,23.27,92.13,21.95
388,09/03/2022 01:30:00,23.30,91.61,21.89
389,09/03/2022 02:00:00,23.18,91.88,21.82
390,09/03/2022 02:30:00,23.10,92.38,21.82
391,09/03/2022 03:00:00,23.15,92.07,21.82
392,09/03/2022 03:30:00,23.06,91.79,21.68
393,09/03/2022 04:00:00,23.02,91.91,21.67
394,09/03/2022 04:30:00,22.81,92.33,21.53
395,09/03/2022 05:00:00,22.63,93.09,21.48
396,09/03/2022 05:30:00,22.56,93.67,21.52
397,09/03/2022 06:00:00,22.56,93.28,21.45
398,09/03/2022 06:30:00,22.49,93.42,21.40
399,09/03/2022 07:00:00,22.36,93.81,21.34
400,09/03/2022 07:30:00,22.26,94.26,21.32
401,09/03/2022 08:00:00,22.41,93.21,21.29
402,09/03/2022 08:30:00,22.64,92.37,21.37
403,09/03/2022 09:00:00,22.94,90.79,21.38
404,09/03/2022 09:30:00,24.45,84.27,21.65
405,09/03/2022 10:00:00,25.46,79.63,21.71
406,09/03/2022 10:30:00,25.72,79.06,21.84
407,09/03/2022 11:00:00,26.80,75.21,22.07
408,09/03/2022 11:30:00,27.44,71.11,21.77
409,09/03/2022 12:00:00,27.30,71.32,21.68
410,09/03/2022 12:30:00,28.54,64.41,21.19
411,09/03/2022 13:00:00,29.39,60.69,21.03
412,09/03/2022 13:30:00,28.62,62.86,20.87
413,09/03/2022 14:00:00,30.38,55.12,20.38
414,09/03/2022 14:30:00,28.85,60.27,20.40
415,09/03/2022 15:00:00,30.93,54.65,20.75
416,09/03/2022 15:30:00,29.67,57.24,20.34
417,09/03/2022 16:00:00,30.83,52.37,19.97
418,09/03/2022 16:30:00,30.17,57.01,20.73
419,09/03/2022 17:00:00,30.24,56.63,20.69
420,09/03/2022 17:30:00,30.41,56.50,20.82
421,09/03/2022 18:00:00,29.92,57.94,20.77
422,09/03/2022 18:30:00,29.29,58.51,20.33
423,09/03/2022 19:00:00,29.28,59.49,20.59
424,09/03/2022 19:30:00,28.58,64.31,21.21
425,09/03/2022 20:00:00,28.02,67.20,21.39
426,09/03/2022 20:30:00,27.37,71.01,21.67
427,09/03/2022 21:00:00,26.78,74.15,21.82
428,09/03/2022 21:30:00,26.53,75.74,21.92
429,09/03/2022 22:00:00,25.57,80.26,21.94
430,09/03/2022 22:30:00,25.08,81.46,21.71
431,09/03/2022 23:00:00,24.73,82.88,21.65
432,09/03/2022 23:30:00,24.38,83.98,21.52
433,09/04/2022 00:00:00,23.97,85.30,21.38
434,09/04/2022 00:30:00,23.74,86.58,21.40
435,09/04/2022 01:00:00,23.29,88.64,21.34
436,09/04/2022 01:30:00,23.21,89.30,21.38
437,09/04/2022 02:00:00,23.13,89.41,21.32
438,09/04/2022 02:30:00,23.09,89.48,21.29
439,09/04/2022 03:00:00,23.09,90.02,21.39
440,09/04/2022 03:30:00,22.97,91.18,21.48
441,09/04/2022 04:00:00,23.08,91.00,21.56
442,09/04/2022 04:30:00,23.11,91.27,21.64
443,09/04/2022 05:00:00,23.12,91.54,21.70
444,09/04/2022 05:30:00,23.30,90.88,21.76
445,09/04/2022 06:00:00,23.23,91.03,21.71
446,09/04/2022 06:30:00,23.35,90.84,21.79
447,09/04/2022 07:00:00,23.27,90.96,21.74
448,09/04/2022 07:30:00,23.11,91.42,21.66
449,09/04/2022 08:00:00,23.23,91.07,21.72
450,09/04/2022 08:30:00,23.16,91.49,21.73
451,09/04/2022 09:00:00,23.22,92.02,21.88
452,09/04/2022 09:30:00,23.65,90.25,21.98
453,09/04/2022 10:00:00,24.00,88.76,22.06
454,09/04/2022 10:30:00,24.41,87.79,22.28
455,09/04/2022 11:00:00,25.76,80.88,22.25
456,09/04/2022 11:30:00,26.21,78.88,22.28
457,09/04/2022 12:00:00,27.60,71.34,21.97
458,09/04/2022 12:30:00,27.69,71.46,22.08
459,09/04/2022 13:00:00,27.24,71.74,21.72
460,09/04/2022 13:30:00,26.69,74.77,21.87
461,09/04/2022 14:00:00,24.99,87.67,22.83
462,09/04/2022 14:30:00,24.05,92.59,22.81
463,09/04/2022 15:00:00,24.14,92.44,22.87
464,09/04/2022 15:30:00,24.27,90.52,22.65
465,09/04/2022 16:00:00,24.10,94.87,23.25
466,09/04/2022 16:30:00,24.39,93.74,23.34
467,09/04/2022 17:00:00,24.84,92.97,23.65
468,09/04/2022 17:30:00,25.23,90.76,23.64
469,09/04/2022 18:00:00,24.74,91.97,23.38
470,09/04/2022 18:30:00,24.73,91.79,23.33
471,09/04/2022 19:00:00,24.72,92.27,23.41
472,09/04/2022 19:30:00,23.55,91.60,22.13
473,09/04/2022 20:00:00,23.50,92.74,22.28
474,09/04/2022 20:30:00,22.95,94.72,22.09
475,09/04/2022 21:00:00,22.81,95.36,22.06
476,09/04/2022 21:30:00,22.84,96.21,22.24
477,09/04/2022 22:00:00,22.81,96.13,22.19
478,09/04/2022 22:30:00,22.72,97.75,22.38
479,09/04/2022 23:00:00,22.31,97.93,21.99
480,09/04/2022 23:30:00,22.29,97.16,21.85
481,09/05/2022 00:00:00,22.18,97.25,21.75
482,09/05/2022 00:30:00,22.05,97.78,21.71
483,09/05/2022 01:00:00,21.98,98.55,21.77
484,09/05/2022 01:30:00,22.08,98.14,21.80
485,09/05/2022 02:00:00,22.14,98.30,21.89
486,09/05/2022 02:30:00,22.18,98.24,21.92
487,09/05/2022 03:00:00,22.10,98.22,21.84
488,09/05/2022 03:30:00,22.13,97.54,21.76
489,09/05/2022 04:00:00,22.07,97.97,21.76
490,09/05/2022 04:30:00,22.10,98.19,21.83
491,09/05/2022 05:00:00,22.05,98.20,21.78
492,09/05/2022 05:30:00,22.18,98.18,21.91
493,09/05/2022 06:00:00,22.21,98.21,21.94
494,09/05/2022 06:30:00,22.32,98.34,22.07
495,09/05/2022 07:00:00,22.34,97.82,22.01
496,09/05/2022 07:30:00,22.32,97.96,22.01
497,09/05/2022 08:00:00,22.38,98.13,22.10
498,09/05/2022 08:30:00,22.64,97.63,22.27
499,09/05/2022 09:00:00,22.70,97.83,22.37
500,09/05/2022 09:30:00,23.09,96.34,22.50
501,09/05/2022 10:00:00,23.35,94.97,22.52
502,09/05/2022 10:30:00,24.00,92.48,22.73
503,09/05/2022 11:00:00,25.45,84.67,22.70
504,09/05/2022 11:30:00,25.61,83.88,22.71
505,09/05/2022 12:00:00,25.48,84.34,22.67
506,09/05/2022 12:30:00,26.65,78.74,22.68
507,09/05/2022 13:00:00,26.41,78.81,22.46
508,09/05/2022 13:30:00,27.31,72.87,22.05
509,09/05/2022 14:00:00,27.87,71.66,22.31
510,09/05/2022 14:30:00,29.29,65.22,22.11
511,09/05/2022 15:00:00,29.65,59.68,21.00
512,09/05/2022 15:30:00,29.62,58.22,20.56
513,09/05/2022 16:00:00,29.82,58.16,20.74
514,09/05/2022 16:30:00,29.48,60.05,20.94
